dates,satname,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052,nzd0296-0037
2021-03-02 21:54:26.603000,L8,316.04,298.96,303.72,298.21,290.27,300.75,286.56,280.80,274.45,262.94,302.62,282.99,250.92,,,,,,273.33,279.98,259.95,225.09,,283.19,270.08,260.29,249.76,267.18,266.07,279.54,284.62,273.11,275.56,299.43,324.60,319.42,308.63,271.99,299.00,303.61,294.30,293.87,291.85,280.43,290.55,281.08,289.93,284.65,293.11,308.94,314.98,315.76,
2021-03-25 22:00:03.259000,L8,,,,,,,,,,,,,,,,,,,,,,,,257.26,264.82,259.99,247.35,265.08,264.45,281.33,283.96,273.24,276.26,275.23,282.87,286.59,283.22,268.82,320.14,311.44,292.39,271.70,272.92,260.61,262.64,274.83,262.93,267.99,277.98,306.70,322.29,325.48,
2021-03-25 22:00:27.214000,L8,306.11,299.11,297.24,344.30,271.88,264.46,264.54,260.23,265.52,251.31,329.14,343.41,253.91,332.10,316.46,308.71,288.25,283.85,264.77,292.33,244.94,231.13,,263.20,305.70,263.74,249.95,267.88,289.34,324.79,338.71,302.23,302.85,310.67,314.29,307.09,288.63,335.38,324.41,321.33,310.82,285.73,302.66,278.35,302.81,295.07,302.70,289.72,300.00,314.64,328.23,334.89,
2021-04-03 21:54:14.042000,L8,312.76,300.11,303.53,295.85,284.61,276.67,269.71,268.07,270.46,257.50,259.23,277.77,246.47,,,,,,,,,,,250.96,255.59,257.39,242.11,259.04,258.57,277.67,278.60,270.09,272.68,272.17,262.63,273.85,298.31,268.97,281.40,304.57,271.53,268.50,267.95,256.76,257.22,260.22,256.37,261.60,272.33,294.59,307.32,314.80,
2021-05-05 21:53:57.658000,L8,317.04,301.50,304.85,294.35,285.12,276.03,270.30,271.84,270.37,259.23,261.56,278.95,249.19,,,,,,,,,,,254.65,262.67,259.63,244.99,264.56,261.58,277.63,280.49,269.69,275.15,277.21,284.25,329.47,295.32,271.07,283.50,287.82,272.27,269.30,266.80,257.11,256.33,256.72,255.47,262.63,270.98,297.81,313.67,316.96,
2021-05-12 21:59:48.822000,L8,326.26,316.25,345.51,308.92,292.95,281.87,290.00,288.21,280.59,261.85,276.40,287.83,254.58,,,,,,,,,,,264.46,278.30,267.96,257.27,273.18,271.62,284.75,287.98,274.96,279.09,282.83,292.83,308.48,288.51,288.60,300.09,311.21,293.18,282.01,277.62,277.27,253.86,325.23,272.67,281.85,280.11,354.31,324.88,330.93,
2021-05-12 22:00:12.785000,L8,326.74,317.73,355.36,310.72,292.86,282.79,292.79,290.37,281.14,261.62,277.02,288.05,254.98,,,,,,,,,,,265.41,279.83,267.87,256.17,272.78,271.96,284.99,288.33,275.31,279.20,283.07,293.35,309.27,291.78,292.48,301.08,312.47,298.15,283.34,277.97,278.93,255.87,325.96,277.69,287.58,319.39,356.97,326.33,331.73,
2021-06-22 21:54:20.635000,L8,338.29,311.16,306.16,309.58,290.13,290.71,278.72,279.30,278.15,266.57,269.06,281.00,256.76,,,,,,,,,,,257.77,266.30,261.58,251.31,268.01,267.00,281.71,285.42,277.49,275.10,277.62,,,,277.49,287.10,307.87,285.42,271.31,276.94,266.38,269.95,268.15,251.86,260.82,268.51,290.16,311.09,309.84,
2021-06-29 22:00:08.802000,L8,323.36,309.27,300.77,294.56,282.56,282.97,276.22,271.25,275.87,268.11,273.33,280.90,251.59,,,,,,,,,,,,,,,,,,,,,,,,,273.21,287.22,293.53,280.07,268.40,268.45,260.00,257.43,253.32,248.90,262.44,267.58,288.90,295.28,303.54,
2021-07-15 22:00:09.869000,L8,320.54,301.99,303.62,296.81,282.31,285.89,269.72,274.08,272.86,259.67,261.01,274.85,247.27,,,,,,,,,,,251.22,262.27,260.07,246.58,263.10,266.17,280.02,284.34,275.08,277.04,276.18,278.48,316.94,324.54,279.55,322.16,317.77,306.72,270.53,275.71,272.60,258.08,256.88,253.71,263.79,273.84,290.91,315.17,321.36,
2021-07-24 21:54:28.322000,L8,319.17,308.27,305.47,302.61,285.70,286.37,276.65,279.30,273.31,259.59,261.47,276.32,248.76,,,,,,,,,,,250.36,258.30,256.98,244.21,262.68,258.91,279.45,284.39,274.87,273.08,273.90,272.50,270.72,286.72,270.39,287.02,305.04,272.81,267.99,268.37,260.79,257.14,255.74,252.08,261.24,269.77,290.66,311.07,310.20,
2021-08-09 21:54:35.453000,L8,323.07,310.68,307.34,308.25,288.56,290.85,281.76,278.72,271.28,260.49,262.94,276.70,252.12,,,,,,,,,,,249.13,261.06,255.99,242.12,263.02,263.82,280.13,283.38,273.10,270.63,267.69,,,,269.78,287.30,286.62,270.49,266.23,269.71,260.06,258.76,257.54,253.33,259.81,270.99,292.04,302.17,317.90,
2021-08-25 21:54:39.970000,L8,318.78,304.70,302.17,303.08,286.57,284.83,275.06,274.81,268.74,257.10,257.58,,,,,,,,,,,,,244.23,255.32,253.86,238.65,259.09,256.22,277.21,279.69,269.23,268.10,267.87,,,,266.34,277.35,281.89,266.13,262.09,260.46,255.48,255.35,254.95,249.05,255.92,265.60,286.13,290.72,314.21,
2021-09-01 22:00:29.189000,L8,317.44,302.93,302.47,294.89,285.78,279.05,266.57,264.27,268.56,256.98,258.63,273.84,247.31,,,,,,,,,,,248.34,257.82,256.10,242.04,262.47,257.78,276.56,280.97,271.20,270.90,268.73,,,,269.33,277.95,281.57,265.37,262.11,262.52,256.27,255.47,254.94,250.91,257.40,268.11,283.02,306.81,309.80,
2021-09-01 22:00:53.143000,L8,316.10,302.52,301.82,293.96,284.75,277.99,266.21,263.51,267.70,256.03,258.39,,,,,,,,,,,,,246.56,256.25,254.44,240.97,260.42,255.82,274.41,279.56,270.18,269.06,267.44,,,,266.79,275.73,280.01,263.59,260.37,260.28,255.63,254.12,253.24,247.51,255.53,265.22,281.29,290.73,308.77,
2021-09-10 21:54:44.730000,L8,317.42,305.46,302.36,297.82,284.90,279.75,274.41,266.89,270.54,257.02,258.34,,,,,,,,,,,,,244.40,253.61,254.30,240.24,258.40,256.62,279.28,279.84,269.25,270.74,270.34,,,,266.54,277.68,304.48,267.60,268.77,274.62,257.47,257.28,256.16,249.51,257.01,265.65,293.16,302.43,312.69,
2021-09-17 22:00:32.695000,L8,,,,,,,,,,,,,325.40,259.23,257.57,245.93,243.96,,,,,,,254.12,266.38,261.73,253.65,265.39,265.14,280.64,286.61,275.10,260.26,,,,,,,,,,,,,229.86,331.04,271.30,291.15,305.50,314.80,322.22,
2021-09-17 22:00:56.658000,L8,,,,,,,,,,,,,334.49,261.91,259.02,246.96,245.93,,,,,,,256.19,267.67,261.93,256.11,266.28,267.07,280.91,288.11,276.15,267.31,,,,,,,,,,,222.96,251.04,238.76,336.81,284.50,294.90,307.17,316.60,322.93,
2021-09-26 21:54:48.089000,L8,345.75,319.53,322.08,314.08,314.12,294.57,285.41,279.25,251.56,,,,,,,,,,,,,,,,,,299.26,262.43,260.67,280.17,281.29,271.54,270.76,273.77,278.50,273.56,316.33,270.98,286.21,304.30,275.23,272.66,272.76,267.02,268.13,267.70,253.67,265.23,273.84,302.06,316.06,324.78,
2021-11-08 21:55:15.392000,L9,312.94,297.97,299.86,290.14,282.71,274.71,269.03,263.53,268.36,256.26,255.15,,,,,,,,,,,,,245.11,251.10,252.18,242.11,255.31,253.75,270.64,271.30,263.54,268.62,268.21,,,,263.94,272.18,283.30,268.98,271.11,272.78,261.34,255.45,257.64,254.06,258.64,266.72,283.13,290.69,307.57,
2021-11-13 21:54:49.948000,L8,318.50,302.91,303.34,292.02,286.37,278.64,280.55,265.20,269.19,258.69,259.98,278.04,249.21,,,,,,,,,,,,,,,,,,,,303.83,275.15,261.43,,,,,,,,252.98,247.96,254.22,262.53,277.39,264.25,271.14,297.50,317.61,316.47,
2021-11-18 21:59:46.984000,L9,313.94,296.78,300.07,289.45,282.16,274.69,267.94,261.77,267.16,256.61,256.25,,,,,,,,,,,,,248.95,254.62,255.44,243.49,256.54,255.34,273.91,274.40,265.67,271.65,270.85,,,,267.50,272.32,278.50,266.90,265.61,268.27,256.01,254.90,257.09,255.27,259.86,269.47,287.92,295.43,304.33,
2021-11-18 22:00:10.866000,L9,313.81,296.68,299.86,288.79,281.55,273.98,268.26,261.81,266.94,256.31,256.22,,,,,,,,,,,,,248.17,254.17,254.92,242.89,256.29,255.27,273.42,273.46,265.20,271.04,270.46,,,,266.55,271.73,277.53,266.67,265.23,267.96,255.46,254.23,256.52,254.80,258.93,268.59,287.08,292.64,303.98,
2021-12-07 21:54:50.619000,L9,325.25,297.09,300.89,297.11,288.76,284.21,288.77,277.03,272.07,265.59,261.13,279.70,,,,,,,,,,,,250.61,265.42,260.15,248.83,264.78,260.07,276.90,286.23,272.09,276.27,272.89,294.42,300.07,298.51,267.75,295.76,299.35,291.01,279.67,275.46,269.86,262.85,262.62,267.46,271.78,280.94,297.62,302.08,300.52,
2021-12-22 22:00:33.837000,L8,313.13,297.84,300.63,287.52,283.35,271.64,266.09,263.92,268.42,256.43,255.55,,,,,,,,,,,,,254.39,260.42,257.32,245.42,262.09,257.86,276.84,280.27,269.52,276.41,277.28,287.88,289.85,281.66,270.23,276.11,312.67,291.55,272.89,290.07,256.51,256.73,262.54,258.49,265.24,274.44,300.15,308.42,321.21,
2021-12-22 22:00:57.791000,L8,313.49,298.18,300.89,287.62,283.39,271.86,266.74,264.34,268.55,256.49,256.34,,,,,,,,,,,,,254.34,260.92,257.17,245.38,262.11,258.08,276.77,280.37,269.73,276.39,277.20,287.82,290.08,282.48,269.59,275.65,312.30,291.56,272.49,290.00,256.41,256.64,262.47,258.21,264.38,273.89,299.37,307.87,320.14,
2021-12-23 21:54:45.761000,L9,313.09,296.28,298.36,287.41,283.43,273.79,265.80,262.28,264.73,255.51,249.07,,,,,,,,,,,,,250.70,254.29,254.86,243.93,258.31,256.47,273.06,276.63,269.91,273.80,276.04,285.93,282.62,282.03,266.33,275.13,306.90,291.29,267.74,285.18,256.00,255.52,257.92,256.63,262.31,271.15,288.29,308.35,312.26,
2021-12-30 22:00:32.439000,L9,311.67,296.84,299.30,289.58,281.75,271.79,263.89,261.02,267.39,255.32,256.17,,,,,,,,,,,,,250.03,254.03,257.09,244.18,259.10,256.79,275.32,276.86,269.09,275.46,275.79,284.62,281.23,271.51,269.22,276.00,303.76,304.43,268.00,271.34,256.20,256.44,259.74,257.68,262.28,272.73,298.60,302.35,319.05,
2021-12-30 22:00:56.398000,L9,312.38,297.29,299.84,289.44,281.66,271.47,265.36,261.83,267.41,255.18,256.92,,,,,,,,,,,,,249.72,254.15,256.53,243.50,259.11,256.99,274.83,276.56,269.42,275.19,275.64,284.43,281.25,272.03,268.17,275.47,292.92,304.98,267.70,271.61,256.07,256.30,260.66,257.21,261.00,272.04,295.52,300.02,317.78,
2021-12-31 21:54:43.208000,L8,388.78,376.64,359.70,336.37,343.38,327.37,319.53,309.63,323.25,320.17,328.40,328.21,320.76,317.44,325.52,315.77,314.00,304.62,315.39,311.11,302.50,282.35,,304.50,308.82,314.74,307.70,322.92,324.08,331.66,339.73,339.83,335.74,342.95,349.28,347.12,328.80,337.06,340.53,337.54,325.63,313.78,315.23,310.08,302.98,305.62,300.09,308.78,317.24,334.32,332.88,337.25,
2022-01-07 22:00:29.744000,L8,314.20,297.61,299.65,290.46,282.84,274.94,267.13,264.80,267.76,258.56,256.95,274.14,,,,,,,,,,,,253.23,258.23,257.37,246.13,259.66,257.87,276.03,277.54,269.27,274.24,278.27,284.96,295.04,303.30,271.54,276.05,305.83,293.60,294.08,288.52,256.58,255.74,258.53,258.59,266.61,274.17,290.55,303.63,309.57,
2022-01-07 22:00:53.698000,L8,318.27,303.71,303.56,296.34,285.62,280.12,290.46,271.09,271.12,261.69,262.83,278.44,249.12,,,,,,,,,,,258.86,264.27,262.01,251.54,264.12,263.48,279.27,303.79,307.56,315.44,283.36,319.95,315.42,308.49,276.42,295.84,308.23,301.53,299.57,291.25,274.27,283.15,281.48,283.96,274.52,284.59,296.73,308.48,312.70,
2022-01-08 21:54:43.715000,L9,313.77,298.23,299.52,292.18,285.12,276.44,269.03,262.95,266.24,256.89,255.08,,,,,,,,,,,,,251.70,254.20,256.60,244.45,257.20,257.85,274.29,280.78,270.59,276.64,277.61,287.79,323.85,309.31,269.76,319.68,307.73,306.03,294.54,290.94,257.35,257.49,259.65,258.34,265.85,273.45,301.29,315.39,313.90,
2022-01-31 22:00:31.750000,L9,359.15,362.58,345.19,342.18,335.68,317.78,310.03,318.78,322.99,316.11,328.78,286.67,293.30,296.19,288.73,280.61,270.67,267.40,261.10,301.78,304.23,259.03,,314.28,320.44,320.87,314.90,327.51,321.72,339.14,341.80,344.15,338.62,343.56,350.22,335.59,321.73,321.20,329.93,329.82,322.13,312.55,309.27,305.73,303.25,305.52,302.00,309.86,311.95,322.36,329.78,333.89,
2022-02-17 21:54:31.374000,L8,315.60,302.31,300.92,294.75,286.67,276.74,268.43,264.00,268.07,256.10,256.96,274.09,,,,,,,,,,,,251.74,257.63,256.23,243.58,261.52,259.64,274.48,276.39,270.42,274.50,275.23,281.11,281.66,278.31,269.56,281.12,298.34,289.76,268.49,274.80,256.38,256.36,258.83,256.21,264.46,269.47,300.21,303.07,309.27,
2022-02-25 21:54:32.765000,L9,313.59,299.29,298.99,290.13,283.81,272.05,264.36,263.25,266.26,255.79,256.12,,,,,,,,,,,,,248.26,253.42,253.04,243.12,258.68,255.79,274.53,274.18,269.35,271.74,271.80,275.90,277.44,274.78,266.76,276.46,284.34,269.87,265.58,269.76,255.05,254.93,256.49,254.03,261.41,268.81,287.99,293.23,309.04,
2022-03-05 21:54:28.568000,L8,315.37,300.36,299.98,291.58,284.90,271.28,267.12,264.04,267.65,256.02,255.82,270.98,,,,,,,,,,,,248.73,254.60,254.02,242.51,260.36,256.80,274.72,276.52,268.87,274.23,272.72,277.19,275.91,274.34,267.57,276.99,285.80,271.57,264.16,269.39,254.43,254.78,256.41,253.87,260.50,270.00,288.28,296.09,310.75,
2022-04-06 21:54:15.338000,L8,337.07,321.51,309.31,311.70,300.47,303.40,300.43,297.76,289.37,288.05,294.94,281.31,261.91,,,,,,,,,,,262.90,263.65,257.92,248.73,268.40,267.55,279.93,282.49,274.66,278.96,279.80,287.12,294.75,292.03,275.92,288.93,293.65,280.30,270.62,272.06,257.88,256.96,258.51,253.21,258.37,272.44,296.20,303.84,309.43,
2022-04-13 22:00:05.446000,L8,329.57,313.89,304.98,300.90,292.75,293.25,285.36,279.56,279.41,261.08,265.20,283.67,260.13,,,,,,,,,,,258.83,262.88,259.36,251.19,265.87,266.93,279.47,284.40,276.82,277.87,280.43,287.52,291.01,316.05,275.24,286.60,297.49,301.96,291.78,294.19,258.03,256.96,257.77,254.89,264.40,284.57,310.11,323.84,330.33,
2022-04-13 22:00:29.401000,L8,329.13,312.02,304.61,298.70,292.10,292.59,285.10,279.46,278.51,260.77,265.09,283.31,259.62,,,,,,,,,,,257.88,262.33,258.55,250.43,265.71,266.29,279.20,283.95,276.22,277.45,280.17,287.38,290.25,315.05,274.62,286.25,297.10,301.19,291.08,293.67,257.54,256.45,257.33,254.47,263.58,287.18,310.06,323.50,330.11,
2022-04-14 21:54:19.342000,L9,325.23,309.23,303.85,297.14,288.16,292.41,287.22,283.92,272.52,261.58,264.44,276.38,256.00,,,,,,,,,,,253.61,260.30,256.93,248.93,264.95,266.58,278.44,284.16,274.95,276.24,277.95,283.97,284.17,286.75,270.85,284.77,299.05,290.46,269.37,272.11,257.40,255.63,257.30,253.63,258.55,273.66,293.27,309.04,311.25,
2022-04-30 21:54:12.820000,L9,326.07,311.57,305.54,306.13,289.30,291.25,285.31,280.30,276.61,262.72,266.34,277.39,252.64,,,,,,,,,,,252.48,261.31,258.38,248.55,264.93,263.06,279.42,287.03,276.20,276.93,278.89,286.14,293.09,288.67,270.52,287.33,302.68,291.02,270.62,271.70,256.79,256.29,258.06,252.81,262.07,271.70,294.09,307.38,311.45,
2022-05-07 21:59:56.245000,L9,310.74,296.59,295.30,285.58,266.62,266.88,261.51,261.87,263.39,253.41,240.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07 22:00:20.204000,L9,307.62,292.78,292.46,281.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 21:59:45.834000,L9,328.21,314.37,312.02,305.78,287.56,289.01,295.76,283.34,280.33,271.08,269.55,281.43,254.95,,,,,,,,,,,257.03,265.38,261.18,254.23,269.56,268.63,282.44,285.51,278.71,280.12,281.13,287.29,294.11,286.88,276.67,291.47,307.40,289.71,270.95,272.47,263.73,257.86,274.57,256.08,267.85,276.78,305.30,306.30,314.45,
2022-05-23 22:00:09.789000,L9,301.22,284.14,283.95,274.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 21:54:24.469000,L8,326.42,318.63,311.80,311.45,290.11,292.27,286.25,282.74,280.50,271.06,271.35,280.90,258.62,,,,,,,,,,,257.54,265.30,261.24,250.00,270.78,270.53,284.57,286.84,279.70,280.59,280.35,281.41,286.31,284.72,277.26,295.48,304.53,289.14,274.19,282.56,259.91,264.11,269.18,256.66,268.47,279.55,303.81,309.85,320.35,
2022-05-31 22:00:38.643000,L8,303.27,289.70,288.93,278.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-17 21:54:07.692000,L9,328.35,312.30,305.66,301.93,289.21,289.70,285.05,285.84,281.29,267.54,269.45,277.57,259.56,,,,,,,,,,,255.63,265.00,259.84,253.58,269.57,269.71,281.70,288.92,279.70,280.59,279.23,,,,274.64,295.09,305.89,290.63,272.01,276.29,257.38,257.63,260.20,252.85,263.69,276.37,303.52,308.99,319.75,
2022-07-02 22:00:29.998000,L8,325.53,308.65,305.93,300.76,286.19,280.41,276.71,280.85,277.51,263.44,267.89,282.71,252.12,,,,,,,,,,,255.83,265.12,260.28,246.55,267.76,268.45,286.37,284.29,272.84,278.11,276.95,278.81,,,276.40,289.22,305.92,279.71,269.49,269.13,259.27,257.22,258.42,253.29,264.18,272.52,299.87,304.53,322.95,
2022-07-02 22:00:53.961000,L8,323.21,306.83,304.92,298.18,284.08,278.96,274.62,277.70,272.72,261.86,266.56,280.97,251.22,,,,,,,,,,,252.57,261.69,258.49,244.91,266.04,266.20,281.77,282.43,271.87,276.59,274.83,274.42,,,273.38,287.27,303.88,272.86,267.17,265.86,257.31,255.43,256.84,251.54,259.07,269.73,297.77,295.69,306.92,
2022-07-03 21:54:20.288000,L9,322.76,308.60,306.62,306.64,285.30,281.79,277.21,279.40,278.42,262.02,266.81,277.45,250.57,,,,,,,,,,,254.12,264.17,261.12,246.76,265.23,267.29,281.14,285.92,274.46,277.40,276.80,275.06,,,272.84,291.05,306.96,277.93,270.11,269.57,259.65,256.30,257.12,253.26,262.99,274.90,294.86,315.00,313.78,
2022-08-03 22:00:42.274000,L8,320.70,308.81,304.91,305.26,286.76,304.93,289.06,285.27,274.03,264.52,268.16,282.80,252.30,,,,,,,,,,,257.07,265.93,260.46,245.43,267.80,268.63,286.21,284.83,272.94,278.94,279.05,284.60,273.53,286.22,278.90,289.66,304.32,277.88,270.89,269.61,257.24,256.18,257.59,249.77,258.41,268.74,306.37,305.45,319.52,
2022-08-03 22:01:06.229000,L8,316.10,303.24,303.36,297.13,283.52,279.26,279.57,279.88,269.92,261.00,265.49,279.93,249.59,,,,,,,,,,,251.16,259.72,258.00,242.62,265.67,265.35,280.32,281.41,270.90,276.57,276.43,280.82,268.33,282.24,274.21,285.70,294.23,270.73,266.90,262.10,255.47,254.04,255.14,246.25,255.70,264.19,297.59,291.24,311.87,
2022-08-04 21:54:34.955000,L9,319.74,308.34,305.79,308.13,286.74,290.38,281.71,285.07,275.69,263.11,267.28,279.43,251.22,,,,,,,,,,,250.36,260.79,259.08,244.09,265.15,261.64,279.66,282.15,273.64,276.69,278.81,279.20,271.16,284.56,274.55,291.14,299.27,274.62,270.08,265.94,256.76,256.10,257.53,248.52,256.93,269.10,290.70,306.77,313.80,
2022-08-11 22:00:25.754000,L9,298.44,287.63,288.46,274.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-12 21:54:59.203000,L8,312.32,297.04,300.24,291.69,285.70,281.01,283.49,293.56,304.42,356.54,,347.97,338.88,284.97,304.76,329.55,342.04,281.96,330.35,324.86,307.59,333.92,353.73,326.59,328.14,351.89,357.30,352.92,346.28,340.53,344.72,366.83,382.46,,370.79,363.95,371.29,315.56,332.88,346.84,,,,319.58,312.64,310.40,302.10,310.29,304.59,312.58,320.03,339.10,292.38
2022-08-20 21:54:41.786000,L9,313.41,299.74,300.84,293.66,281.81,271.51,267.29,269.22,266.98,255.64,258.72,270.61,247.55,,,,,,,,,,,244.89,256.47,254.87,239.93,260.61,258.41,271.51,270.34,267.04,270.87,267.80,,,,269.05,280.70,286.01,266.46,260.63,260.23,254.60,252.38,253.38,243.98,255.40,260.83,262.29,,,
2022-08-27 22:00:29.454000,L9,293.89,290.87,292.17,280.32,270.04,260.03,254.99,258.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 22:00:31.354000,L9,320.46,308.11,304.37,299.48,288.95,284.44,280.97,276.46,270.73,261.06,264.25,282.68,251.77,,,,,,,,,,,250.75,261.29,258.29,243.85,265.79,267.23,277.28,279.57,271.88,274.15,275.36,281.39,285.44,296.92,279.03,287.14,303.03,283.32,272.39,271.48,262.37,262.91,263.50,251.14,267.16,279.29,304.12,305.51,312.85,
2022-09-12 22:00:55.317000,L9,323.91,312.10,305.13,307.47,291.16,289.13,285.26,278.64,271.52,262.47,266.14,284.04,253.29,,,,,,,,,,,252.15,263.11,259.29,245.14,266.79,269.24,278.26,281.10,272.84,275.14,276.58,283.37,300.85,299.44,281.10,290.89,304.74,287.93,275.26,274.43,266.46,268.18,266.26,252.86,270.20,281.47,306.79,308.63,314.68,
2022-09-13 21:55:05.897000,L8,,,,,337.50,271.15,266.52,273.19,276.71,258.98,267.97,272.90,,,,,,,,,,,,250.95,262.28,257.81,246.24,265.78,266.60,275.56,275.24,273.82,272.35,273.18,282.67,282.12,303.99,283.65,291.04,293.57,289.38,270.32,273.68,261.05,258.35,273.63,249.75,266.17,274.71,298.91,299.58,312.88,
2022-10-22 22:00:51.164000,L8,320.83,307.96,303.92,297.44,289.11,294.33,274.73,275.11,274.04,262.42,266.70,280.71,252.90,,,,,,,,,,,255.58,264.54,260.44,251.12,267.40,266.76,279.09,280.55,270.80,275.04,276.86,287.47,296.29,286.35,272.34,283.61,287.43,279.31,267.46,269.55,256.07,255.15,258.11,251.50,262.65,273.96,291.43,304.83,316.35,
2022-10-22 22:01:15.118000,L8,319.75,306.93,303.36,296.40,288.62,286.37,272.62,274.08,272.72,261.83,265.83,279.87,252.14,,,,,,,,,,,254.67,263.78,259.65,250.34,266.75,265.65,278.63,279.79,270.00,274.28,275.92,286.85,295.00,285.47,271.61,282.50,286.33,274.69,266.15,267.78,255.54,254.63,257.62,250.65,261.39,272.99,289.83,302.48,315.19,
2022-10-23 21:54:55.823000,L9,321.89,308.24,303.73,297.51,291.70,294.83,280.12,275.59,270.24,261.21,266.32,276.14,252.26,,,,,,,,,,,252.86,261.05,258.92,249.13,267.45,265.37,278.16,281.08,271.42,275.78,278.35,287.88,300.86,292.95,270.55,285.52,300.23,288.47,268.55,270.47,256.49,255.32,260.46,250.02,260.54,272.96,291.64,301.00,312.13,
2022-10-31 21:55:07.112000,L8,322.74,312.82,305.92,298.68,293.73,280.15,276.02,275.50,275.89,265.94,266.91,282.57,256.67,,,,,,,,,,,256.88,266.33,262.01,250.87,271.12,268.50,279.37,281.61,273.50,277.04,280.73,289.26,313.11,305.75,273.71,284.22,284.90,288.69,270.29,277.91,257.89,257.88,275.14,256.15,275.73,274.94,290.77,298.66,312.77,
2022-11-07 22:00:52.809000,L8,321.17,309.88,304.71,296.06,287.72,279.61,272.92,273.75,273.05,262.85,264.28,277.93,251.45,,,,,,,,,,,256.38,264.62,261.95,251.62,268.41,264.87,278.97,280.16,272.68,275.72,278.67,288.75,303.44,285.86,271.93,282.20,286.97,286.46,267.29,270.12,256.69,255.47,258.58,254.95,264.45,274.90,294.67,303.57,314.91,
2022-11-07 22:01:16.764000,L8,358.90,347.56,344.93,336.76,339.97,319.49,326.39,317.92,315.96,300.65,316.39,302.02,306.43,299.15,293.23,278.55,275.85,252.34,290.52,280.59,264.25,307.85,317.43,314.49,319.25,310.00,314.05,324.88,327.83,342.35,330.23,306.60,308.29,310.37,310.57,342.84,321.55,286.03,319.41,315.30,315.26,306.54,300.40,290.54,297.88,292.12,293.48,292.94,297.74,312.66,321.86,327.48,
2023-01-19 21:54:46.759000,L8,326.41,303.79,303.07,296.80,289.94,284.57,283.05,281.04,270.22,260.51,265.84,276.95,251.97,,,,,,,,,,,254.30,260.75,261.51,249.48,265.07,263.81,274.92,280.27,274.54,275.38,280.04,289.76,310.44,292.04,273.84,281.75,302.51,294.39,272.08,292.43,269.59,264.64,273.08,258.36,275.10,279.26,295.88,313.91,315.18,
2023-02-03 22:00:44.789000,L9,318.60,305.83,303.17,296.01,287.09,274.02,270.81,268.22,269.22,257.94,260.51,275.41,250.27,,,,,,,,,,,252.26,262.02,258.75,248.11,264.03,261.45,275.35,279.71,271.18,274.38,278.00,286.56,292.38,282.20,269.47,276.15,282.27,269.97,264.25,269.00,255.39,255.10,255.70,252.90,258.88,268.16,288.54,306.42,309.59,
2023-02-03 22:01:08.748000,L9,317.32,303.97,302.27,295.33,286.80,273.86,270.44,266.30,268.37,257.03,260.08,274.61,248.60,,,,,,,,,,,251.35,260.38,258.03,247.11,263.37,260.81,274.80,278.81,270.08,273.48,277.04,286.13,292.30,281.71,269.27,275.63,281.97,269.28,263.46,268.13,254.91,254.99,255.68,252.57,258.74,267.85,288.46,306.92,309.70,
2023-02-04 21:54:50.925000,L8,323.33,311.99,308.01,309.02,288.85,279.05,281.14,276.73,271.00,260.66,266.04,278.36,252.65,,,,,,,,,,,254.78,264.73,261.45,250.84,266.87,268.14,279.28,282.63,272.93,276.16,281.21,287.84,316.08,282.35,272.19,282.47,290.23,289.59,267.75,275.38,260.77,258.50,262.33,256.11,266.12,273.54,302.80,310.23,317.95,
2023-02-19 22:00:37.131000,L9,346.58,327.88,325.12,327.58,322.10,314.91,303.99,300.57,292.10,291.70,296.75,311.01,301.85,266.77,281.27,300.84,294.42,270.23,291.18,281.72,268.96,238.20,234.24,268.95,298.75,289.67,297.23,307.02,304.59,324.38,328.60,322.81,316.76,331.83,330.37,316.29,308.63,290.07,313.58,316.16,313.00,307.36,302.76,280.13,289.63,286.52,291.18,255.19,293.34,311.72,322.31,326.11,
