dates,nzd0197-0000,nzd0197-0001,nzd0197-0002,nzd0197-0003,nzd0197-0004,nzd0197-0005,nzd0197-0006,nzd0197-0007,nzd0197-0008,nzd0197-0009,nzd0197-0010,nzd0197-0011,nzd0197-0012,nzd0197-0013,nzd0197-0014,nzd0197-0015,nzd0197-0016,nzd0197-0017,nzd0197-0018,nzd0197-0019,nzd0197-0020,nzd0197-0021,nzd0197-0022,nzd0197-0023,nzd0197-0024,nzd0197-0025,nzd0197-0026,nzd0197-0027,nzd0197-0028,nzd0197-0029,nzd0197-0030,nzd0197-0031,nzd0197-0032,nzd0197-0033,nzd0197-0034,nzd0197-0035,nzd0197-0036,nzd0197-0037,nzd0197-0038,nzd0197-0039,nzd0197-0040,nzd0197-0041
2022-12-25 22:00:15+00:00,315.64500000000004,261.846,207.99666666666667,292.8875,308.395,291.18,255.871,261.6035714285714,250.1523076923077,240.2753846153846,224.47071428571425,235.53,248.61384615384617,252.955,280.494,261.945,269.37066666666664,262.7742857142857,269.038,274.2513333333334,269.61615384615385,260.42466666666667,264.476,195.35750000000002,220.19428571428574,244.34500000000003,282.904,285.992,218.5771428571429,252.506,237.1976923076923,262.53875,281.0425,233.51399999999998,308.45,295.54090909090905,282.72857142857146,258.91615384615386,276.63,270.1611111111111,261.6545454545455,271.43083333333334
2023-02-18 22:06:13+00:00,317.56,266.43,206.5625,300.834,313.9433333333333,301.85999999999996,258.03125,262.9475,252.1314285714286,242.9975,227.02875,236.815,250.30374999999998,255.88000000000002,284.43,265.43,270.83000000000004,264.09625,269.7622222222222,276.14874999999995,271.39142857142855,263.76375,265.10249999999996,212.03,232.55599999999998,243.88,286.405,286.775,232.1833333333333,274.73333333333335,233.7275,266.00555555555553,283.55111111111114,232.45499999999998,311.20124999999996,299.0157142857143,287.285,265.1,277.5833333333333,275.722,264.36,272.24285714285713
2023-02-19 22:00:13+00:00,314.70571428571424,263.7814285714286,206.648,293.51166666666666,312.48857142857145,301.85999999999996,253.48444444444442,262.0466666666667,251.16,242.3311111111111,226.3166666666667,236.41444444444446,249.34888888888887,255.88000000000002,284.43,265.43,270.225,263.88,269.534,275.5577777777778,270.64,263.2633333333333,265.10249999999996,217.88600000000002,224.91,241.46571428571428,286.405,285.0877777777778,234.03285714285715,271.5557142857143,232.4288888888889,265.23799999999994,282.47200000000004,233.61400000000003,309.8877777777777,291.71375,287.285,262.6955555555556,277.5833333333333,275.722,263.58375,271.51625
2023-03-07 22:00:01+00:00,310.5428571428571,260.56,206.98166666666668,283.7683333333334,309.9957142857143,301.855,249.67333333333332,260.12333333333333,249.14999999999998,240.48666666666668,224.11888888888888,234.61111111111111,248.505,255.88666666666668,285.7866666666667,261.35,269.217,262.4766666666667,268.255,274.0133333333333,268.81624999999997,261.6588888888889,263.25624999999997,217.88600000000002,215.88833333333332,239.23666666666668,287.4266666666667,283.23222222222216,235.54625,265.57,228.28750000000002,263.895,280.639,235.145,308.1922222222222,285.1625,286.6457142857143,258.59888888888895,278.755,275.135,262.68571428571425,270.71
2023-03-14 22:06:11+00:00,309.9833333333333,260.53833333333336,205.87166666666667,278.1766666666667,309.6171428571429,283.51000000000005,245.7788888888889,254.86444444444442,244.835,236.61333333333334,223.29777777777778,234.0511111111111,247.675,251.37333333333333,285.7866666666667,261.35,268.95799999999997,262.6722222222222,268.53100000000006,273.741,268.32,261.55100000000004,262.66999999999996,232.85000000000002,210.07571428571427,239.23666666666668,287.4266666666667,283.78,239.76125000000002,265.57,227.875,263.692,279.779,235.91,307.9625,278.54625,286.81666666666666,255.64777777777778,278.755,281.14333333333326,262.32,269.8142857142857
2023-03-15 21:59:48+00:00,312.68142857142857,260.53833333333336,205.87166666666667,278.1766666666667,309.6171428571429,283.51000000000005,245.7788888888889,256.523,246.13777777777776,237.698,224.95999999999998,235.204,248.56555555555556,253.645,285.52,265.80333333333334,269.83272727272725,264.01899999999995,269.4045454545455,274.52909090909094,269.012,262.64363636363635,263.226,237.286,210.07571428571427,241.4314285714286,286.345,284.27299999999997,244.82888888888888,265.57,232.59888888888887,264.56363636363636,279.83,235.91,308.81888888888886,278.54625,286.62,258.043,276.59,279.85,263.68875,270.53875
2023-03-23 21:59:55+00:00,312.1725,260.74857142857144,206.76428571428573,277.24142857142857,309.02375,283.51000000000005,243.82399999999998,256.43363636363637,246.467,237.64454545454547,224.95545454545456,235.24727272727276,248.679,253.645,285.52,265.80333333333334,269.7191666666667,264.0881818181818,269.2683333333334,274.3475,268.79545454545456,262.80583333333334,262.71181818181816,237.286,206.12,241.4314285714286,286.345,283.61818181818177,244.96800000000002,265.57,232.43699999999998,264.2483333333333,279.27583333333337,237.0285714285714,308.077,278.54625,286.62,256.9409090909091,276.59,277.53200000000004,263.37888888888887,270.34666666666664
2023-03-30 22:05:59+00:00,312.1725,260.71250000000003,206.89000000000001,274.94875,308.4,283.51000000000005,244.00727272727272,255.76249999999996,246.35454545454547,237.50833333333333,224.55416666666667,234.99583333333337,248.38272727272727,253.645,285.52,265.80333333333334,269.3969230769231,263.9058333333333,268.9376923076923,274.20076923076925,268.49916666666667,262.74615384615385,262.34083333333336,238.21,206.12,241.0525,283.912,283.3691666666667,244.99909090909094,260.9122222222222,232.28727272727272,264.0376923076923,278.80538461538464,237.62375,307.4763636363636,274.7922222222222,279.01125,255.87416666666664,276.59,275.1066666666667,263.131,270.017
2023-04-08 21:59:46+00:00,311.8622222222223,260.9011111111111,207.71875,274.22333333333336,308.352,275.75750000000005,242.35636363636365,256.22166666666664,243.67499999999998,237.7108333333333,225.23000000000002,235.72833333333335,248.94454545454545,253.645,285.52,265.80333333333334,269.72615384615386,264.65916666666664,269.17846153846153,274.3446153846154,268.43416666666667,265.16692307692307,262.2891666666667,238.21,202.8722222222222,244.23142857142855,283.912,282.52916666666664,245.29363636363635,256.09222222222223,231.82090909090905,264.23923076923074,278.4453846153846,238.2225,302.7,274.7922222222222,272.1675,256.0933333333333,276.59,275.1066666666667,264.27888888888884,270.019
2023-05-25 22:05:20+00:00,312.34,261.71,208.48999999999998,270.8188888888889,308.47400000000005,275.75750000000005,242.8881818181818,255.80083333333332,243.76,237.45000000000002,225.70749999999998,236.1091666666667,249.03181818181818,253.645,279.08,265.80333333333334,269.0725,265.15916666666664,268.3625,273.65749999999997,267.84636363636366,264.34416666666664,261.3645454545454,238.21,195.21857142857144,244.314,281.64,280.54999999999995,248.44000000000003,247.02124999999998,231.03727272727272,262.1741666666667,276.51500000000004,238.68333333333334,288.384,267.1642857142857,266.1116666666667,251.206,274.66499999999996,271.742,263.03142857142853,269.29
2023-06-10 22:05:27+00:00,313.46,264.4411111111111,209.36875,272.32700000000006,308.17600000000004,275.75750000000005,242.468,255.2591666666667,243.67499999999998,237.29333333333332,226.085,236.74181818181822,249.08636363636367,253.645,279.08,265.80333333333334,269.24333333333334,265.58166666666665,266.3075,273.95416666666665,268.4418181818182,264.48583333333335,261.3509090909091,249.398,195.21857142857144,244.314,281.64,280.51599999999996,248.79,244.01142857142855,231.77999999999997,262.47818181818184,276.3181818181818,240.12250000000003,286.34444444444443,262.8933333333334,263.05,252.55666666666664,274.66499999999996,272.81500000000005,264.09,269.67
2023-06-11 21:59:13+00:00,313.861,265.285,209.36875,274.1181818181818,307.8790909090909,270.298,242.468,255.1330769230769,244.04384615384612,237.40692307692308,225.93,236.94916666666666,248.95083333333335,253.645,279.08,265.80333333333334,269.2223076923077,265.77461538461534,266.6046153846154,274.0430769230769,268.5525,264.56,261.33500000000004,249.398,195.21857142857144,244.314,281.64,280.59181818181816,248.48083333333338,244.01142857142855,231.77999999999997,260.31,276.165,240.13888888888889,276.469,262.8933333333334,255.95666666666668,251.204,274.66499999999996,271.89000000000004,262.7242857142857,269.01875
2023-06-27 21:59:14+00:00,312.03900000000004,263.403,209.24444444444444,272.3554545454545,305.26181818181817,260.69,237.79375,252.5716666666667,240.86333333333334,236.14666666666668,224.6725,236.9881818181818,247.88090909090909,251.70000000000002,278.43999999999994,273.555,268.5083333333333,265.35499999999996,266.28249999999997,274.1458333333333,268.09833333333336,264.40666666666664,260.46,248.09249999999997,188.65333333333334,242.4025,279.89333333333326,279.05,244.70727272727274,237.63333333333333,232.20499999999998,257.29090909090905,274.4690909090909,240.6788888888889,267.27,243.89000000000004,239.38750000000002,248.42625,272.26,268.85,261.16333333333336,267.75142857142856
2023-07-28 22:05:50+00:00,312.1272727272727,263.91545454545457,209.103,273.0925,305.26181818181817,260.69,237.79375,252.57769230769233,240.83153846153846,235.93769230769232,224.24153846153845,236.77,247.6525,251.70000000000002,278.43999999999994,273.555,268.43307692307695,265.29846153846154,266.5723076923077,274.32,268.2592307692308,264.5361538461538,257.2758333333333,248.09249999999997,188.65333333333334,242.4025,279.89333333333326,278.9609090909091,241.62166666666667,237.63333333333333,232.20499999999998,256.06,274.3775,240.913,258.37,243.89000000000004,236.41,247.93888888888893,272.26,265.242,259.8314285714286,267.3825
2023-07-29 21:59:31+00:00,312.31416666666667,264.50083333333333,209.36272727272728,273.8353846153846,304.615,257.146,237.79375,252.6157142857143,240.86357142857145,235.9007142857143,223.96928571428572,236.58615384615385,247.6525,251.70000000000002,278.43999999999994,273.555,268.3435714285714,265.2185714285714,266.7085714285714,274.2392857142857,268.185,264.625,257.29923076923075,248.09249999999997,188.65333333333334,242.4025,279.89333333333326,278.9609090909091,241.62166666666667,237.63333333333333,232.20499999999998,254.79923076923075,274.14307692307693,240.75727272727272,258.37,243.89000000000004,236.41,247.93888888888893,272.26,265.242,259.8314285714286,267.3825
2023-08-05 22:05:47+00:00,311.6276923076923,264.0692307692308,209.0666666666667,272.3442857142857,304.615,257.146,237.79375,252.34066666666666,240.374,235.53133333333335,223.428,236.10785714285717,247.09384615384613,251.70000000000002,278.43999999999994,273.555,268.1286666666667,264.7726666666667,266.62066666666664,274.18333333333334,268.112,264.526,257.41285714285715,248.09249999999997,188.65333333333334,242.4025,279.89333333333326,278.9609090909091,241.62166666666667,237.63333333333333,232.20499999999998,253.2092857142857,273.9235714285714,240.33166666666668,258.37,243.89000000000004,236.41,247.93888888888893,272.26,265.242,259.8314285714286,267.3825
2023-08-14 21:59:37+00:00,311.6276923076923,264.0692307692308,209.16153846153844,272.1166666666667,304.615,257.146,237.79375,252.013125,239.10500000000002,235.461875,223.429375,236.002,247.01285714285714,251.70000000000002,278.43999999999994,273.555,267.97375,264.6175,266.62,272.27437499999996,267.92875000000004,264.4025,257.44733333333335,248.09249999999997,188.65333333333334,242.4025,279.89333333333326,278.9609090909091,241.62166666666667,237.63333333333333,232.20499999999998,252.67000000000002,273.952,240.37076923076924,251.379,243.06600000000003,236.41,247.93888888888893,272.26,265.242,259.8314285714286,267.3825
2023-08-21 22:05:52+00:00,312.2263636363636,264.50363636363636,209.34249999999997,275.1064285714286,304.2581818181818,253.846,239.9157142857143,251.55266666666665,238.72133333333335,235.20200000000003,223.198,235.97571428571428,247.3,248.6833333333333,281.71500000000003,270.58,267.99533333333335,264.52733333333333,266.59866666666665,272.432,268.29133333333334,264.8086666666666,257.4406666666667,250.49666666666667,177.9475,248.73000000000002,278.93666666666667,279.79499999999996,239.6918181818182,224.41499999999996,235.3642857142857,252.275,273.88428571428574,240.5475,246.04555555555558,248.344,236.41,251.48999999999998,271.305,268.08,260.5514285714286,268.19375
2023-08-22 21:59:50+00:00,312.3691666666667,264.73833333333334,209.36461538461538,275.05533333333335,303.88916666666665,253.50500000000002,240.74625,251.50375,238.861875,235.14875,222.96312500000002,235.73533333333336,247.12214285714285,248.6833333333333,281.71500000000003,270.58,267.805,264.51124999999996,266.5675,272.65375,268.275625,264.72249999999997,257.615625,250.49666666666667,177.018,248.73000000000002,278.93666666666667,279.53272727272724,239.96916666666667,224.144,233.07875,252.32533333333333,273.906,240.61,240.47000000000003,246.96666666666667,234.73833333333334,250.27800000000002,271.305,268.08,260.5514285714286,268.19375
2023-08-30 21:59:47+00:00,312.3691666666667,264.73833333333334,209.36461538461538,275.05533333333335,303.88916666666665,253.50500000000002,241.2088888888889,249.9,237.36058823529413,235.16529411764705,222.8929411764706,235.605625,246.98466666666667,248.6833333333333,281.71500000000003,270.58,267.6135294117647,264.31529411764706,266.4741176470588,272.67294117647054,268.2323529411765,264.6482352941176,257.6552941176471,250.49666666666667,176.76999999999998,248.73000000000002,278.93666666666667,278.93666666666667,237.3023076923077,224.144,233.07875,252.21687500000002,273.965,240.23499999999999,240.47000000000003,246.96666666666667,234.73833333333334,250.27800000000002,271.305,268.08,260.5514285714286,268.19375
2023-09-07 21:59:49+00:00,313.5975,265.93666666666667,209.91923076923078,277.6153333333333,304.05,255.41000000000003,241.97,249.98058823529414,237.70235294117649,235.2829411764706,223.04,235.90562500000001,246.984375,248.6833333333333,276.1666666666667,270.58,267.76411764705887,264.5994117647059,266.8882352941177,273.0005882352941,268.71999999999997,264.97941176470584,257.92823529411766,250.49666666666667,175.985,247.28750000000002,278.93666666666667,279.24666666666667,237.08153846153849,218.414,232.43111111111114,252.10625,274.29499999999996,240.19357142857143,233.71444444444447,245.8366666666667,233.44714285714286,250.07000000000002,259.7266666666667,265.54571428571427,260.40625,268.1566666666667
2023-09-15 21:59:56+00:00,314.0108333333333,267.5592307692308,210.23416666666665,281.1333333333333,305.0258333333333,261.91285714285715,246.71777777777777,252.1275,238.90375,236.8825,222.954375,235.93333333333334,247.14466666666667,249.89,274.78,267.46000000000004,267.5625,264.488125,266.85375,273.07,268.964375,265.355,257.825,250.63,186.14666666666665,246.805,278.0466666666667,279.4045454545455,236.19250000000002,218.414,227.22,247.70333333333335,273.94071428571425,242.4557142857143,223.47000000000003,251.005,224.78166666666667,247.57888888888888,258.12666666666667,262.27142857142854,260.1042857142857,268.58
2023-10-01 21:59:55+00:00,313.795,267.95166666666665,209.9972727272727,283.57461538461536,305.20300000000003,261.91285714285715,248.73875,251.76600000000002,238.06133333333335,236.734,222.8673333333333,235.775,246.9857142857143,249.89,274.78,267.46000000000004,267.546,264.28666666666663,266.692,273.17600000000004,269.1526666666667,265.476,257.8106666666667,254.52999999999997,187.69,249.60666666666668,279.98,279.388,234.27800000000002,218.43800000000002,225.99833333333333,246.22785714285715,273.9207692307692,242.32384615384615,196.25857142857143,252.254,224.58800000000002,248.30714285714288,258.12666666666667,260.93199999999996,259.786,268.7966666666666
2023-10-08 22:06:10+00:00,314.1963636363636,268.4554545454546,209.783,284.8375,304.9011111111111,263.4816666666666,252.25714285714284,251.23142857142855,239.7657142857143,236.53357142857143,222.7292857142857,240.6992857142857,246.8,275.65000000000003,290.29499999999996,271.42333333333335,268.50666666666666,265.00733333333335,267.524,274.08733333333333,270.03133333333335,266.31733333333335,258.56333333333333,255.6,200.47,251.35750000000002,281.09,281.525,242.233,216.9275,233.72333333333336,247.67000000000002,275.29,242.7458333333333,204.47857142857143,258.73499999999996,224.26750000000004,252.84,261.835,261.7416666666666,262.48,275.195
2023-11-01 22:06:14+00:00,313.19416666666666,267.89,209.97636363636366,284.8375,304.9011111111111,263.4816666666666,251.37625,251.38799999999998,239.442,235.14,222.7292857142857,240.6992857142857,246.8,275.65000000000003,290.29499999999996,271.42333333333335,267.040625,264.620625,267.378125,273.7925,269.5975,265.780625,258.56333333333333,255.6,200.47,251.35750000000002,281.09,281.525,242.233,217.698,233.72333333333336,247.314,275.1407142857143,241.51307692307694,204.47857142857143,258.73499999999996,221.27200000000002,251.50625,261.835,261.7416666666666,262.48,275.195
2023-11-09 22:06:12+00:00,313.19416666666666,267.89,209.97636363636366,284.8375,304.9011111111111,263.4816666666666,251.37625,251.38799999999998,239.442,235.14,222.7292857142857,240.6992857142857,248.82285714285715,285.27750000000003,298.57599999999996,271.42333333333335,267.5170588235294,265.03588235294114,267.8805882352941,274.1541176470588,269.8470588235294,266.04764705882354,258.916875,255.62,207.42666666666665,252.18,281.52,282.5090909090909,245.60909090909092,226.94833333333335,237.54142857142855,249.1275,276.04266666666666,245.8235714285714,216.6225,259.7357142857143,231.10500000000002,252.00777777777773,262.852,261.28142857142853,263.39142857142855,275.56714285714287
2023-11-10 21:59:59+00:00,313.19416666666666,267.89,209.97636363636366,284.8375,304.9011111111111,263.4816666666666,251.37625,251.38799999999998,239.442,235.14,222.7292857142857,244.64399999999998,248.82285714285715,291.38,303.4083333333333,271.3475,267.8833333333333,265.2655555555555,268.31611111111107,274.40333333333336,270.0911111111111,266.2655555555556,259.1535294117647,255.67399999999998,212.07571428571427,252.57000000000002,281.378,283.2275,248.04,233.32571428571427,240.21625,250.6,276.6175,248.99066666666667,226.17666666666665,261.02875,237.87142857142857,252.28199999999998,263.2316666666666,261.065,263.88125,275.69625
2023-11-26 22:00:05+00:00,313.1136363636364,268.02181818181816,209.75100000000003,284.20363636363635,304.60875,270.33,251.3114285714286,253.92133333333334,240.50466666666668,235.1457142857143,222.6676923076923,246.89466666666664,252.23571428571427,293.5366666666667,303.4083333333333,270.74,268.2472222222222,265.5755555555555,268.2922222222222,274.37388888888887,269.98833333333334,266.3855555555555,259.24411764705883,255.0683333333333,215.23125,252.4257142857143,281.65500000000003,284.125,251.1291666666667,240.15285714285716,246.42,252.29117647058823,277.58187499999997,252.88666666666668,239.0388888888889,261.8611111111111,243.21,252.96363636363637,263.5257142857143,261.0388888888889,264.67,275.74555555555554
2023-12-19 22:06:15+00:00,314.669,269.903,209.84444444444446,285.625,308.2914285714286,277.08285714285716,253.74875,255.55714285714288,241.05214285714285,235.9569230769231,223.9266666666667,247.51466666666667,253.6376923076923,289.43,303.4083333333333,272.16,268.8141176470588,266.2152941176471,270.5411764705882,274.44882352941175,270.2964705882353,266.6270588235294,259.26625,254.3042857142857,217.82555555555555,252.74,281.42571428571426,284.6383333333334,257.03090909090906,244.48125,248.9377777777778,254.65352941176468,278.313125,256.6213333333333,252.00999999999996,264.293,251.225,255.65363636363634,264.41375,260.1088888888889,266.55111111111114,277.0155555555555
2023-12-20 22:00:11+00:00,314.669,269.903,209.84444444444446,285.625,308.2914285714286,277.08285714285716,253.74875,255.55714285714288,241.05214285714285,235.9569230769231,223.9266666666667,247.51466666666667,254.99214285714285,289.43,303.4083333333333,272.16,269.3077777777778,266.6933333333334,270.9244444444445,274.99833333333333,270.61722222222227,267.27777777777777,259.7805882352941,254.67374999999998,220.22200000000004,253.34555555555556,281.97625,285.3107692307692,259.265,248.15444444444444,251.397,255.99388888888885,278.8494117647059,259.3325,257.49699999999996,266.07,254.7277777777778,255.65363636363634,264.41375,260.1088888888889,269.078,277.0155555555555
2024-01-29 21:59:53+00:00,312.73875,268.56125,209.48285714285717,286.6742857142857,310.27166666666665,282.7683333333334,252.25,256.09333333333336,242.14083333333335,235.52272727272728,224.206,248.6576923076923,255.52769230769232,289.43,303.4083333333333,272.16,269.24125,266.568125,270.555625,275.26,270.4525,266.9375,262.30466666666666,254.67374999999998,220.22200000000004,253.34555555555556,281.97625,284.7330769230769,263.95454545454544,248.15444444444444,251.397,259.04875,279.60333333333335,263.95461538461535,265.3111111111111,266.07,258.50625,255.76727272727268,264.41375,261.27125,270.99333333333334,278.54249999999996
2024-02-05 22:06:08+00:00,314.0742857142856,269.9428571428571,210.09500000000003,299.5957142857143,310.27166666666665,282.7683333333334,252.25,256.7845454545455,242.92454545454547,239.15363636363637,225.13444444444445,250.22166666666666,256.7891666666667,289.43,308.35714285714283,272.16,269.895,267.6175,270.965625,275.80333333333334,270.85499999999996,267.553125,262.91,254.69,221.85,253.439,282.1955555555556,285.21285714285716,265.6016666666667,250.95100000000002,253.5309090909091,261.85562500000003,280.574,269.0253846153846,269.656,268.27166666666665,261.5622222222222,256.9625,264.88,260.9422222222222,271.158,278.1166666666666
2024-02-13 22:06:17+00:00,312.59624999999994,268.6775,209.9033333333333,296.2428571428572,309.28000000000003,273.9371428571429,252.25,257.3218181818182,245.35272727272724,239.09636363636363,224.73333333333335,249.79083333333332,256.8283333333333,289.43,308.35714285714283,272.16,269.775625,267.685625,270.7375,277.4893333333333,270.8625,267.56437500000004,263.02733333333333,253.48499999999999,222.52166666666668,252.44272727272727,281.03000000000003,284.93333333333334,265.6016666666667,250.95100000000002,253.5309090909091,262.8,280.5206666666666,271.37416666666667,278.67777777777775,270.8627272727272,261.5622222222222,256.9625,264.88,260.9422222222222,269.6036363636364,276.88399999999996
2024-02-14 21:59:55+00:00,312.59624999999994,268.6775,209.9033333333333,296.2428571428572,309.28000000000003,273.9371428571429,252.25,258.49083333333334,246.5583333333333,240.01166666666668,225.84500000000003,249.48923076923074,256.8283333333333,287.72375,308.35714285714283,272.64714285714285,270.04352941176467,268.0147058823529,270.81117647058824,277.513125,270.99176470588236,267.7229411764706,263.27625,253.58272727272725,223.87923076923076,252.6641666666667,281.1136363636364,285.29625,266.9323076923077,253.12454545454545,255.31083333333333,263.8376470588235,280.878125,273.53615384615387,281.46899999999994,272.84166666666664,264.165,258.3876923076923,265.40700000000004,260.919,269.93333333333334,276.5363636363636
2024-02-29 22:06:11+00:00,313.815,270.12375,209.958,298.75800000000004,310.408,277.45599999999996,252.97833333333332,262.663,250.25799999999998,240.95700000000002,227.51500000000001,252.17363636363635,259.075,288.76125,313.29833333333335,269.1557142857143,270.62066666666664,268.7026666666667,271.0806666666667,277.62571428571425,271.046,268.24133333333333,263.76642857142855,253.61909090909091,233.40333333333334,252.84083333333334,281.3118181818182,287.10285714285715,275.82545454545453,257.9290909090909,261.20363636363635,266.0446666666666,281.78499999999997,281.48083333333335,293.02799999999996,277.4318181818182,269.623,258.35499999999996,265.11,257.549,270.24083333333334,276.45454545454544
2024-03-09 22:00:02+00:00,315.46875,269.7042857142857,208.4825,300.43000000000006,311.17,280.10999999999996,252.8,263.5377777777778,250.49777777777777,241.29222222222222,228.10714285714286,253.77399999999997,260.4188888888889,288.76125,322.89166666666665,270.00875,271.10133333333334,269.43399999999997,271.556,278.0385714285714,271.3546666666667,268.7286666666667,264.36857142857144,253.8575,238.84083333333334,253.98083333333332,281.44750000000005,287.85499999999996,279.4509090909091,265.43,265.53,267.56600000000003,282.4114285714286,286.37083333333334,294.44363636363636,281.89363636363635,275.776,261.3225,268.525,258.68399999999997,271.3341666666667,277.02727272727276
2024-03-16 22:06:11+00:00,311.7025,265.92857142857144,208.59,287.9475,308.03999999999996,262.2025,249.12600000000003,261.58444444444444,248.88555555555553,239.5677777777778,225.72571428571428,252.507,258.99333333333334,294.25,331.358,270.22857142857146,270.56533333333334,268.8206666666667,270.8086666666667,277.37714285714287,270.8006666666667,268.0066666666667,263.815,252.51583333333335,238.21916666666667,253.0525,280.7775,287.3392857142857,277.36999999999995,265.6716666666667,266.4127272727273,270.49133333333333,281.852,283.6166666666666,294.7683333333333,279.66,275.776,260.59416666666664,264.164,255.05100000000002,270.5025,276.0418181818182
2024-04-01 22:06:02+00:00,311.30125,265.9871428571428,208.796,280.832,307.106,262.2025,249.62800000000001,261.8577777777778,248.82999999999998,239.3011111111111,225.27857142857144,252.445,258.8333333333333,294.25,331.358,270.22857142857146,270.42533333333336,269.1186666666666,270.834,277.1642857142857,270.70733333333334,267.98733333333337,263.9642857142857,252.51583333333335,238.21916666666667,253.0525,280.7775,287.69642857142856,274.8158333333333,269.48333333333335,263.72583333333336,270.80266666666665,282.0906666666667,283.4425,303.7441666666667,276.3833333333333,275.776,260.59416666666664,264.164,253.1518181818182,269.18615384615384,275.0075
2024-04-26 21:59:28+00:00,311.40777777777777,266.12375,209.05999999999997,278.1716666666667,307.28999999999996,259.83000000000004,249.05333333333337,261.107,248.189,238.72899999999998,224.92874999999998,245.147,257.74899999999997,288.7633333333334,329.98749999999995,268.70833333333337,269.4166666666667,268.5013333333333,270.00266666666664,276.3642857142857,269.9386666666666,267.26933333333335,263.40785714285715,251.50749999999996,237.32416666666668,252.72909090909096,280.15749999999997,287.025,274.0891666666667,269.58153846153846,261.56916666666666,269.58866666666665,281.1346666666667,280.47846153846154,303.5345454545455,272.75666666666666,275.776,258.75333333333333,262.709,250.7118181818182,268.6225,271.635
2024-05-03 22:05:38+00:00,311.57444444444445,264.625,208.015,273.9057142857143,306.10714285714283,259.83000000000004,249.82200000000003,257.765,249.66444444444446,240.21599999999998,224.0911111111111,243.51999999999998,256.2754545454545,288.7633333333334,329.98749999999995,268.70833333333337,270.56666666666666,268.6873333333333,269.88800000000003,276.38642857142855,270.054,267.628,263.0726666666667,246.06384615384616,232.61307692307693,252.72909090909096,274.58153846153846,286.01800000000003,270.45076923076925,269.8784615384615,258.7246153846154,270.8786666666667,281.028,281.54,303.5345454545455,272.75666666666666,283.16333333333336,260.2609090909091,262.709,250.7118181818182,268.6225,271.635
2024-05-11 22:05:15+00:00,310.421,262.5788888888889,207.53285714285713,267.96375,306.10714285714283,259.83000000000004,249.82200000000003,257.1036363636364,248.079,240.21599999999998,223.513,237.09272727272727,253.3418181818182,275.6575,330.34,268.226,269.5864285714286,268.0292857142857,268.74357142857144,275.68692307692305,269.18357142857144,267.0185714285714,262.8178571428572,244.29636363636365,231.07181818181817,252.2255555555556,273.2672727272727,283.8542857142857,264.14416666666665,269.4209090909091,256.50083333333333,269.01142857142855,279.42928571428575,275.51,303.84888888888895,273.726,284.2471428571429,261.3444444444445,261.88000000000005,248.8622222222222,268.72999999999996,270.522
2024-07-07 21:59:13+00:00,308.10333333333335,256.85555555555555,207.42874999999998,261.81125,302.94571428571425,230.66666666666666,244.57500000000005,251.33800000000002,244.11666666666667,239.1277777777778,221.901,231.98399999999998,245.03111111111107,266.76000000000005,330.34,264.52000000000004,267.75,266.40727272727275,267.05083333333334,274.64181818181817,268.10833333333335,265.82166666666666,262.2625,241.03000000000003,228.01250000000002,250.89000000000001,269.6275,282.18454545454546,255.49499999999998,263.21000000000004,250.03699999999998,265.74666666666667,277.03249999999997,265.071,304.1333333333334,271.24571428571426,285.44750000000005,260.52857142857147,259.8533333333334,245.58714285714285,264.71999999999997,269.14875
2024-07-23 21:59:27+00:00,308.558,257.64799999999997,207.78555555555556,263.88111111111107,303.02125,230.66666666666666,244.57500000000005,251.6181818181818,244.23200000000003,239.1277777777778,221.7227272727273,232.13545454545454,245.033,266.76000000000005,330.34,264.52000000000004,267.75,266.40727272727275,264.90076923076924,271.68916666666667,268.2730769230769,265.7769230769231,262.29615384615386,234.25666666666666,222.42111111111112,250.89000000000001,263.5177777777778,282.0158333333333,254.39545454545453,259.921,248.64818181818183,265.3376923076923,276.79923076923075,265.071,303.61,267.2575,285.44750000000005,257.9625,259.5057142857143,245.13375,262.43,268.5833333333333
2024-07-30 22:05:39+00:00,310.467,259.01699999999994,208.40888888888887,265.913,303.50875,230.66666666666666,246.0133333333334,251.9154545454545,245.325,239.64000000000001,222.38454545454545,232.97454545454545,245.577,266.76000000000005,330.34,264.52000000000004,268.43545454545455,267.51545454545453,265.6723076923077,271.8076923076923,268.9992307692308,263.83307692307693,262.8476923076923,229.462,217.652,250.89000000000001,258.356,282.8966666666667,253.55083333333334,258.99363636363637,247.43583333333333,265.23692307692306,277.09076923076924,263.07454545454544,302.91375,264.15666666666664,285.44750000000005,257.17625,258.24875000000003,244.41333333333336,260.6644444444444,268.01800000000003
2024-08-08 21:59:24+00:00,310.467,257.0254545454545,208.738,259.97,303.5255555555556,230.66666666666666,245.3025,251.76916666666668,245.13090909090909,235.8075,222.29583333333335,232.905,245.49181818181816,266.76000000000005,322.63,264.52000000000004,267.721,266.735,265.43384615384616,270.95153846153846,268.71923076923076,260.47076923076924,262.24692307692305,222.15900000000002,211.138,250.21200000000005,251.64299999999997,281.6666666666667,249.54583333333335,258.1890909090909,244.2258333333333,263.23,276.2407692307692,257.6736363636364,302.07857142857137,258.3333333333333,285.26000000000005,253.9475,251.7125,242.67625000000004,258.31444444444446,267.048
