dates,satname,nzd0341-0000,nzd0341-0001,nzd0341-0002,nzd0341-0003,nzd0341-0004,nzd0341-0005,nzd0341-0006,nzd0341-0018,nzd0341-0019,nzd0341-0020,nzd0341-0021,nzd0341-0022,nzd0341-0023,nzd0341-0024,nzd0341-0025,nzd0341-0026,nzd0341-0027,nzd0341-0028,nzd0341-0029,nzd0341-0030,nzd0341-0031,nzd0341-0032,nzd0341-0033,nzd0341-0034,nzd0341-0035,nzd0341-0036,nzd0341-0037,nzd0341-0038,nzd0341-0039,nzd0341-0040,nzd0341-0041,nzd0341-0042,nzd0341-0043,nzd0341-0044,nzd0341-0014,nzd0341-0015,nzd0341-0016,nzd0341-0017,nzd0341-0008,nzd0341-0009,nzd0341-0010,nzd0341-0011,nzd0341-0012,nzd0341-0013,nzd0341-0007
2024-03-01 22:00:36.699000,L8,358.22,331.96,326.02,347.26,326.88,304.04,286.23,284.48,286.75,289.67,286.34,290.51,288.15,287.14,298.24,297.32,305.84,299.84,306.74,311.66,301.48,293.53,266.83,275.78,276.12,283.15,288.63,284.28,292.54,306.70,306.19,312.60,314.78,318.89,,,,259.16,,,,,,,
2024-03-09 22:00:50.044000,L9,351.39,367.92,350.53,354.42,354.43,340.38,287.80,282.65,284.72,288.03,283.56,288.59,286.24,284.94,298.70,296.95,307.16,299.52,305.04,312.07,299.75,292.02,264.56,273.11,274.54,291.89,289.16,284.36,290.74,304.97,306.54,311.64,313.80,316.85,,,,254.87,,,,,,,
2024-03-09 22:01:13.999000,L9,352.66,368.65,350.69,356.49,355.00,342.50,289.47,283.68,284.97,288.87,284.90,289.34,287.49,285.60,299.75,298.11,308.35,300.62,306.00,313.01,300.39,292.87,265.61,273.91,275.15,290.83,290.13,285.64,291.10,305.44,307.30,312.42,314.39,317.35,,,,255.04,,,,,,,
2024-03-18 21:55:01.541000,L9,,,,,,,,,,,,,,,277.04,287.48,297.85,291.80,301.90,302.29,292.99,281.67,255.26,267.80,267.07,271.12,262.06,239.71,253.78,,,299.65,308.15,321.43,,,,,,,,,,,
2024-04-02 22:00:15.929000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.15,268.00,280.26,278.96,285.94,292.90,296.60,,,,,,,,,,,
2024-04-02 22:00:39.887000,L8,334.80,346.84,329.53,352.43,337.80,309.68,301.03,286.76,286.96,292.26,288.35,291.68,289.90,290.22,303.46,304.43,309.51,304.75,308.46,312.82,303.00,292.10,268.89,282.15,273.94,283.87,289.40,288.41,290.63,308.89,309.73,312.70,317.43,318.32,,,,261.66,,,,,,,268.51
2024-04-18 22:00:06.948000,L8,314.31,305.49,311.38,326.38,314.31,277.91,,,,,,,,,,,,,,,,,,,,,,237.62,269.03,281.87,277.61,285.50,289.55,295.86,,,,,,,,,,,
2024-04-18 22:00:30.907000,L8,313.19,296.57,309.57,324.45,312.70,276.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-26 22:00:16.792000,L9,313.62,308.93,311.91,324.57,312.50,277.80,,,,,,,,,,,,,,,,,,,,,,226.37,268.98,282.08,276.91,285.53,288.95,296.51,,,,,,,,,,,
2024-04-26 22:00:40.750000,L9,332.14,334.45,330.14,347.93,330.58,292.65,264.50,286.68,286.93,287.58,282.88,288.87,286.90,287.52,300.79,297.24,308.53,301.75,307.12,309.37,299.58,290.96,264.19,275.88,269.48,284.32,288.07,287.41,290.15,306.81,306.69,310.30,313.14,317.64,,,,261.12,,,,,,,
2024-04-27 21:54:16.738000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.76,268.26,279.69,276.05,280.34,291.01,294.56,,,,,,,,,,,
2024-05-04 21:59:58.130000,L8,313.34,312.56,310.54,329.04,313.96,277.94,251.73,,,,,,,,,,,,,,,,,,,,,238.66,269.41,282.20,278.94,283.50,290.81,295.25,,,,,,,,,,,
2024-05-04 22:00:22.085000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.78,268.30,280.33,276.17,278.34,287.95,293.13,,,,,,,,,,,
2024-05-05 21:54:28.674000,L9,316.84,308.72,311.10,325.71,314.54,276.08,,,,,,,,,,,,,,,,,,,,,,228.74,267.48,276.78,274.16,280.70,287.87,294.48,,,,,,,,,,,
2024-05-28 22:00:24.522000,L9,401.24,361.55,365.27,354.94,344.05,306.86,314.49,303.32,307.84,303.48,307.11,317.65,319.06,317.15,317.05,314.35,337.99,344.77,344.13,341.06,327.14,317.36,291.03,297.18,303.45,312.60,330.56,330.93,330.66,338.96,341.41,342.56,347.60,337.87,,,,296.68,328.30,353.67,356.19,348.27,,,319.12
2024-05-29 21:53:54.711000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,253.73,242.49,269.98,281.81,278.79,285.62,290.10,295.63,,,,,,,,,,,
2024-06-06 21:54:13.496000,L9,345.11,375.52,366.56,389.93,357.48,315.37,355.24,335.69,338.53,344.59,349.66,352.24,350.68,352.16,355.68,365.95,361.85,361.24,365.53,360.29,352.59,345.07,310.26,325.86,328.82,338.23,343.06,335.57,353.46,357.67,350.38,357.04,363.32,357.75,330.90,366.13,334.73,344.30,363.92,319.80,388.70,399.07,402.87,393.34,363.85
2024-06-21 21:59:53.176000,L8,320.38,318.90,313.64,329.61,314.30,272.96,,,,,,,,,,,,,,,,,,,,,252.50,252.06,271.33,287.38,282.58,287.62,293.08,295.41,,,,,,,,,,,
2024-06-21 22:00:17.143000,L8,320.03,317.70,312.60,328.67,313.01,268.37,,,,,,,,,,,,,,,,,,,,,,244.54,269.56,284.96,279.19,284.52,287.97,291.20,,,,,,,,,,,
2024-07-07 22:00:01.183000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.02,270.92,284.03,277.91,285.73,292.12,293.36,,,,,,,,,,,
2024-07-07 22:00:25.142000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.10,273.93,286.98,282.59,288.34,295.24,296.34,,,,,,,,,,,
2024-07-08 21:54:13.622000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.18,269.89,283.10,275.35,278.63,285.49,292.74,,,,,,,,,,,
2024-07-23 22:00:15.799000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.78,269.80,282.78,278.22,285.04,286.53,292.62,,,,,,,,,,,
2024-07-31 22:00:32.713000,L9,,,,,,,,,,,,,,,,,,,,,272.11,249.12,222.72,253.97,214.35,246.38,,239.68,275.96,290.60,285.49,290.65,293.75,293.54,,,,,,,,,,,
2024-08-17 21:54:35.579000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.25,284.51,278.19,284.25,289.36,290.64,,,,,,,,,,,
2024-09-01 22:00:24.297000,L9,355.52,370.72,352.58,359.52,348.31,333.31,344.27,351.50,343.81,337.41,340.12,341.80,339.82,322.44,347.39,358.08,354.20,356.79,369.36,367.98,356.52,342.95,318.27,308.69,320.69,332.86,342.46,352.84,355.07,369.46,365.99,361.55,367.80,360.75,,,335.80,332.72,,,,,,,
2024-09-02 21:54:44.051000,L8,327.89,323.87,332.52,340.82,326.96,292.52,268.08,287.55,287.78,290.62,282.49,286.16,282.17,284.37,298.72,298.16,303.69,303.80,302.68,309.04,301.16,291.25,283.26,267.97,267.23,290.52,286.52,285.94,290.77,305.36,303.33,307.11,310.53,314.73,,,,260.12,,,,,,,
2024-09-09 22:00:32.753000,L8,325.36,355.00,326.94,343.55,326.73,291.75,275.10,286.21,286.17,289.85,282.17,285.58,283.80,284.90,294.19,294.44,302.95,303.35,301.21,306.89,298.46,292.75,284.45,286.62,268.69,281.11,284.74,284.33,290.56,306.22,302.55,307.49,311.62,314.21,,,,265.47,,,,,,,
2024-09-09 22:00:56.721000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.50,271.87,285.63,283.86,287.90,291.43,295.93,,,,,,,,,,,
2024-09-10 21:54:40.675000,L9,313.18,308.68,312.88,327.73,315.83,280.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17 22:00:28.727000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.46,270.50,285.84,280.95,286.72,290.81,292.09,,,,,,,,,,,
2024-09-17 22:00:52.686000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.06,270.51,286.06,280.76,286.73,290.47,291.90,,,,,,,,,,,
2024-10-11 22:00:38.921000,L8,371.86,328.82,328.01,339.68,326.76,291.16,268.16,285.73,288.67,289.27,282.60,286.48,283.20,287.21,295.01,297.55,309.18,300.23,306.64,308.71,301.10,293.44,279.09,272.74,268.88,288.36,288.53,285.85,290.49,307.38,304.26,311.00,310.59,317.09,,,,263.85,,,,,,,
2024-10-11 22:01:02.888000,L8,372.90,329.09,328.40,339.99,327.48,292.23,268.81,286.52,289.56,290.15,283.36,287.46,283.88,287.86,296.11,298.03,309.88,300.95,307.23,309.55,301.88,294.57,279.36,273.75,269.19,289.08,288.99,286.81,290.75,307.87,304.72,311.43,311.44,317.34,,,,264.38,,,,,,,
2024-10-19 22:00:46.639000,L9,325.99,330.34,328.08,340.87,324.36,290.57,270.44,284.83,287.25,290.95,282.90,285.75,283.44,284.95,294.56,296.87,306.58,298.89,303.35,309.47,300.95,292.25,283.31,272.60,269.57,282.49,285.97,283.75,290.08,306.05,303.44,310.20,311.33,314.29,,,,264.01,,,,,,,
2024-10-19 22:01:10.603000,L9,326.84,332.03,329.24,341.83,325.11,291.57,272.05,285.90,288.09,291.98,284.05,287.09,284.83,286.20,296.00,297.90,308.04,299.72,304.47,310.48,301.83,293.37,284.86,275.11,271.44,283.53,286.73,285.03,291.17,307.17,304.55,311.32,312.61,315.08,,,,264.87,,,,,,,
2024-10-28 21:55:01.412000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.88,274.85,289.13,289.70,294.27,297.00,302.75,,,,,,,,,,,
2024-11-29 21:55:08.261000,L9,326.26,333.22,332.51,342.44,325.59,295.22,276.35,282.90,287.32,289.35,287.06,289.20,286.29,289.02,298.61,297.40,308.83,298.60,308.29,310.98,302.57,294.96,274.64,275.11,274.45,287.04,289.25,284.57,292.76,310.49,310.65,313.00,317.31,317.34,,,,265.32,,,,,,,
2024-12-06 22:00:47.876000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.58,269.71,288.66,284.57,290.71,297.27,300.98,,,,,,,,,,,
2024-12-06 22:01:11.835000,L9,316.31,322.28,318.68,330.13,313.51,278.27,,,,,,,,,,,,,,,277.76,251.00,235.35,240.31,,,,246.80,272.89,291.28,287.55,293.49,299.37,304.31,,,,,,,,,,,
2024-12-14 22:00:39.564000,L8,369.14,354.41,329.53,343.81,325.12,345.26,268.21,283.62,289.16,287.16,282.34,286.45,282.68,287.53,296.13,296.32,305.72,297.23,306.01,309.13,300.09,292.06,266.31,282.12,272.10,283.77,287.60,284.39,290.80,308.16,307.83,309.72,315.71,317.85,,,,264.97,,,,,,,
2024-12-14 22:01:03.523000,L8,372.09,356.44,364.44,348.56,326.44,346.80,330.02,285.04,290.93,288.97,284.51,288.39,284.48,288.80,297.65,297.46,307.39,299.09,307.28,310.31,301.26,293.85,268.17,285.52,274.23,284.96,288.43,285.94,291.54,309.41,309.31,310.79,317.14,318.46,,,,265.91,,,,,,,
2024-12-23 21:54:55.573000,L8,368.87,371.54,347.31,340.65,324.38,327.56,292.30,282.53,288.64,290.77,286.01,288.25,287.66,290.41,301.72,299.63,307.94,301.01,306.74,311.53,304.64,293.92,279.38,275.37,275.10,293.60,291.43,284.96,293.43,306.27,309.27,312.82,317.22,328.71,,,,266.65,,,,,,,266.23
2025-01-15 22:00:44.256000,L8,305.61,313.81,309.67,327.14,308.39,275.46,,,,,,,,,,,,,,,,,,,,,,238.50,265.42,271.78,278.30,282.37,290.67,292.02,,,,,,,,,,,
2025-02-01 21:54:59.207000,L9,313.57,318.32,317.92,327.48,310.90,277.79,,,,,,,,,,,,,,,278.73,252.85,247.89,257.19,256.18,255.58,,252.44,274.23,284.44,285.34,290.18,297.72,302.93,,,,,,,,,,,
2025-02-08 22:00:47.535000,L9,311.13,318.21,313.81,331.14,313.16,281.00,,,,,,,,,,,,,,,,251.30,249.29,254.76,254.21,258.79,,250.50,273.38,283.65,285.98,290.85,296.34,299.89,,,,,,,,,,,
2025-02-08 22:01:11.503000,L9,310.52,317.75,313.29,330.57,312.46,279.92,,,,,,,,,,,,,,,,,,,,,,248.36,272.68,282.89,284.89,290.08,295.67,299.11,,,,,,,,,,,
2025-02-24 22:00:45.618000,L9,392.68,375.95,367.52,341.11,326.87,297.64,276.45,281.85,287.01,289.05,285.06,287.71,287.44,287.65,300.41,299.62,309.26,299.80,307.02,310.97,299.36,292.94,266.84,276.65,273.10,287.25,289.23,287.40,292.08,306.15,307.82,313.33,313.97,317.66,,,,261.42,,,,,,,
2025-02-24 22:01:09.577000,L9,393.77,376.87,367.99,341.61,327.51,299.04,277.45,282.73,288.09,289.75,285.94,288.46,288.25,288.21,301.37,300.30,309.95,300.26,308.00,311.79,300.22,293.67,268.20,277.49,273.62,287.48,289.95,288.17,292.75,306.69,308.69,314.02,314.53,318.17,,,,262.46,,,,,,,
2025-03-13 21:54:40.689000,L8,311.49,311.44,312.48,327.52,314.43,281.09,,,,,,,,,,,,,,,274.24,246.72,237.04,239.32,236.93,,,240.57,272.02,283.38,283.77,289.58,293.38,298.53,,,,,,,,,,,
2025-03-21 21:54:44.060000,L9,329.73,328.33,327.40,341.31,325.81,289.96,264.08,284.54,284.20,286.82,280.73,285.26,287.73,282.40,276.88,,,281.98,313.51,315.67,301.64,290.92,262.81,258.03,,,,264.49,286.35,305.09,306.25,309.04,313.95,317.59,,,,,,,,,,,
2025-03-29 21:54:31.867000,L8,311.70,313.93,317.01,328.53,314.52,280.60,,,,,,,,,,,,,,,,248.35,235.21,256.91,256.42,,,249.84,273.00,285.45,284.19,290.22,294.31,301.19,,,,,,,,,,,
2025-04-06 21:54:43.643000,L9,311.12,306.73,310.55,325.40,312.92,279.58,,,,,,,,,,,,,,,,,,,,,,237.54,269.62,281.21,278.87,286.67,293.65,295.10,,,,,,,,,,,
2025-04-13 22:00:31.638000,L9,311.34,310.28,312.05,328.39,311.98,277.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13 22:00:55.593000,L9,328.73,333.88,331.56,344.74,326.79,291.12,266.45,285.54,288.83,288.82,283.32,289.29,286.74,290.38,300.39,297.82,308.95,299.96,307.08,310.07,301.35,295.70,265.68,277.72,275.21,288.37,288.42,288.95,292.76,308.24,309.55,315.52,319.46,337.10,,,,262.81,,,,,,,
2025-05-07 22:00:01.777000,L8,310.63,309.57,309.07,325.04,311.80,275.98,,,,,,,,,,,,,,,,,,,,,,235.82,270.32,281.51,278.87,285.64,288.42,294.63,,,,,,,,,,,
2025-05-07 22:00:25.736000,L8,311.44,309.48,309.87,325.51,312.10,276.33,,,,,,,,,,,,,,,,,,,,,,234.56,270.47,282.06,278.96,285.77,289.04,294.76,,,,,,,,,,,
2025-05-15 22:00:11.465000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.41,269.86,281.67,276.58,282.86,288.57,290.63,,,,,,,,,,,
2025-05-15 22:00:35.423000,L9,326.97,333.51,331.83,348.46,325.67,289.78,266.50,286.41,288.36,291.37,286.45,288.00,286.96,287.04,302.94,300.42,308.73,305.15,309.31,311.39,300.90,293.82,265.95,278.37,272.29,293.51,289.97,285.87,296.08,307.65,310.08,313.88,314.78,318.47,,,,263.15,,,,,,,
2025-05-16 21:54:17.190000,L8,315.71,313.52,314.53,326.38,314.35,277.52,254.16,,,,,,,261.98,283.48,277.24,289.40,286.07,288.53,,,,,,,,,253.62,274.08,287.16,285.54,290.63,295.54,302.28,,,,,,,,,,,
2025-05-23 22:00:06.968000,L8,329.99,348.81,338.19,360.04,330.48,290.35,269.78,286.02,293.00,290.01,286.52,287.09,287.46,287.61,301.76,297.94,309.06,306.86,304.10,310.85,304.68,293.60,264.31,284.25,269.27,284.18,288.38,286.18,300.04,306.41,308.90,310.42,315.67,317.51,,,,266.26,,,,,,,
2025-05-24 21:54:21.491000,L9,329.22,375.45,369.22,376.76,327.91,292.41,271.20,289.29,288.41,291.80,286.49,286.33,286.24,287.46,301.75,302.33,308.96,305.27,299.92,310.69,301.70,294.82,261.03,289.49,269.63,285.60,288.72,286.64,298.14,308.34,306.83,308.74,315.35,316.63,,,,264.28,,,,,,,
2025-05-31 22:00:05.623000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.55,274.50,286.09,283.82,289.15,294.50,300.74,,,,,,,,,,,
2025-06-01 21:54:20.613000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.87,281.42,275.71,279.10,285.40,281.65,,,,,,,,,,,
2025-06-17 21:54:32.340000,L8,313.46,316.13,296.43,327.54,313.56,271.33,252.86,,,,,,,,,,,,,,,,,,,,,236.59,271.50,284.95,281.38,288.17,294.18,295.85,,,,,,,,,,,
2025-07-18 22:00:28.496000,L9,324.24,336.47,282.70,351.12,333.71,302.26,273.13,291.75,296.62,293.23,289.24,289.56,286.84,289.24,309.80,305.30,314.43,309.64,313.17,313.61,302.88,297.56,274.33,288.42,277.97,288.84,289.43,290.30,296.99,310.91,314.28,315.02,317.92,318.98,,,,271.90,,,,,,,
2025-07-26 22:00:32.392000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.98,282.45,276.64,282.85,285.20,287.78,,,,,,,,,,,
2025-07-26 22:00:56.360000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.37,284.04,278.34,285.28,288.62,290.22,,,,,,,,,,,
2025-07-27 21:54:45.059000,L9,,,,,,,,,,,,,,,,,,,,,276.96,248.38,239.31,233.76,210.57,,,248.47,272.70,286.99,284.39,289.40,295.30,293.41,,,,,,,,,,,
2025-08-28 21:54:59.399000,L9,,336.75,308.65,337.81,347.23,361.57,287.30,309.86,315.21,305.39,311.09,301.78,313.25,314.64,319.33,328.90,333.40,338.64,338.51,335.13,326.62,315.99,301.78,286.59,,,,,,,,,,,336.43,312.27,310.79,312.87,332.37,342.24,358.34,377.34,372.36,335.47,340.32
2025-09-29 21:55:08.904000,L9,380.95,331.89,,,,,,286.53,291.39,291.91,288.63,288.25,283.39,288.33,298.76,299.82,310.76,304.23,308.49,312.11,301.24,297.44,269.77,284.09,273.30,285.18,290.16,290.61,294.29,308.26,308.69,312.76,314.45,318.38,,,,265.05,,,,,,,
2025-10-06 22:00:58.125000,L9,402.97,382.74,370.02,379.04,349.35,338.40,336.25,292.37,287.91,292.49,292.94,289.53,286.78,291.01,303.23,305.34,312.56,306.03,314.57,317.78,300.89,314.40,298.88,303.01,306.25,312.94,313.16,289.43,300.31,308.50,313.30,313.04,320.41,333.15,,,,265.36,,,,,,,274.73
2025-10-07 21:55:07.944000,L8,383.34,382.95,275.56,359.57,329.79,303.29,282.31,291.24,294.17,295.68,290.16,290.18,287.22,294.49,302.75,305.31,311.49,307.17,310.08,312.21,302.16,294.14,283.22,275.41,275.68,294.00,290.79,287.43,294.65,308.05,308.79,310.01,314.84,318.47,,,,268.20,,,,,,,268.34
2025-10-14 22:00:55.575000,L8,367.94,356.87,278.06,343.36,335.96,309.57,286.30,291.88,298.95,299.42,297.89,295.30,291.26,293.10,308.68,314.34,316.20,332.54,330.00,352.33,,,,,,,,331.30,303.00,310.80,311.25,318.53,318.52,324.93,,,,268.11,,,,,,,275.89
2025-10-14 22:01:19.534000,L8,323.32,337.83,,,,,,284.70,287.86,290.04,286.37,285.29,279.32,285.70,298.65,302.52,308.90,297.94,307.39,283.28,297.88,308.07,299.39,311.09,,334.48,272.89,286.85,293.69,304.25,304.04,309.68,309.45,314.16,,,,260.32,,,,,,,
2025-10-23 21:55:05.782000,L8,,,,,,,,287.21,289.43,290.94,288.91,288.92,284.50,287.43,299.68,301.26,312.66,304.23,309.75,310.82,300.89,295.27,272.03,288.92,276.16,285.12,290.59,287.33,295.98,308.55,306.30,311.81,313.82,317.00,,,,264.17,,,,,,,
2025-10-30 22:00:56.704000,L8,324.68,334.57,,,,,,286.21,290.55,292.94,290.26,290.02,288.24,290.68,304.34,304.23,312.87,303.62,312.27,313.83,302.91,295.14,282.16,286.51,277.75,286.91,293.16,287.96,307.45,309.21,309.41,313.99,316.82,319.67,,,,262.72,,,,,,,
2025-10-30 22:01:20.659000,L8,,,,,,,,284.09,287.67,290.12,286.95,287.12,282.77,287.95,299.70,300.59,309.83,300.55,307.42,310.97,300.44,291.00,275.33,277.47,273.33,284.05,288.64,284.44,299.72,306.44,305.65,311.24,313.36,316.84,,,,259.68,,,,,,,
2025-11-07 22:01:25.689000,L9,337.61,341.88,305.99,359.54,342.85,322.99,328.80,292.03,333.83,328.06,296.65,297.76,292.99,295.31,313.55,320.74,327.82,326.76,322.21,316.61,316.69,320.13,297.21,304.13,288.96,306.40,316.20,311.08,319.81,322.44,316.96,325.92,325.09,337.96,,,,269.45,,,,,,,298.16
2025-11-16 21:55:13.483000,L9,,,,,,,,,,,,,,,,,,,,,,254.20,244.12,255.33,257.12,260.66,,250.34,276.10,289.70,288.39,294.71,298.77,302.17,,,,,,,,,,,
