dates,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083,satname
2006-08-12 22:10:59.603,219.61333333333334,218.71,219.17,217.00333333333333,215.39666666666668,217.08666666666667,216.14666666666668,213.95666666666668,217.9,,189.62,216.94000000000003,231.265,231.905,231.335,232.35250000000002,245.02749999999997,249.95749999999998,260.0225,250.67999999999998,235.17,227.27249999999998,213.505,210.3825,200.305,196.43,185.89,,,,,,,,,,,,,,,187.58249999999998,218.995,199.90999999999997,212.8275,219.9925,228.27,271.48,279.8025,296.8475,271.5875,261.37499999999994,263.09250000000003,238.175,239.8825,254.64000000000001,263.075,256.1175,241.90249999999997,239.3425,250.62,252.36666666666665,256.26666666666665,257.1033333333333,256.3,261.4266666666667,265.43666666666667,259.98249999999996,277.2525,252.3375,234.04500000000002,216.95,197.6,195.89666666666665,192.98,184.13,,,,,,,,,L5
2006-09-13 22:11:23.474,224.0675,223.375,223.0425,221.975,218.9725,221.06,220.6175,217.365,221.06,218.07,207.425,221.4625,231.54999999999998,231.60666666666665,230.2575,234.04250000000002,247.05749999999998,258.5025,265.81,256.6325,239.115,229.61,216.505,211.225,203.13,199.85750000000002,189.25,,,,,,,,,,,,,,,188.04666666666665,218.17999999999998,201.60999999999999,216.04666666666665,215.04250000000002,223.58249999999998,272.56,288.5425,300.4675,274.48,257.75,263.2425,233.8475,241.32666666666663,254.27333333333334,259.71,252.35333333333332,235.64333333333332,233.71333333333334,246.42999999999998,248.91999999999996,256.64000000000004,260.6466666666667,261.1766666666667,263.06,265.625,257.54999999999995,275.805,254.4675,237.185,217.16250000000002,204.14333333333335,201.15666666666667,194.995,192.81,205.24,200.39,198.23,212.51,201.55,,,,L5
2006-12-02 22:12:34.352,232.30333333333337,232.45333333333335,230.79333333333332,230.5233333333333,228.17999999999998,229.71,232.68999999999997,217.51666666666665,227.81,218.07,225.23,233.07000000000002,238.74,239.86,235.33,244.93999999999997,254.14333333333332,268.52,273.75,263.8,248.74,237.36,224.64000000000001,223.67,208.75,208.0233333333333,190.88333333333333,,,,,,,,,,,,186.73,197.38,184.14,210.165,223.955,215.7,230.53,220.94000000000003,240.61333333333334,278.1933333333333,304.8433333333333,310.5133333333333,286.73333333333335,273.06666666666666,278.11666666666673,248.64666666666668,267.01,286.21500000000003,288.075,280.08500000000004,280.355,273.28,281.575,268.08,267.00500000000005,270.15500000000003,265.73,268.64,272.71,279.04,286.3,267.14,251.745,228.52000000000004,211.02000000000004,204.455,194.995,192.81,205.24,200.39,198.23,212.51,201.55,,,,L5
2007-09-16 22:10:40.887,231.55,232.37,234.26,229.24,225.71,231.06,233.87,225.65,232.61,211.21,222.63,226.22,238.01,238.0,240.35,238.19,248.68,262.51,274.88,262.39,245.67,237.48,232.1,224.39,216.93,218.09,202.68,190.88,,,,,,,,,,,,190.1,200.01,208.83,226.74,215.98,238.5,241.95,255.88,299.17,306.22,321.17,296.28,290.49,286.63,287.81,277.12,276.99,291.27,287.35,277.4,275.44,278.16,278.9,278.77,276.26,261.34,261.31,271.15,277.36,286.67,265.62,247.13,232.97,217.26,208.23,200.79,192.1,,,,,,,,,L5
2007-10-02 22:10:31.289,232.49,233.815,234.54,229.07,226.255,230.07,233.20499999999998,226.535,231.715,213.53,221.34,228.265,238.64499999999998,239.945,235.695,234.24,246.675,261.96500000000003,273.84000000000003,259.78499999999997,248.02499999999998,238.035,230.27499999999998,224.075,215.965,214.66500000000002,198.24,185.58499999999998,,,,,,,,,,191.65,193.89,194.07,202.015,209.05,228.53500000000003,218.37,236.185,241.95999999999998,252.655,289.605,302.07500000000005,314.4,294.28499999999997,285.985,283.28,281.065,281.58000000000004,282.55,290.185,285.925,281.21,276.33500000000004,278.76,272.99,273.6,273.895,262.86,265.195,270.075,276.65999999999997,289.485,270.125,251.1,234.79500000000002,218.67000000000002,210.75,198.875,189.79500000000002,,,,,,,,,L5
2010-01-27 22:08:26.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.27,297.37,,,302.9,294.04,297.76,300.77,306.22,303.49,317.85,,,309.55,283.18,293.71,293.5,311.93,315.43,301.1,277.22,256.14,234.03,235.07,229.43,205.62,,,,,,,212.54,197.9,L5
2010-02-12 22:08:30.110,220.55,226.96,223.4,221.54,221.4,219.57,219.31,215.49,219.82,,,217.56,230.93,231.53,240.69,235.56,246.78,248.57,264.38,247.75,238.53,231.07,216.91,217.1,208.72,202.29,187.12,,,,,,,,,,,,188.59,192.39,205.37,201.82,229.93,216.67,228.7,237.01,251.85,284.19,299.47,312.51,302.115,291.77,279.85,269.41,294.885,287.145,292.44,292.905,291.885,289.475,295.8,264.15,269.3,287.91499999999996,272.57,280.42999999999995,280.605,290.42,302.05,286.23,263.33500000000004,244.0,227.29000000000002,223.165,211.925,205.62,,,,,,,212.54,197.9,L5
2010-11-27 22:07:24.215,186.69,227.05,229.31,226.6,220.83,223.48,227.01,220.88,219.49,,,220.74,232.87,236.39,237.81,234.64,245.49,245.09,257.71,250.45,240.68,232.42,222.75,216.62,209.5,203.35,189.46,,,,,,,,,,,,,,190.75,208.2,228.65,207.71,233.05,239.8,254.1,285.31,301.94,308.76,276.18,273.53,276.93,269.59,273.82,270.94,281.29,286.65,277.65,278.56,281.95,279.76,283.16,274.17,260.12,265.5,268.82,275.16,280.38,261.75,249.61,233.1,220.35,212.5,206.71,196.11,,,,,,,,,L5
2011-09-11 22:06:09.236,181.67,236.89,237.73,241.52,231.55,235.12,236.23,229.06,230.28,,,231.26,238.83,244.29,238.42,243.21,252.45,259.91,268.2,262.98,248.42,235.6,226.54,216.86,210.96,210.54,197.46,,,,,,,,,,,,189.09,198.12,206.0,207.98,233.53,231.46,249.9,255.84,270.2,293.12,315.34,310.51,271.32,241.99,249.0,248.73,251.77,275.72,282.38,278.94,280.21,273.54,277.17,276.62,280.39,273.13,268.3,274.61,269.32,,,,,224.59,213.7,211.83,202.7,197.92,190.96,,,,,,,,L5
2013-05-11 22:19:31.249,246.38,244.56,250.47,245.87,238.98,237.19,241.03,232.06,232.79,225.28,230.94,237.6,239.7,245.78,240.34,252.05,256.52,268.97,283.92,273.89,260.99,248.36,231.17,230.05,222.09,225.05,204.48,196.15,185.85,202.47,181.29,,,,184.38,200.69,194.54,204.22,204.17,216.83,220.93,236.4,248.01,226.12,246.34,267.97,287.82,310.86,321.08,327.52,322.47,313.56,304.03,298.9,300.17,297.74,291.38,296.61,285.26,271.61,275.83,288.59,284.73,273.85,271.19,279.58,282.56,285.26,308.43,282.45,269.49,254.12,230.51,236.37,221.78,215.6,217.45,213.19,205.83,226.74,224.33,233.8,,,L8
2013-06-28 22:19:33.252,247.25,243.94,250.115,246.255,240.77499999999998,238.115,242.53,233.21,235.79,227.03,233.935,239.755,240.88,245.805,240.72,250.265,256.29999999999995,269.19500000000005,287.615,273.91499999999996,261.375,249.04500000000002,232.295,229.66000000000003,221.91,226.255,204.975,195.72500000000002,187.615,203.79500000000002,182.54,,,,185.285,205.3,194.615,205.75,204.325,216.645,221.065,237.01999999999998,248.915,226.61,247.435,266.875,280.74,311.56,320.95,327.79999999999995,321.58500000000004,313.70500000000004,304.27,298.955,301.77,300.615,295.44,298.185,286.90999999999997,270.185,276.12,293.83,286.725,273.77,271.34000000000003,279.645,287.81,286.84000000000003,307.59000000000003,281.96000000000004,267.61,251.03,234.87,231.66500000000002,218.015,215.345,214.095,212.93,203.735,221.67000000000002,226.525,236.125,223.97,236.83,L8
2013-08-31 22:19:38.558,246.5233333333333,244.23333333333335,250.16,246.5233333333333,241.09,238.60999999999999,242.1966666666667,232.86,235.98333333333335,226.42,232.39333333333335,239.49,240.68666666666664,245.48333333333335,240.60666666666665,249.37666666666667,256.2233333333333,268.47,285.71333333333337,273.23333333333335,260.5,248.73000000000002,232.43666666666664,229.75666666666666,219.85999999999999,226.14000000000001,204.76999999999998,194.78,187.87333333333333,201.81333333333336,182.54333333333332,,,,185.56000000000003,202.86666666666667,194.51333333333332,205.57333333333335,204.46,216.82000000000002,220.42333333333332,236.49333333333334,248.3166666666667,228.4,248.00333333333333,265.80333333333334,284.5566666666667,311.58,321.8533333333333,328.4866666666667,322.50666666666666,315.8233333333333,303.95,299.30333333333334,303.1566666666667,301.1933333333333,296.55,299.03000000000003,286.91333333333336,270.51,279.8333333333333,292.3533333333333,287.8733333333334,274.36,272.16,280.25,286.05333333333334,286.91,306.75666666666666,282.67,266.78000000000003,250.07666666666668,233.5666666666667,229.71666666666667,217.95666666666668,214.81000000000003,214.32666666666668,211.90666666666667,207.49666666666667,220.9333333333333,227.42333333333332,235.63666666666666,225.95499999999998,247.12,L8
2013-10-02 22:19:28.820,246.5233333333333,244.23333333333335,250.16,246.5233333333333,241.09,238.60999999999999,242.1966666666667,232.86,235.98333333333335,226.42,226.3825,238.6575,240.76,245.54000000000002,241.97,251.45749999999998,255.6225,267.1625,282.08500000000004,270.555,260.5,248.73000000000002,232.43666666666664,229.75666666666666,219.85999999999999,226.14000000000001,204.76999999999998,194.78,187.87333333333333,201.81333333333336,182.54333333333332,,,,185.56000000000003,200.0075,193.9075,204.7425,203.89249999999998,215.445,219.0425,234.935,247.95749999999998,228.4225,247.3475,263.78,284.355,311.5925,322.4225,329.18,321.74,314.14750000000004,303.58,298.93,303.61,301.2025,297.2925,298.34000000000003,287.355,270.8225,281.32,291.0225,287.565,274.64750000000004,272.6175,280.28999999999996,285.0025,286.875,306.12,282.875,265.70500000000004,248.0475,230.69,227.885,216.195,213.1475,212.93,209.085,206.785,218.3375,227.0475,234.305,224.83333333333334,246.37000000000003,L8
2013-10-18 22:19:25.762,246.5233333333333,244.23333333333335,250.16,246.5233333333333,241.09,238.60999999999999,242.1966666666667,232.86,235.98333333333335,226.42,226.57200000000003,239.26,241.686,246.488,242.536,251.53000000000003,256.504,268.028,282.08500000000004,270.555,260.5,248.73000000000002,232.43666666666664,229.75666666666666,219.85999999999999,224.4925,205.8425,194.55,189.095,199.3225,182.175,,,,185.88,199.558,194.30599999999998,205.538,204.428,215.596,218.798,235.27399999999997,248.308,229.044,248.202,263.798,284.232,312.26599999999996,323.668,330.57,322.564,314.284,304.358,300.334,304.75,303.116,299.494,299.296,286.15999999999997,270.756,279.77,285.89399999999995,284.566,273.698,271.562,278.338,282.308,285.582,304.448,281.02,262.848,248.0475,230.69,227.885,216.195,213.1475,212.93,209.085,206.785,218.3375,227.0475,234.305,224.83333333333334,246.37000000000003,L8
2013-11-03 22:19:20.378,245.0225,243.07999999999998,248.995,245.5725,240.33249999999998,238.29,241.4725,231.68,235.85,224.8725,225.62333333333333,238.77833333333334,241.26333333333332,246.2266666666667,242.23666666666668,250.97166666666666,256.34499999999997,267.62333333333333,281.116,270.18,259.0225,247.575,232.1625,229.1775,218.3725,223.09,204.026,192.648,189.095,199.3225,182.175,,,,185.88,197.965,193.50333333333333,204.48333333333335,203.83166666666668,214.08333333333334,217.595,234.46833333333333,247.78,229.09,247.39499999999998,261.43,278.38,311.59166666666664,323.33,330.5083333333333,320.985,312.865,303.3883333333333,299.59666666666664,304.005,302.31,298.9883333333333,297.7416666666667,286.2033333333333,270.93333333333334,281.26,284.7916666666667,284.59833333333336,273.7366666666667,271.66833333333335,278.45666666666665,282.1383333333333,285.645,304.19666666666666,280.98,263.12833333333333,247.698,228.858,226.58,214.42,211.348,210.628,205.99200000000002,205.392,215.552,226.398,233.474,224.83333333333334,246.37000000000003,L8
2013-12-05 22:19:13.005,245.1175,243.3375,249.11249999999998,246.075,241.9375,239.08,241.47000000000003,231.465,236.775,224.0175,223.78666666666666,239.285,241.28166666666667,246.80166666666665,242.9316666666667,250.89333333333335,256.6166666666666,267.74833333333333,280.28599999999994,269.86,258.78999999999996,247.35750000000002,233.035,229.69,218.42249999999999,222.57200000000003,203.736,192.48200000000003,189.5975,198.2733333333333,182.47000000000003,,,,185.815,196.82333333333335,193.535,204.45833333333334,204.01666666666665,213.61833333333334,216.68999999999997,234.07499999999996,247.96833333333333,230.14833333333334,247.78666666666666,260.27833333333336,274.1466666666667,312.25,323.94166666666666,331.2416666666667,321.5933333333333,312.9816666666667,303.875,300.59166666666664,305.53,303.59166666666664,301.205,298.3816666666667,287.575,271.7683333333333,284.40000000000003,285.12666666666667,285.675,275.32166666666666,272.7,280.18,283.5366666666667,287.00166666666667,303.9983333333333,281.315,263.15000000000003,246.456,227.91799999999998,224.106,213.11399999999998,209.488,208.27999999999997,203.66,204.60399999999998,212.382,226.77599999999998,234.35,224.83333333333334,246.37000000000003,L8
2014-01-06 22:18:54.881,253.095,246.645,255.5875,251.28,246.26500000000001,244.3575,244.86,240.2425,238.945,230.4125,221.158,238.76,244.59333333333333,249.75,245.88166666666666,257.53333333333336,260.78833333333336,272.4216666666667,284.326,275.61800000000005,266.3625,254.0625,243.1475,229.82999999999996,217.32000000000002,228.80599999999998,203.3025,191.7775,199.17249999999999,194.84999999999997,194.51,,,,194.36249999999998,200.27666666666664,200.10666666666665,209.13166666666666,210.60333333333332,213.05,222.09333333333336,237.1,252.20333333333335,230.75799999999998,253.07833333333335,265.39,274.244,314.7316666666666,327.8233333333333,336.795,326.3933333333333,318.28999999999996,308.8066666666667,305.4166666666667,309.65000000000003,308.0,306.1716666666667,302.3766666666667,292.3666666666667,278.4533333333333,290.6816666666667,288.40333333333336,289.65333333333336,280.92,279.2683333333333,285.78333333333336,286.7316666666666,291.5833333333333,303.448,288.015,270.00333333333333,253.53199999999998,232.416,228.936,219.94400000000002,210.67000000000002,208.86999999999998,205.564,207.746,213.512,228.914,238.82399999999998,242.50666666666666,266.29,L8
2014-02-23 22:18:20.398,249.33,243.948,252.334,248.388,241.574,242.214,243.17400000000004,236.86599999999999,236.83199999999997,230.4125,221.01999999999998,237.95166666666668,243.56285714285715,248.55857142857144,244.5,255.7057142857143,259.69,270.93,282.95166666666665,274.05333333333334,263.224,251.406,240.436,228.32,216.0075,225.62333333333333,200.14600000000002,191.7775,199.17249999999999,194.84999999999997,194.51,,,,194.36249999999998,200.27666666666664,197.6242857142857,206.96714285714285,208.51285714285714,211.57000000000002,219.95142857142858,233.74142857142857,250.52,229.78333333333333,248.57285714285715,262.11285714285714,268.68833333333333,309.63,327.8233333333333,332.07714285714286,326.3933333333333,313.6685714285714,306.0885714285714,305.4166666666667,303.81,305.34714285714284,303.7942857142857,297.33857142857147,289.82428571428574,276.73285714285714,288.11285714285714,284.9414285714286,287.53000000000003,279.5914285714286,277.51714285714286,284.25142857142856,284.9585714285714,289.71285714285716,302.8,286.27714285714285,267.9557142857143,249.26999999999998,229.60000000000002,226.80499999999998,215.6966666666667,208.66666666666666,208.86999999999998,205.564,207.746,213.512,228.914,238.82399999999998,242.50666666666666,266.29,L8
2014-03-27 22:17:50.001,249.17600000000002,242.91200000000003,251.862,247.51800000000003,240.93400000000003,242.488,243.72799999999998,236.834,236.606,229.97,219.92999999999998,238.59166666666667,244.1214285714286,249.3557142857143,244.9557142857143,256.04285714285714,259.98999999999995,270.9971428571429,283.5,274.0183333333334,263.59,251.96800000000002,240.42200000000003,228.3775,215.79000000000002,225.59,199.98,191.57,199.155,194.89,200.48999999999998,,,,194.5775,199.76666666666665,197.25571428571428,206.83571428571426,208.42857142857142,211.32499999999996,219.53285714285715,234.08285714285714,250.8742857142857,229.98833333333332,249.53571428571428,263.07428571428574,263.988,309.8885714285714,328.0833333333333,332.60714285714283,326.47333333333336,314.5042857142857,306.5128571428572,306.03499999999997,304.17,306.14285714285717,303.98428571428576,297.13428571428574,290.70428571428573,276.87428571428575,289.7042857142857,286.3357142857143,287.9214285714285,280.47285714285715,277.87857142857143,285.7814285714286,286.7314285714286,290.40999999999997,303.2416666666667,286.0128571428572,267.86571428571426,248.88833333333335,228.96166666666667,226.24,214.5866666666667,207.23000000000002,207.27599999999998,203.0,205.036,212.244,228.594,239.302,249.79000000000002,270.73,L8
2014-04-12 22:17:37.464,249.37,242.94833333333335,252.15,247.99166666666667,241.53666666666666,242.57666666666668,244.39666666666668,237.91666666666666,237.99666666666667,229.28400000000002,223.505,240.58333333333334,245.09,250.3557142857143,244.95714285714286,255.4457142857143,260.78142857142853,272.65714285714284,287.13166666666666,276.375,264.03,251.62,240.42200000000003,233.152,215.79000000000002,225.93285714285713,201.29833333333332,193.284,200.224,200.82333333333335,203.98333333333335,,,,195.37399999999997,202.60333333333332,202.1085714285714,208.23142857142855,210.19142857142856,213.84833333333333,224.21571428571428,234.72,251.6542857142857,236.44500000000002,253.6085714285714,267.5742857142857,259.0475,311.0042857142857,329.3066666666667,336.2157142857142,330.28,317.68857142857144,307.78285714285715,309.61833333333334,305.5442857142857,307.86571428571426,306.7014285714286,298.24285714285713,291.55285714285714,277.5628571428571,291.69571428571425,288.28000000000003,289.7371428571429,281.10285714285715,278.64,288.1014285714285,289.4785714285714,291.3728571428572,303.8633333333333,286.4585714285714,268.90285714285716,249.84,230.36833333333334,226.64666666666665,215.42999999999998,207.64,202.5,202.66799999999998,204.95999999999998,213.666,229.552,241.92,269.57,278.3,L8
2014-04-28 22:17:22.576,247.36857142857144,241.5514285714286,250.74571428571429,246.20857142857145,239.60142857142858,241.35285714285715,243.08285714285714,236.07714285714286,237.0442857142857,227.41166666666666,220.34833333333333,239.40666666666667,243.76,249.31714285714287,244.04,254.27142857142857,260.00714285714287,271.77714285714285,285.46857142857147,275.2757142857143,263.03714285714284,250.54428571428573,238.47,232.30166666666665,215.612,225.52428571428572,199.51,193.2,198.362,205.31,215.44000000000003,,,,197.5075,201.40166666666667,200.88000000000002,206.97142857142856,209.12142857142857,212.54833333333332,223.83714285714285,233.76000000000002,250.9442857142857,235.93833333333336,252.2242857142857,266.19571428571425,250.39999999999998,309.71857142857147,327.61333333333334,334.5585714285714,328.215,316.7371428571428,306.61857142857144,307.71166666666664,303.81142857142856,305.56428571428575,304.1242857142857,295.7914285714286,291.90857142857146,277.6357142857143,291.77285714285716,289.3385714285714,290.7114285714286,281.4157142857143,279.0728571428571,288.9614285714286,290.40142857142854,291.5828571428571,304.46166666666664,286.9157142857143,269.45428571428573,247.16000000000003,228.89857142857142,224.90571428571428,212.0614285714286,206.5142857142857,202.5,202.66799999999998,204.95999999999998,213.666,229.552,241.92,269.57,278.3,L8
2014-05-14 22:17:08.923,248.27285714285716,241.66285714285712,251.28285714285715,246.79857142857145,239.40428571428575,241.54285714285714,243.55857142857144,236.58285714285716,237.27428571428572,228.03833333333333,221.32000000000002,240.0583333333333,244.0171428571429,249.76285714285717,243.9742857142857,254.04000000000002,260.36,272.4457142857143,287.22285714285715,276.00857142857143,264.0414285714286,251.90142857142857,238.60666666666668,232.99666666666667,216.97199999999998,227.6042857142857,200.81166666666664,196.07,197.95833333333334,205.96,215.44000000000003,,,,196.85,204.6916666666667,201.4114285714286,207.8642857142857,209.8242857142857,214.66166666666666,225.08285714285716,234.92,251.73714285714283,236.6816666666667,253.5257142857143,268.84285714285716,250.82666666666668,310.57,328.04833333333335,334.5857142857143,329.41,319.6842857142857,307.68857142857144,309.16,304.61285714285714,306.1885714285714,304.3342857142857,296.10857142857145,292.32714285714286,277.87,289.63714285714286,290.50428571428574,290.89285714285717,281.4242857142857,279.3285714285714,289.7057142857143,293.1,291.81,305.07,286.84857142857146,269.00714285714287,246.75285714285718,230.04285714285717,225.28142857142856,212.46428571428572,207.06857142857143,204.226,202.804,205.29000000000002,216.33200000000002,230.3,244.254,256.26666666666665,272.4866666666667,L8
