dates,nzd0191-0000,nzd0191-0001,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,nzd0191-0051,nzd0191-0052,nzd0191-0053,nzd0191-0054,nzd0191-0055,nzd0191-0056,nzd0191-0057,nzd0191-0058,nzd0191-0059,nzd0191-0060,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0061
2024-09-24 22:05:49+00:00,283.805,256.75624999999997,231.74,241.69,237.43875,242.18,243.39374999999998,233.925,233.19,229.35999999999999,224.25454545454548,222.69384615384615,227.06307692307695,224.1307692307692,228.9338461538462,234.1853846153846,231.57076923076923,233.7823076923077,233.8423076923077,235.9333333333333,239.01799999999997,236.695,250.045,248.74666666666667,252.28416666666666,255.81833333333336,253.36307692307693,259.63,247.2875,248.35416666666666,249.28916666666666,246.755,248.45454545454547,241.15454545454543,252.74636363636364,256.4433333333334,255.7181818181818,251.8957142857143,272.515,279.27125,278.44,273.12375000000003,269.395,269.86375,265.435,272.72875,276.39500000000004,271.51125,,,247.8088888888889,224.85777777777778,217.67555555555555,193.63444444444445,174.90857142857143,163.97375,183.975,240.44250000000002,238.2025,229.66875,235.5225,
2024-09-25 21:59:43+00:00,284.05555555555554,257.33444444444444,230.5411111111111,240.83444444444442,236.63444444444445,241.22111111111113,242.70000000000002,233.42999999999998,232.9788888888889,229.25666666666666,224.8416666666667,223.65928571428572,227.62000000000003,224.725,229.55357142857142,234.60142857142858,231.8085714285714,234.355,234.70285714285714,236.51461538461538,239.30909090909088,237.40454545454543,250.5,249.29384615384618,252.9530769230769,256.4423076923077,254.19428571428574,260.16076923076923,247.93846153846152,249.04461538461538,249.9569230769231,247.56076923076924,248.72666666666666,242.00833333333333,253.36749999999998,257.35,256.5225,251.48250000000002,272.60333333333335,278.94888888888886,277.56333333333333,272.74666666666667,269.3255555555555,269.75,265.5466666666667,273.0444444444445,276.54,271.8688888888889,,,248.208,224.79000000000002,218.14299999999997,194.219,173.16875000000002,164.21333333333334,183.80777777777777,239.10888888888888,238.05777777777777,230.33222222222219,235.5388888888889,
2024-10-03 21:59:47+00:00,286.00888888888886,257.84222222222223,229.84333333333336,241.4944444444444,236.93111111111114,241.99333333333334,243.08777777777777,233.3433333333333,233.13777777777776,229.35666666666668,225.23583333333332,223.86428571428573,227.7164285714286,224.67928571428573,229.59714285714287,234.65357142857144,231.86285714285714,234.4657142857143,234.92499999999998,236.5946153846154,239.18272727272725,237.50454545454542,250.71307692307693,249.51000000000002,252.96538461538464,256.52076923076925,254.26,260.4015384615385,248.2746153846154,249.16538461538462,250.06923076923078,247.77076923076922,248.76999999999998,242.10666666666665,253.29999999999998,257.46,256.3641666666667,251.2275,273.24666666666667,279.01222222222225,277.7233333333333,272.7477777777778,269.5233333333333,269.8077777777778,266.0566666666666,273.70222222222225,276.71000000000004,272.5288888888889,,,247.95999999999998,225.43599999999998,218.73000000000002,194.53,169.5525,164.58777777777777,183.67666666666668,239.64999999999998,238.55555555555554,231.04999999999998,235.79777777777775,
2024-10-11 21:59:51+00:00,286.61299999999994,258.51099999999997,230.142,241.73899999999998,236.911,242.225,243.35399999999998,233.27599999999998,233.13299999999998,229.30599999999998,225.49692307692305,224.39266666666668,228.27533333333335,225.678,230.30733333333333,235.11066666666667,232.3793333333333,235.19466666666668,235.558,236.9857142857143,239.6625,238.43916666666664,250.88000000000002,249.8992857142857,253.51142857142855,257.19642857142856,255.19466666666668,260.9507142857143,248.94571428571427,249.74714285714285,250.62857142857143,248.3192857142857,249.18153846153848,243.00923076923075,253.94461538461536,257.7481818181818,256.9984615384615,250.8022222222222,273.32399999999996,279.18600000000004,277.531,272.93899999999996,269.521,269.899,266.14,273.83000000000004,276.79900000000004,272.779,,,248.60545454545453,225.65454545454543,219.13363636363638,194.8990909090909,169.14555555555557,164.562,183.47,239.66,238.698,231.17600000000002,235.70699999999997,
2024-11-04 21:59:57+00:00,288.3375,259.27625,224.14625,240.7625,235.65875,239.8025,242.98125,232.69375,232.89000000000001,229.02,223.9390909090909,223.73916666666665,228.41333333333333,226.70083333333332,230.27416666666667,234.88500000000002,232.08166666666668,235.8475,235.6575,236.43,240.33555555555554,239.43333333333334,249.16833333333332,248.1183333333333,251.71833333333333,255.63583333333335,254.78833333333333,261.5,249.23333333333335,250.4475,251.25333333333333,248.99416666666664,248.21916666666667,241.74166666666665,253.16416666666666,256.21400000000006,255.50583333333336,250.04375,273.08875,279.06875,275.57625,272.3875,269.55625000000003,269.9925,266.4925,273.94125,276.65875,273.08875,,,247.27888888888887,223.02555555555557,215.2811111111111,192.72444444444443,162.6157142857143,163.42999999999998,181.82750000000001,238.56875000000002,238.00500000000002,231.4375,235.14124999999999,
2024-12-05 22:06:09+00:00,287.9766666666667,259.1222222222222,223.70999999999998,240.02555555555557,235.5411111111111,239.34666666666666,242.8722222222222,232.4922222222222,232.96555555555557,229.0711111111111,226.70363636363635,226.31166666666664,230.39333333333335,229.9766666666667,233.085,236.66250000000002,234.0583333333333,238.41,238.39499999999998,238.38363636363636,243.7877777777778,243.86555555555555,250.72416666666666,250.34333333333333,254.57833333333335,257.8127272727273,256.75181818181824,263.17454545454547,251.39166666666668,252.6766666666667,253.32500000000002,251.37583333333336,249.79250000000002,245.60750000000004,255.51583333333335,261.166,258.305,249.84555555555556,272.93666666666667,279.0755555555556,274.50444444444446,272.13444444444445,269.2555555555556,269.84555555555556,266.38111111111107,274.1722222222222,276.5833333333333,272.95222222222225,,,247.696,222.56199999999998,214.961,192.932,162.66625,162.94333333333333,181.86111111111111,238.2166666666667,237.87,231.08333333333334,235.02777777777777,
2024-12-06 21:59:59+00:00,291.454,259.47799999999995,224.619,240.07599999999996,235.74200000000002,239.56199999999998,242.954,232.42,233.03400000000002,229.138,227.17749999999998,226.8476923076923,230.8923076923077,230.7738461538462,233.71,237.07615384615386,234.55307692307693,238.94923076923075,239.0423076923077,238.77166666666665,243.862,244.3,250.92076923076925,250.68769230769232,254.57833333333335,257.8127272727273,256.75181818181824,263.6658333333333,251.73538461538465,253.14615384615385,253.80384615384617,251.76461538461538,250.16,246.3792307692308,256.12307692307695,261.33272727272725,258.8646153846154,250.25500000000002,273.192,279.517,274.855,272.496,269.477,269.963,266.68,274.325,276.558,273.269,,,247.85,223.27545454545452,215.8181818181818,193.5427272727273,162.8722222222222,162.723,182.12400000000002,238.273,237.988,231.805,234.97899999999998,
2024-12-14 21:59:51+00:00,291.454,259.7263636363636,224.34545454545457,240.10818181818183,235.54454545454544,239.37,242.92181818181817,232.3063636363636,233.08,229.16454545454545,227.40230769230766,227.24642857142857,231.2507142857143,231.48857142857145,234.23142857142858,237.39142857142858,234.88642857142855,239.40642857142856,239.52642857142857,238.98076923076923,243.92818181818183,244.76363636363638,251.06214285714285,251.0171428571429,255.0407692307692,258.5191666666667,257.7633333333334,264.0023076923077,252.1721428571429,253.42000000000002,254.0457142857143,252.28428571428572,250.44642857142858,246.83214285714286,256.52785714285716,261.2333333333333,259.2628571428571,249.74636363636364,273.25545454545454,279.2290909090909,274.5790909090909,272.4790909090909,269.2827272727273,269.77363636363634,266.46636363636367,274.00636363636363,276.47272727272724,273.269,,,248.15833333333333,223.59333333333333,216.4725,194.12583333333336,163.43699999999998,162.61363636363637,181.60545454545456,238.20000000000002,238.05727272727273,231.66454545454545,234.85818181818183,
2025-01-06 22:06:06+00:00,292.16727272727275,259.97499999999997,224.16583333333332,239.99416666666664,235.4608333333333,239.45250000000001,242.91166666666666,232.20416666666665,233.1241666666667,229.26,228.8923076923077,229.08785714285713,232.96285714285713,233.5192857142857,236.65928571428572,238.7292857142857,236.38500000000002,241.03428571428572,241.25714285714284,240.11846153846153,245.11272727272726,247.58090909090907,252.10357142857146,252.72642857142858,256.7076923076923,260.54583333333335,263.0366666666667,265.4446153846154,254.01785714285714,254.89714285714285,255.33999999999997,253.38500000000002,251.64214285714283,249.06714285714287,258.2714285714286,263.9725,261.34499999999997,249.6483333333333,273.265,279.08250000000004,273.94666666666666,272.30333333333334,269.0566666666667,269.6508333333333,266.26166666666666,273.94,276.28333333333336,272.95,,,248.61153846153846,223.92923076923077,216.17461538461538,194.61461538461538,164.27454545454546,162.71,181.54666666666665,238.12083333333337,238.0625,231.655,234.8983333333333,
2025-01-07 21:59:57+00:00,295.4291666666667,260.29538461538465,224.7453846153846,240.31615384615387,235.44,239.62692307692308,242.9523076923077,232.20416666666665,233.1241666666667,229.26,228.94857142857146,229.38733333333332,233.22066666666666,234.036,237.0413333333333,238.99333333333334,236.64800000000002,241.41933333333333,241.52466666666666,240.30428571428573,245.10166666666666,247.74666666666667,252.26933333333332,252.83133333333336,257.10285714285715,261.0569230769231,263.53923076923076,265.74142857142857,254.33133333333336,255.13333333333333,255.572,253.86133333333333,251.88133333333332,249.43533333333332,258.574,263.9230769230769,261.6433333333333,249.60615384615386,273.41153846153844,279.05846153846153,273.6476923076923,272.3076923076923,268.8923076923077,269.59076923076924,266.1453846153846,273.69461538461536,276.14,272.71083333333337,,,249.24857142857144,224.59642857142856,216.885,195.10214285714284,165.20416666666668,162.91615384615383,181.35615384615386,238.12615384615387,238.0625,231.655,234.8983333333333,
2025-02-24 21:59:57+00:00,297.2781818181818,261.7325,224.54250000000002,240.33083333333335,235.09833333333336,239.65583333333333,242.7458333333333,232.36454545454546,233.00999999999996,229.36,228.4776923076923,230.79999999999998,234.47333333333336,236.43166666666664,238.57846153846154,239.93076923076922,237.89615384615385,242.94307692307694,243.1769230769231,241.23916666666665,244.57272727272724,247.6563636363636,252.8176923076923,254.19615384615386,259.03166666666664,262.9918181818182,265.7945454545454,266.8225,255.99076923076925,256.3984615384615,256.57,254.77153846153848,252.83846153846156,251.40769230769232,260.31538461538463,263.14166666666665,263.12384615384616,248.98000000000002,273.62166666666667,278.6933333333333,272.31,272.2633333333334,268.6616666666667,269.4425,266.015,273.6408333333333,276.0025,272.7018181818182,,,249.63153846153847,224.90692307692308,217.71615384615384,195.53230769230765,166.38333333333335,163.10916666666668,181.1025,237.28333333333333,238.12,232.03000000000003,234.5909090909091,
2025-03-20 21:59:32+00:00,296.84181818181816,261.795,224.50500000000002,239.97583333333333,234.4775,238.60333333333335,242.41583333333335,232.16272727272727,233.09181818181816,229.40818181818184,230.7725,233.37818181818182,236.39181818181817,239.35636363636365,241.03916666666666,241.7175,239.88250000000002,244.98333333333332,245.56750000000002,243.2975,244.97333333333333,248.00166666666667,254.1966666666667,256.08166666666665,261.6136363636364,265.745,268.96999999999997,268.90000000000003,257.5516666666667,258.2275,258.51,257.1225,254.35916666666665,254.3125,262.7283333333333,263.46083333333337,265.68249999999995,249.06583333333333,273.46666666666664,278.47166666666664,271.5708333333333,271.8833333333333,268.2366666666667,269.30833333333334,266.0675,273.105,275.6425,272.216,,,252.3708333333333,227.65083333333334,219.71416666666664,198.50333333333333,167.2566666666667,163.18166666666667,180.88083333333336,236.8375,237.68,231.45363636363635,234.50818181818178,
2025-03-27 22:05:40+00:00,298.046,261.40363636363634,224.62,240.13727272727274,234.7209090909091,238.78454545454545,242.76272727272726,231.60700000000003,233.635,229.65900000000002,231.0409090909091,233.552,236.83199999999997,239.89600000000002,241.64181818181817,241.98363636363638,240.58363636363637,245.23545454545456,245.81454545454545,243.36090909090908,245.72727272727272,248.69090909090912,254.1518181818182,256.17545454545456,261.752,266.3311111111111,269.63666666666666,269.35,257.56545454545454,258.3890909090909,258.5445454545454,257.7890909090909,255.1227272727273,254.75363636363636,262.96818181818185,263.34090909090907,265.8254545454546,249.3790909090909,273.29090909090905,278.57272727272726,271.4290909090909,272.22999999999996,267.95000000000005,269.1927272727273,265.98545454545456,272.58818181818185,275.34909090909093,271.6877777777778,,,251.05454545454543,228.97181818181818,217.10818181818183,198.00363636363636,168.91545454545457,162.8181818181818,180.46545454545455,237.4518181818182,237.59500000000003,230.417,234.234,
2025-04-04 22:05:51+00:00,294.818,261.239,225.12400000000002,240.327,234.7,238.752,242.567,231.61222222222224,233.72333333333336,229.68888888888893,228.08090909090907,230.10099999999997,234.31,240.0977777777778,238.80545454545455,239.6909090909091,238.24636363636364,242.8818181818182,243.03,240.8909090909091,245.84099999999998,248.904,252.34272727272727,253.60818181818186,258.553,263.10555555555555,265.54,266.539,255.18545454545455,255.9318181818182,255.94636363636363,254.7090909090909,252.61818181818182,254.879,260.68454545454546,263.366,262.84272727272725,249.45,273.244,278.70300000000003,271.163,272.332,267.922,269.207,265.833,272.44300000000004,275.377,272.12874999999997,,,251.158,229.288,217.109,197.944,169.30100000000002,162.638,180.518,237.13500000000005,237.62,230.26000000000002,234.04000000000002,
2025-04-05 21:59:29+00:00,294.2581818181818,261.0436363636364,225.26636363636365,240.33999999999997,234.78727272727275,238.6818181818182,242.48545454545456,231.873,233.686,229.64900000000003,228.53083333333333,230.70363636363635,234.70363636363635,240.29299999999998,239.06583333333333,240.0716666666667,238.54416666666665,243.11,243.41916666666668,241.46,246.35818181818183,248.93,252.65916666666666,254.09500000000003,259.02,263.55,266.055,266.8490909090909,255.51333333333332,256.26666666666665,256.2191666666667,255.20333333333335,253.15333333333334,255.09272727272727,261.0083333333333,263.5918181818182,263.33,249.75363636363636,273.03363636363633,278.55545454545455,271.6454545454545,272.1536363636364,268.02272727272725,269.1490909090909,265.5763636363636,272.4190909090909,275.3545454545454,272.1255555555556,,,250.86999999999998,229.3427272727273,216.71363636363637,197.83090909090907,169.5381818181818,162.72818181818184,180.4618181818182,237.1736363636364,237.61099999999996,230.148,234.15500000000003,
2025-05-06 22:05:42+00:00,293.473,259.034,228.038,239.829,233.95899999999997,237.64299999999997,241.44300000000004,231.55555555555554,233.60444444444445,229.82666666666668,228.67545454545453,230.779,234.602,240.45222222222225,239.47181818181818,240.05272727272725,238.65,242.76272727272726,243.62454545454545,241.85363636363635,247.01999999999998,248.70699999999997,252.97,254.35636363636365,258.911,263.2766666666667,265.68333333333334,266.87199999999996,255.19727272727275,256.24454545454546,256.39818181818185,255.61727272727273,253.21727272727273,255.45,260.8681818181818,264.542,263.6036363636363,250.385,272.381,278.144,272.09499999999997,271.749,267.702,268.865,265.20099999999996,271.8,274.42600000000004,270.36625,,,249.698,229.10999999999999,216.204,197.598,170.76000000000002,162.88400000000001,180.154,236.96599999999998,236.9488888888889,228.39444444444447,234.23333333333332,
