dates,satname,nzd0357-0000,nzd0357-0001,nzd0357-0002,nzd0357-0003,nzd0357-0004,nzd0357-0005,nzd0357-0006,nzd0357-0007,nzd0357-0008,nzd0357-0009,nzd0357-0010,nzd0357-0011,nzd0357-0012,nzd0357-0013,nzd0357-0014,nzd0357-0015,nzd0357-0016,nzd0357-0017,nzd0357-0018,nzd0357-0019,nzd0357-0020,nzd0357-0021,nzd0357-0026,nzd0357-0027,nzd0357-0028,nzd0357-0029,nzd0357-0030,nzd0357-0031,nzd0357-0032,nzd0357-0034,nzd0357-0035,nzd0357-0036,nzd0357-0037,nzd0357-0038,nzd0357-0039,nzd0357-0040,nzd0357-0041,nzd0357-0042,nzd0357-0043,nzd0357-0044,nzd0357-0045,nzd0357-0046,nzd0357-0047,nzd0357-0048,nzd0357-0049,nzd0357-0050,nzd0357-0022,nzd0357-0023,nzd0357-0024,nzd0357-0025,nzd0357-0033,nzd0357-0051,nzd0357-0052,nzd0357-0053,nzd0357-0054,nzd0357-0055,nzd0357-0056,nzd0357-0057,nzd0357-0058,nzd0357-0059,nzd0357-0060,nzd0357-0061,nzd0357-0062,nzd0357-0063,nzd0357-0113,nzd0357-0114,nzd0357-0117,nzd0357-0118,nzd0357-0119,nzd0357-0120,nzd0357-0121,nzd0357-0122,nzd0357-0123,nzd0357-0104,nzd0357-0105,nzd0357-0106,nzd0357-0107,nzd0357-0108,nzd0357-0109,nzd0357-0110,nzd0357-0111,nzd0357-0112,nzd0357-0064,nzd0357-0115,nzd0357-0116,nzd0357-0067,nzd0357-0068,nzd0357-0069,nzd0357-0070,nzd0357-0071,nzd0357-0072,nzd0357-0073,nzd0357-0124,nzd0357-0066,nzd0357-0065,nzd0357-0074,nzd0357-0078,nzd0357-0079,nzd0357-0080,nzd0357-0081,nzd0357-0082,nzd0357-0083,nzd0357-0084,nzd0357-0085,nzd0357-0086,nzd0357-0087,nzd0357-0088,nzd0357-0089,nzd0357-0102,nzd0357-0103
2025-05-06 22:06:54.456000,L9,,530.03,453.37,380.44,294.25,185.42,,,,,,,,526.72,492.22,467.46,444.38,419.47,406.46,396.55,398.49,392.53,346.68,338.72,322.15,322.18,358.95,360.48,357.97,345.84,323.88,319.38,319.29,317.40,300.92,280.42,264.99,294.08,298.90,309.49,314.62,310.08,301.67,288.51,274.21,258.90,387.94,372.11,358.37,346.02,358.60,235.35,214.49,200.99,184.53,181.74,198.67,197.19,188.22,183.07,185.54,178.54,168.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 22:06:38.478000,L8,,522.72,428.66,376.07,248.67,177.74,,,,,,,,523.83,491.47,467.31,442.78,417.38,404.66,392.75,397.94,391.51,339.93,340.77,321.55,324.45,350.33,355.64,358.23,341.05,317.43,318.52,316.30,315.20,295.81,271.26,261.43,280.75,293.00,306.71,312.87,303.69,299.44,281.16,269.42,242.84,388.58,368.82,354.69,342.61,354.90,234.63,206.96,197.37,183.25,176.91,193.48,194.72,187.87,183.96,178.59,179.43,173.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22 22:06:43.734000,L9,,530.84,468.84,381.40,296.08,187.40,,,,,,,,531.39,497.71,478.65,447.89,425.49,414.99,400.70,394.88,394.05,348.33,338.95,324.23,325.03,361.40,363.61,360.32,341.07,324.81,316.74,321.19,317.35,300.08,274.32,266.86,284.95,294.54,316.07,320.43,317.14,308.69,289.89,271.14,249.31,388.43,376.13,357.84,350.48,365.44,234.24,213.93,195.80,186.20,181.27,192.73,192.47,183.85,183.10,181.89,178.92,168.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30 22:06:42.533000,L8,516.27,389.18,480.75,392.25,307.25,206.43,,,,,,,,527.64,492.51,465.72,439.44,420.21,404.58,395.93,387.93,387.82,341.52,331.06,315.19,312.47,345.69,352.39,351.76,329.54,317.20,314.10,314.35,306.19,290.77,268.56,256.94,272.44,285.47,296.97,303.19,299.26,287.15,280.06,260.22,242.38,380.74,366.19,351.78,337.64,353.57,223.77,204.26,192.72,175.42,171.21,175.39,179.72,178.14,172.05,174.06,169.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07 22:06:40.959000,L9,430.08,340.14,,470.12,468.94,464.26,467.65,472.21,474.68,479.09,473.06,439.80,453.40,455.39,432.11,430.91,397.61,384.98,371.40,366.42,368.76,359.24,318.04,313.82,298.25,313.32,332.92,337.26,327.03,310.00,302.90,286.01,295.42,284.08,261.79,246.66,236.50,248.08,248.50,274.55,295.47,265.15,243.81,236.16,240.88,211.91,356.76,349.33,327.25,320.06,328.72,201.30,186.35,172.19,162.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23 22:06:54.196000,L9,241.29,198.74,,,,,342.13,345.20,269.03,284.22,265.72,294.70,383.12,389.97,380.26,368.03,355.23,353.60,343.52,240.98,251.88,246.37,260.70,249.75,262.69,260.33,291.21,288.50,,,,,267.27,239.17,212.94,191.96,185.69,194.03,185.74,197.51,210.36,220.58,212.20,217.62,202.03,182.51,232.28,185.96,167.45,178.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25 22:07:06.294000,L9,,,481.60,382.24,300.69,196.96,,,,,,,,520.98,492.60,469.78,445.26,426.33,414.47,395.91,390.81,389.41,342.40,333.55,321.34,316.19,365.76,361.74,355.05,342.04,323.15,313.02,318.05,314.94,299.59,270.21,276.59,319.37,298.23,308.90,311.76,307.47,303.14,286.78,268.96,249.35,381.09,378.92,355.50,348.75,357.84,228.68,206.77,188.63,182.67,190.88,196.04,197.62,186.25,186.81,186.40,177.29,165.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-02 22:07:09.825000,L8,524.65,403.23,481.26,384.69,296.44,193.18,,,,,,,,526.19,495.92,471.32,444.93,421.66,414.93,397.01,391.59,412.76,343.64,347.54,318.13,319.80,373.91,378.60,367.69,354.48,329.69,321.03,329.90,322.45,303.13,279.97,263.65,308.41,300.42,315.84,324.97,317.61,313.99,290.23,269.18,260.92,409.15,377.02,362.01,348.03,367.62,239.64,204.77,197.38,180.34,183.73,187.02,193.66,181.33,183.25,180.19,182.88,181.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 22:07:16.143000,L9,,,492.49,391.00,307.78,209.35,,,,,,,,520.82,488.73,455.40,434.96,412.87,409.75,393.80,403.88,392.41,331.53,414.52,357.10,323.31,388.70,393.28,391.10,382.35,348.41,338.07,360.65,383.37,360.84,290.52,258.65,321.51,284.89,308.71,334.57,317.01,310.94,297.62,258.82,271.25,448.96,385.73,359.68,364.54,411.37,246.01,224.78,204.93,202.47,202.15,197.54,186.36,200.02,188.29,176.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-26 22:07:21.236000,L9,,,487.89,377.56,295.56,191.29,,,,,,,,526.13,500.06,474.69,449.24,425.46,418.86,399.10,405.34,397.92,349.35,338.91,327.15,327.19,350.73,354.05,355.59,343.63,314.77,315.22,312.79,310.64,297.19,267.68,258.23,270.04,293.29,304.41,317.11,303.10,305.56,279.41,269.44,250.69,402.14,381.21,366.41,353.69,352.59,233.37,201.34,187.63,175.54,169.20,174.29,185.74,182.41,181.00,173.99,174.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19 22:07:27.204000,L8,516.45,402.56,486.43,386.16,302.73,203.31,,,,,,,,515.32,493.30,470.88,437.73,413.50,397.00,389.43,383.27,412.31,343.12,328.91,320.09,322.75,352.80,351.67,352.46,331.01,314.17,311.12,314.55,306.85,290.90,268.29,255.85,282.28,291.16,303.69,317.33,298.77,303.48,282.94,260.64,236.74,374.74,359.48,361.67,341.26,355.91,222.42,203.43,188.30,178.40,176.81,188.40,186.44,176.52,169.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 22:07:29.182000,L9,,,480.64,386.54,298.87,194.70,,,,,,,,517.12,482.56,464.56,434.59,413.10,401.54,390.69,384.55,387.12,334.39,326.94,317.84,318.65,344.15,352.42,351.10,328.56,315.84,310.07,314.17,307.12,290.49,267.48,261.44,268.67,286.22,295.73,297.84,299.00,286.16,274.52,261.87,237.52,377.26,365.66,349.50,340.31,351.16,219.71,202.84,182.26,176.82,169.83,168.51,177.92,174.70,174.45,168.18,168.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
