dates,satname,nzd0570-0000,nzd0570-0001,nzd0570-0002,nzd0570-0003,nzd0570-0004,nzd0570-0005,nzd0570-0006,nzd0570-0007,nzd0570-0008,nzd0570-0009,nzd0570-0010,nzd0570-0011,nzd0570-0012,nzd0570-0013,nzd0570-0014,nzd0570-0015,nzd0570-0017,nzd0570-0018,nzd0570-0019,nzd0570-0020,nzd0570-0021,nzd0570-0022,nzd0570-0023,nzd0570-0024,nzd0570-0025,nzd0570-0026,nzd0570-0027,nzd0570-0028,nzd0570-0029,nzd0570-0030,nzd0570-0031,nzd0570-0032,nzd0570-0016
2023-02-18 22:07:25.855000,L8,255.28,252.84,253.90,250.78,216.73,235.18,214.93,250.47,240.02,242.64,242.22,253.93,256.37,271.71,261.17,263.34,260.02,258.13,284.18,288.65,289.79,276.38,261.71,279.99,282.70,286.26,264.98,254.91,250.60,262.64,266.30,263.62,246.73
2023-03-05 22:13:13.287000,L9,249.28,187.48,173.59,178.74,209.36,198.76,209.27,247.91,202.49,233.82,235.62,248.07,250.43,255.85,252.97,247.23,254.48,253.21,258.09,256.02,253.16,235.24,116.88,256.50,118.06,254.87,255.43,246.56,233.87,252.61,245.23,240.56,239.23
2023-03-05 22:13:37.250000,L9,184.55,149.27,168.69,174.41,203.08,192.83,200.47,239.91,196.80,213.29,229.68,243.88,246.56,189.65,200.55,240.30,129.03,44.50,183.71,251.08,243.54,168.76,248.58,251.22,80.24,248.89,247.96,241.84,224.96,248.60,205.94,204.99,113.02
2023-03-06 22:07:14.102000,L8,253.54,254.36,253.70,252.54,216.96,216.40,215.22,251.01,236.51,242.83,240.36,253.88,256.24,271.72,258.58,257.43,259.61,259.98,284.83,284.61,280.97,270.81,263.93,272.10,269.67,284.92,265.36,258.04,249.54,265.60,263.44,267.16,246.58
2023-03-13 22:12:59.020000,L8,182.69,150.11,168.20,171.83,31.04,116.42,197.29,202.92,193.50,197.94,226.35,241.92,243.85,250.40,244.67,238.88,207.15,246.38,248.01,248.49,239.69,164.60,159.69,240.06,243.01,188.16,156.18,225.81,223.86,244.87,205.52,205.21,231.24
2023-03-13 22:13:22.974000,L8,182.78,150.17,168.26,171.96,200.94,191.46,197.35,202.89,193.55,198.14,226.45,242.00,243.94,250.50,244.77,238.99,207.29,220.56,248.20,248.57,239.91,164.72,201.67,240.23,194.27,61.28,93.52,225.77,223.96,245.35,205.57,205.31,231.32
2023-03-14 22:07:23.107000,L9,259.39,257.14,257.41,253.25,251.98,243.51,237.69,256.80,248.12,248.58,248.61,256.89,258.62,270.73,263.55,264.73,263.59,271.28,283.42,278.42,274.64,261.90,263.31,270.49,270.56,281.70,267.14,255.77,253.72,262.53,266.42,266.44,247.95
2023-03-21 22:13:07.064000,L9,183.03,148.53,168.19,173.13,35.22,134.69,201.16,195.20,194.41,199.91,230.40,245.17,244.00,189.83,175.77,203.64,133.98,65.58,4.50,252.46,245.14,120.88,155.85,255.70,249.46,193.71,249.49,235.09,226.46,237.89,218.80,212.64,142.44
2023-03-21 22:13:31.023000,L9,183.00,148.41,168.06,173.16,201.03,191.94,200.98,195.00,194.35,199.97,230.36,245.09,243.91,255.45,248.75,243.40,204.14,249.05,255.96,252.36,244.81,120.90,155.74,255.64,68.07,61.66,185.20,234.90,226.56,238.37,219.01,212.81,231.75
2023-03-22 22:07:04.713000,L8,187.88,160.09,174.48,177.80,207.33,203.08,209.16,240.08,197.96,210.29,233.26,248.82,250.99,260.17,251.86,247.01,231.92,219.62,203.76,256.11,249.08,237.74,110.21,254.55,168.82,254.90,254.40,246.23,227.92,250.84,240.01,238.93,237.22
2023-03-29 22:12:48.912000,L8,259.42,255.90,257.84,251.84,250.82,244.43,216.16,253.66,246.45,249.26,245.77,255.56,256.73,263.25,259.69,254.44,262.79,266.01,276.47,269.90,268.85,258.28,260.61,265.15,263.21,269.39,263.93,254.31,251.91,261.14,258.58,263.59,245.50
2023-03-29 22:13:12.871000,L8,259.54,255.94,257.82,251.82,250.84,244.53,216.39,253.74,246.60,249.25,246.07,255.75,256.92,263.90,260.00,254.89,263.12,266.40,277.72,270.64,269.04,258.62,260.89,265.66,263.58,269.86,264.17,254.60,252.71,261.69,259.27,264.31,246.15
2023-03-30 22:07:11.153000,L9,258.95,254.50,255.33,252.02,249.82,242.16,238.51,255.19,244.65,247.83,248.06,255.97,256.99,265.53,261.85,257.60,263.41,268.01,285.95,278.38,271.98,258.45,259.66,272.22,270.38,288.44,264.42,255.66,251.66,260.53,262.22,265.03,246.15
2023-04-06 22:13:21.161000,L9,296.08,255.16,291.56,342.30,290.24,336.56,328.61,299.15,302.52,304.51,350.61,271.97,297.32,279.80,278.26,279.74,330.39,268.14,371.25,366.01,276.00,256.69,267.31,274.86,297.94,294.09,282.76,303.27,326.00,296.02,278.89,263.83,274.69
2023-04-14 22:12:57.887000,L8,153.04,147.21,160.37,141.43,147.34,174.04,183.52,233.88,193.10,203.47,233.19,249.06,236.37,145.99,43.32,,199.03,248.92,205.42,252.27,158.26,,251.11,102.87,189.56,251.88,249.43,239.38,233.16,246.54,238.57,252.54,
2023-04-15 22:07:04.808000,L9,173.88,157.70,167.44,171.02,182.08,183.64,206.25,235.15,194.80,188.06,235.85,248.34,249.37,193.08,203.27,244.40,137.41,65.65,256.13,253.68,248.40,115.30,100.37,132.04,60.30,160.07,32.59,213.77,191.06,176.26,139.76,162.39,103.21
2023-04-22 22:12:51.035000,L9,172.29,145.46,164.20,171.73,194.32,40.26,142.09,191.07,191.63,170.87,225.25,245.65,243.76,203.46,76.42,58.73,195.52,231.10,248.42,247.84,241.55,,248.97,247.75,241.67,243.88,20.54,224.61,224.81,199.36,197.31,204.96,222.24
2023-04-22 22:13:14.998000,L9,181.29,157.85,169.28,176.15,200.59,192.13,205.87,200.18,194.74,192.02,229.29,248.76,247.18,254.66,203.12,236.94,141.62,63.70,31.64,251.46,248.05,,80.01,34.63,248.74,181.33,248.14,239.96,230.27,235.96,211.34,222.73,103.77
2023-04-23 22:06:45.046000,L8,209.73,146.51,167.06,174.21,201.06,187.53,207.61,194.85,193.44,201.33,229.04,244.24,244.76,250.78,241.46,237.13,234.17,222.91,250.05,251.15,246.15,,248.13,31.38,54.54,247.32,245.49,233.89,226.22,237.92,203.25,207.55,225.59
2023-05-16 22:12:16.239000,L8,217.50,159.28,169.00,179.89,206.08,199.36,212.61,234.87,196.33,193.16,189.23,125.46,248.74,253.80,69.28,66.25,205.34,254.59,205.93,251.43,249.25,236.88,253.56,193.81,147.93,250.16,253.62,244.22,237.62,250.60,241.95,247.49,224.81
2023-05-16 22:12:40.194000,L8,218.73,160.25,169.91,180.63,206.99,201.24,213.28,239.58,197.09,196.67,188.77,124.38,249.59,254.61,246.72,236.96,252.63,221.85,257.21,252.43,250.77,238.01,254.26,255.07,252.90,251.06,254.87,244.80,238.95,250.97,242.63,248.39,225.82
2023-05-24 22:12:29.077000,L9,168.26,157.95,170.65,177.19,204.07,201.30,211.71,203.18,196.29,174.85,233.60,250.61,247.88,251.69,243.68,235.41,199.41,253.05,255.93,252.88,162.46,29.78,248.51,99.05,68.89,247.33,251.78,244.51,237.13,248.60,240.68,247.17,217.59
2023-05-24 22:12:53.035000,L9,170.32,159.32,171.69,178.19,205.34,203.97,212.52,221.19,197.13,177.90,234.72,135.90,248.84,199.03,203.76,165.30,142.15,18.55,48.61,253.85,249.08,33.35,194.14,133.73,121.65,248.18,253.25,245.10,238.71,248.97,241.23,247.99,159.80
2023-06-01 22:12:19.164000,L8,168.16,187.26,177.71,182.63,207.02,209.84,217.16,229.70,199.56,171.43,243.18,253.19,250.32,255.65,245.23,239.77,254.74,257.79,262.71,257.33,93.55,146.11,40.82,99.12,254.97,251.86,253.82,243.75,240.29,248.94,240.36,246.77,228.64
2023-06-01 22:12:43.119000,L8,167.11,187.32,177.69,182.47,206.77,209.74,216.96,230.06,199.49,171.27,243.07,253.07,250.28,196.98,5.27,170.20,254.63,257.70,262.39,257.33,31.77,126.17,106.61,99.05,254.78,251.43,253.52,243.60,239.57,248.75,240.06,246.27,228.02
2023-06-02 22:06:41.744000,L9,241.19,195.12,174.36,183.33,206.46,212.87,214.41,235.31,195.30,151.66,239.23,254.33,250.20,256.28,247.66,242.65,258.39,260.60,264.19,260.88,34.70,48.92,47.11,101.43,258.09,254.33,257.74,245.84,243.43,249.26,242.98,249.31,226.09
2023-06-09 22:12:24.777000,L9,168.23,192.03,173.72,180.06,207.41,205.72,214.49,235.68,195.56,169.54,235.49,251.65,49.61,254.70,246.53,238.35,254.74,257.04,260.77,256.69,29.45,235.68,71.53,36.96,253.33,248.59,253.49,246.87,235.18,243.13,246.15,249.45,223.26
2023-06-09 22:12:48.736000,L9,243.54,196.75,175.84,182.49,211.62,209.26,217.24,245.52,198.21,198.32,241.32,254.13,252.41,256.67,249.38,241.46,257.00,260.86,264.17,258.97,258.87,238.06,251.03,259.24,255.91,251.26,256.95,59.71,123.24,247.85,248.30,252.15,225.53
2023-06-10 22:06:39.746000,L8,213.06,150.73,168.28,175.55,204.31,196.49,210.29,199.00,189.44,114.38,192.81,248.04,167.11,251.68,242.46,234.02,29.08,4.80,7.17,252.90,244.90,232.55,250.57,251.53,245.56,184.41,248.40,244.74,226.75,241.52,238.20,242.73,
2023-07-03 22:12:39.306000,L8,224.03,191.35,173.51,183.09,211.97,201.88,219.33,228.24,194.76,119.74,241.45,255.96,252.61,200.35,203.05,62.47,254.08,265.35,51.55,263.64,260.43,177.06,46.36,259.00,256.72,255.77,259.38,245.59,238.72,250.72,248.45,249.62,223.13
2023-07-11 22:12:36.241000,L9,155.14,173.17,170.93,179.06,118.73,77.51,130.17,224.13,192.57,110.55,231.54,250.03,247.83,200.20,202.15,174.60,195.53,14.53,6.37,253.77,81.38,230.96,51.20,254.55,251.54,248.41,130.20,146.60,124.65,239.37,242.10,247.27,224.37
2023-07-20 22:06:49.934000,L9,164.16,175.56,175.83,180.12,207.97,209.73,219.96,212.16,195.60,171.04,237.46,252.87,251.10,258.75,251.95,243.80,140.27,58.01,264.86,258.19,256.15,231.33,255.66,258.41,256.78,255.61,255.44,138.33,122.69,250.08,247.74,253.50,162.57
2023-07-27 22:12:38.836000,L9,167.05,169.94,170.26,178.04,208.26,100.59,213.17,224.90,194.27,166.44,233.24,250.22,249.43,198.68,1.66,240.68,140.14,52.71,257.00,252.33,249.37,235.47,253.57,252.07,252.18,247.49,254.80,77.22,122.14,250.04,246.90,249.35,161.85
2023-07-27 22:13:02.799000,L9,167.06,193.37,170.77,178.40,209.14,200.64,213.58,224.86,194.58,167.78,233.54,250.66,249.94,253.91,247.42,240.98,140.63,61.57,41.57,252.65,249.79,235.52,253.66,252.43,252.47,247.61,255.33,245.09,235.22,250.20,246.87,249.52,161.95
2023-07-28 22:07:02.846000,L8,175.56,158.29,166.13,176.93,113.87,104.87,213.20,193.01,190.11,168.92,233.89,249.05,247.21,196.82,147.83,242.12,83.18,60.27,35.92,254.95,253.17,235.88,250.54,251.11,253.08,251.74,126.31,143.41,123.19,245.29,241.65,4.66,168.19
2023-08-05 22:06:59.027000,L9,265.20,261.42,259.67,287.13,258.77,255.53,261.72,265.82,257.23,260.22,180.84,76.32,64.05,159.93,174.69,137.02,273.47,279.39,286.63,285.35,20.48,146.49,92.00,283.53,277.10,286.46,274.16,278.75,275.43,274.03,271.86,285.15,262.19
2023-08-13 22:07:07.940000,L8,170.10,184.21,170.54,176.38,206.31,195.73,211.82,199.58,194.02,199.06,235.29,249.07,246.32,252.75,246.46,242.95,253.20,223.22,254.23,251.08,160.28,236.75,249.98,250.32,250.38,250.32,247.64,241.43,228.67,21.91,91.53,244.85,232.63
2023-08-20 22:12:59.423000,L8,177.93,165.44,172.91,178.74,205.60,198.20,216.17,198.56,196.77,170.16,238.06,250.12,249.98,252.86,251.10,242.28,254.05,251.15,255.60,252.66,250.09,173.96,177.09,254.66,252.48,251.52,252.69,243.70,246.06,249.30,246.13,253.73,229.26
2023-08-20 22:13:23.386000,L8,173.22,160.58,170.88,177.11,202.51,194.32,213.40,194.28,195.24,163.54,235.59,249.17,248.79,251.86,249.04,241.24,253.08,222.91,254.38,251.68,249.08,172.53,250.12,253.58,251.43,250.52,251.96,242.77,245.09,248.38,245.37,252.25,226.84
2023-08-21 22:07:04.005000,L9,170.17,158.04,170.83,176.01,201.86,198.14,210.38,199.86,195.64,170.51,235.00,250.49,246.49,253.48,249.59,242.47,159.32,57.34,36.64,254.75,247.00,170.31,251.65,254.58,247.67,249.30,247.48,244.65,234.85,249.01,245.87,248.11,158.78
2023-08-28 22:12:56.142000,L9,216.58,228.66,173.17,177.57,209.26,196.65,212.00,242.90,200.30,208.48,232.56,249.29,249.00,253.78,175.30,241.41,254.07,252.65,255.51,253.43,246.25,238.56,252.08,253.74,252.21,249.38,249.18,244.94,237.26,251.15,245.35,251.30,233.68
2023-08-28 22:13:20.105000,L9,194.47,234.56,172.41,177.25,208.54,195.91,211.65,242.22,199.89,208.27,232.53,248.98,248.69,253.53,247.43,241.40,253.77,252.22,255.01,253.19,245.79,238.61,252.07,253.58,251.92,249.69,248.84,245.16,237.67,251.32,245.68,251.44,234.17
2023-08-29 22:07:14.014000,L8,258.06,249.59,254.03,260.33,219.61,245.02,219.60,254.61,240.36,245.49,246.28,257.27,257.07,269.06,260.43,258.75,261.81,271.83,286.39,292.05,290.32,254.18,280.35,289.59,284.06,285.39,270.13,256.02,278.14,269.61,265.82,278.17,242.45
2023-09-06 22:07:14.613000,L9,175.41,181.87,169.54,173.99,202.10,201.54,209.85,200.69,195.28,197.58,232.82,247.92,246.78,253.22,246.60,243.33,239.92,223.01,252.22,250.58,154.10,128.08,251.64,252.30,253.37,248.09,247.96,117.98,101.25,248.66,240.44,249.73,233.09
2023-09-29 22:13:26.677000,L9,248.90,,,70.33,205.74,204.52,213.32,236.04,203.01,208.11,233.90,250.54,251.24,257.15,252.58,246.09,248.70,251.69,253.85,251.42,249.30,236.63,254.07,255.53,256.66,253.08,253.52,244.91,245.59,254.50,255.01,259.21,238.40
2023-10-08 22:07:22.193000,L9,243.73,183.56,169.26,152.38,199.93,204.16,209.41,214.90,197.36,198.61,227.95,245.39,247.04,191.62,199.77,242.18,128.81,43.05,249.51,250.03,243.49,236.50,251.62,244.07,249.63,244.65,233.42,,,248.46,242.02,253.19,146.07
2023-10-15 22:13:14.958000,L9,184.73,159.76,163.51,152.11,195.60,201.80,210.59,207.90,196.30,197.62,225.93,247.10,245.27,254.76,203.39,29.27,208.71,247.14,251.57,249.63,247.73,50.91,63.93,242.24,249.60,244.35,243.49,223.59,224.41,243.08,223.22,243.93,233.15
2023-10-24 22:07:27.973000,L9,250.16,184.55,175.56,243.02,205.86,213.59,214.95,246.23,,,,,,,,,,,,217.06,242.21,237.44,253.35,253.46,260.99,246.27,249.47,242.64,250.39,252.26,235.32,250.25,
2023-10-31 22:13:09.706000,L9,244.77,189.57,175.37,247.04,206.04,210.71,212.49,246.77,214.31,211.51,232.48,248.98,251.48,258.16,254.56,248.35,251.36,253.15,255.36,254.05,248.59,245.56,254.89,253.70,257.15,255.29,253.22,245.35,239.89,255.33,250.34,253.00,241.50
2023-10-31 22:13:33.669000,L9,249.30,190.23,175.68,218.39,206.55,211.18,212.69,246.86,235.60,211.92,232.93,249.03,251.70,258.37,254.75,248.90,251.38,253.31,255.31,254.26,248.88,246.36,255.48,254.42,257.85,256.04,253.67,246.54,241.83,255.90,251.08,253.69,242.16
2023-11-09 22:07:24.721000,L9,263.64,257.07,257.91,255.90,251.82,245.40,251.51,256.23,254.34,243.75,246.18,254.96,258.24,270.18,266.16,256.63,260.08,262.87,271.75,292.45,289.84,255.20,261.94,264.99,281.73,278.74,266.20,254.54,285.95,286.98,261.28,278.44,250.44
2023-11-17 22:07:27.133000,L8,176.32,147.47,155.91,140.13,,184.21,193.76,192.62,191.58,185.09,221.52,237.14,236.15,190.84,207.43,23.47,140.69,244.84,244.51,247.27,240.53,,236.38,143.27,238.92,208.70,237.46,218.12,213.85,201.16,191.80,195.17,232.66
2023-11-24 22:13:15.871000,L8,257.32,252.28,252.28,251.24,251.22,237.75,218.97,253.72,247.58,240.66,241.96,251.60,255.72,264.75,262.15,257.96,258.69,257.25,264.54,258.93,257.02,258.17,268.24,261.50,271.62,282.80,264.99,253.45,280.23,281.59,265.75,281.02,252.17
2023-11-24 22:13:39.830000,L8,257.35,252.23,252.29,251.27,251.32,238.13,218.90,253.79,247.65,240.96,242.04,251.51,255.77,264.82,262.15,258.02,258.62,257.26,264.83,259.02,256.93,258.42,268.49,261.54,272.48,283.50,265.29,253.46,280.23,281.43,266.21,281.22,252.30
2023-11-25 22:07:32.484000,L9,258.82,255.75,256.40,251.51,251.62,242.60,236.72,253.67,251.79,245.53,243.78,255.19,275.02,280.48,285.39,277.77,261.99,263.65,286.63,294.64,292.11,279.04,277.43,280.11,287.89,286.89,272.23,280.53,279.26,274.76,266.83,280.04,262.47
2023-12-10 22:13:09.269000,L8,188.42,140.77,164.22,149.26,50.38,142.25,202.82,22.87,194.00,202.96,228.27,239.42,241.75,252.20,248.33,244.14,227.36,248.54,190.43,251.45,245.58,124.34,158.27,229.18,247.26,247.48,129.20,224.79,203.97,198.75,194.64,201.02,238.54
2023-12-10 22:13:33.227000,L8,188.21,140.75,164.25,149.26,99.98,142.24,202.84,22.84,194.01,202.97,228.28,239.32,241.71,252.18,248.34,244.15,242.26,248.52,251.82,251.45,173.28,124.33,101.52,229.19,247.18,247.50,242.06,224.75,203.89,198.76,194.70,201.05,238.63
2023-12-18 22:13:20.978000,L9,180.82,129.71,140.87,144.26,83.75,155.88,175.46,193.95,189.96,194.27,223.89,236.55,242.47,249.75,230.97,183.85,238.60,192.70,14.95,22.48,240.01,,234.42,226.98,240.79,235.93,93.83,216.17,182.94,185.67,184.11,192.57,235.55
2023-12-18 22:13:44.941000,L9,261.15,257.04,255.36,250.86,254.40,246.37,259.97,259.32,252.34,248.17,247.26,256.76,260.95,271.05,269.39,272.29,261.54,267.45,278.44,268.78,267.02,256.61,262.70,266.92,271.51,270.05,264.03,260.74,252.88,261.87,257.29,267.08,254.36
2023-12-19 22:07:27.073000,L8,258.11,254.09,255.50,246.63,252.87,241.26,236.70,255.01,249.79,249.07,244.53,254.11,256.90,267.07,265.41,269.38,258.76,263.76,264.64,267.75,259.26,254.93,262.78,258.54,271.41,267.84,264.30,254.71,252.46,257.81,257.16,278.00,251.14
2024-01-03 22:13:39.786000,L9,254.82,255.94,253.88,248.09,208.34,233.94,240.68,253.90,242.80,246.38,244.47,253.50,255.62,262.89,261.18,263.06,258.65,262.12,267.03,261.62,259.02,252.09,258.31,261.90,267.23,265.27,259.41,254.94,250.95,256.35,249.24,262.35,250.65
2024-01-11 22:13:08.314000,L8,212.51,137.09,165.14,170.83,197.63,195.81,196.29,240.01,196.03,211.26,232.92,244.40,243.86,255.09,253.41,244.73,243.36,250.76,257.43,254.58,249.83,148.49,247.67,244.30,252.19,255.10,247.87,233.78,201.56,204.99,199.11,202.13,247.22
2024-01-11 22:13:32.277000,L8,214.05,138.03,166.34,171.58,198.58,197.39,198.50,241.66,197.74,214.11,233.67,244.98,244.48,255.62,254.26,245.33,244.85,251.73,258.17,207.48,250.61,172.59,248.45,247.47,253.10,255.59,248.60,234.68,202.64,206.11,200.53,203.21,247.75
2024-01-12 22:07:30.793000,L9,258.13,256.61,254.62,250.16,251.96,244.51,240.79,255.65,247.38,251.29,247.23,256.01,262.08,267.42,265.45,260.17,261.08,262.52,273.60,268.70,264.59,255.43,261.51,265.91,272.30,270.98,264.33,264.67,251.88,259.26,255.62,257.57,257.16
2024-01-28 22:07:30.090000,L9,190.11,132.83,157.06,161.39,78.66,160.23,172.28,10.38,115.98,196.53,230.94,242.99,242.17,251.44,249.20,245.84,208.27,190.16,101.74,20.05,249.78,,241.82,239.50,253.06,251.11,245.76,229.24,207.27,211.15,202.25,203.63,239.01
2024-02-04 22:13:19.606000,L9,257.20,255.28,255.54,251.20,251.53,232.13,253.87,253.93,242.95,244.73,244.91,253.83,256.99,262.34,262.05,255.97,256.82,257.98,264.51,259.30,257.46,252.89,257.31,263.47,266.03,267.92,261.81,257.46,249.28,264.58,264.38,264.02,249.88
2024-02-04 22:13:43.561000,L9,257.62,255.36,255.99,251.54,251.69,232.11,254.27,254.48,243.02,245.33,245.16,254.40,257.25,262.84,262.39,256.13,257.28,258.54,264.76,259.47,257.97,253.34,257.54,264.15,266.44,268.37,262.22,258.23,249.45,264.65,263.74,264.25,249.92
2024-02-05 22:07:19.904000,L8,258.57,254.36,255.28,252.35,249.76,246.70,252.22,255.34,246.15,249.91,245.46,254.57,257.06,262.94,262.42,256.49,258.25,260.22,263.61,259.10,257.26,252.47,258.66,264.00,262.65,288.22,263.54,254.68,250.69,282.84,273.50,261.59,250.00
2024-02-12 22:13:06.098000,L8,197.36,137.86,172.10,175.33,201.76,192.66,206.39,241.72,199.42,208.65,229.54,245.29,247.95,252.49,247.28,243.75,242.50,249.08,253.90,251.23,245.10,235.39,243.25,230.94,250.33,184.50,246.04,241.68,215.17,204.76,190.29,196.91,239.19
2024-02-12 22:13:30.056000,L8,195.25,136.07,170.69,174.03,200.40,191.55,203.43,239.12,197.18,206.76,227.99,243.33,246.79,251.29,245.68,241.77,240.69,247.90,252.02,250.01,243.43,234.27,239.70,229.52,248.35,244.88,244.13,222.98,196.33,203.06,188.08,195.05,237.87
2024-02-20 22:13:07.958000,L9,260.28,254.06,255.45,249.77,250.62,213.00,218.23,253.49,235.28,250.84,243.38,253.28,256.85,260.22,259.77,253.03,257.36,257.77,263.09,257.72,254.08,253.48,257.06,261.19,262.36,269.41,263.74,254.11,249.80,260.57,253.76,262.35,246.71
2024-02-20 22:13:31.917000,L9,260.24,254.12,255.50,249.75,250.78,213.05,218.26,253.59,235.45,251.01,243.42,253.28,256.85,260.22,259.79,253.03,257.39,257.78,263.08,257.74,254.11,253.47,257.07,261.17,262.39,269.46,263.74,254.07,249.76,260.53,253.79,262.38,246.61
2024-02-21 22:07:17.333000,L8,263.56,257.43,259.12,251.36,255.49,251.05,241.84,257.86,248.11,251.79,250.00,257.16,277.24,275.37,265.89,278.56,262.26,267.58,285.75,292.06,291.47,285.45,277.03,283.22,289.16,287.04,269.39,285.30,285.39,266.28,270.51,276.37,251.44
2024-02-28 22:13:00.104000,L8,263.60,259.80,260.48,253.58,256.42,251.75,247.15,258.95,249.17,251.95,248.11,257.27,266.41,267.39,264.51,262.21,260.00,267.38,277.93,266.40,268.51,256.30,262.00,265.36,271.91,269.36,267.63,267.37,251.81,263.43,263.48,264.07,249.00
2024-02-28 22:13:24.063000,L8,263.21,259.27,259.57,253.63,256.10,251.46,246.26,258.54,248.20,251.42,247.77,256.77,265.91,266.97,264.32,262.40,259.65,266.87,276.97,265.09,267.95,256.61,261.50,265.02,271.76,269.06,267.16,267.66,251.87,263.47,263.63,264.25,249.35
2024-02-29 22:07:23.348000,L9,261.82,255.30,258.88,250.27,254.53,239.32,242.76,256.92,243.51,248.50,247.48,255.78,258.91,264.12,265.13,260.57,260.68,265.72,268.71,291.11,258.78,256.32,260.13,266.52,281.60,276.35,267.10,253.78,262.07,262.71,264.75,268.92,249.05
2024-03-07 22:13:35.891000,L9,183.20,131.11,164.70,176.42,199.17,191.25,164.91,17.45,193.98,187.02,230.34,243.17,244.00,249.40,242.17,239.43,132.70,49.73,253.87,250.21,245.16,221.92,242.71,232.84,193.29,248.90,245.44,223.96,189.06,198.19,186.71,189.87,145.41
2024-03-15 22:12:49.841000,L8,261.33,255.73,258.10,251.20,253.58,212.41,239.42,256.05,244.58,247.38,246.76,255.93,258.34,260.89,261.12,254.67,259.31,261.69,274.89,268.78,264.23,257.60,265.82,264.69,270.00,284.84,267.74,253.01,242.91,260.56,255.97,266.99,249.64
2024-03-15 22:13:13.795000,L8,262.02,256.07,258.45,251.58,254.05,212.91,221.67,256.52,245.17,247.81,247.40,256.08,258.54,261.98,262.01,255.32,259.73,262.64,275.88,271.09,265.98,258.38,266.98,265.91,271.78,285.84,268.45,253.63,245.23,261.30,257.02,270.63,250.33
2024-03-16 22:07:23.404000,L9,260.72,254.18,257.73,251.50,252.87,235.15,242.24,254.30,243.47,249.58,247.02,254.76,258.26,262.43,263.25,255.68,261.68,263.41,276.57,273.92,273.47,253.24,261.06,266.00,281.30,286.55,268.82,282.46,255.88,262.03,256.16,273.65,246.58
2024-03-23 22:13:07.482000,L9,131.23,121.01,166.20,179.57,215.57,210.08,216.75,253.99,227.44,243.03,245.51,252.67,256.33,259.61,260.96,252.63,255.94,259.45,265.70,258.82,258.42,248.45,260.47,264.22,260.38,267.08,263.78,250.86,230.39,254.69,250.75,252.67,247.64
2024-03-23 22:13:31.441000,L9,,,95.02,174.51,208.21,199.95,212.51,249.93,205.28,232.63,240.25,249.78,252.52,256.18,256.54,248.42,251.86,256.06,261.14,255.41,254.34,239.36,255.82,256.84,256.75,259.07,259.62,245.95,223.80,248.88,210.91,215.49,243.81
2024-04-17 22:07:03.684000,L9,256.29,253.48,255.02,249.74,249.53,238.51,237.99,253.66,241.42,250.51,248.01,256.30,255.76,260.33,260.20,252.46,258.92,264.62,271.62,263.70,266.56,249.77,258.89,260.50,267.14,265.45,264.73,251.91,245.48,255.48,252.23,253.28,242.61
2024-04-25 22:06:40.168000,L8,165.96,135.10,166.54,174.20,199.02,36.30,126.73,124.53,192.65,174.93,229.99,246.25,243.60,201.02,208.84,198.85,161.24,8.17,251.15,249.73,244.83,,244.06,241.53,243.28,248.09,245.65,66.02,124.10,199.70,194.22,198.96,225.71
2024-05-02 22:12:20.382000,L8,175.65,138.90,170.91,175.77,205.92,41.73,209.84,226.89,194.46,182.78,230.90,245.52,245.36,249.35,242.57,234.60,203.04,248.75,250.81,250.00,244.80,142.17,156.50,244.30,63.22,184.10,246.95,243.43,218.97,205.22,184.39,197.50,226.28
2024-05-02 22:12:44.341000,L8,175.66,139.00,170.98,175.81,205.78,41.40,209.80,226.71,194.30,182.45,230.64,245.44,245.37,249.30,242.35,234.42,203.28,248.78,250.73,249.93,163.66,234.05,110.84,244.15,63.24,244.62,246.78,243.29,218.73,205.37,184.44,197.31,226.03
2024-05-03 22:06:49.872000,L9,259.67,255.57,255.53,253.50,247.55,251.46,240.20,255.99,238.15,254.24,252.95,259.67,259.80,263.65,262.21,252.98,263.01,271.55,283.78,276.90,268.17,252.14,260.50,272.25,263.59,285.48,266.00,255.99,250.60,258.38,253.19,261.77,245.32
2024-05-10 22:12:36.648000,L9,257.88,252.26,250.51,248.58,218.98,217.75,228.22,250.80,203.19,215.15,245.44,255.53,253.72,258.27,196.69,244.99,234.53,221.67,178.40,259.36,257.27,244.36,253.58,265.71,260.29,266.56,261.07,253.00,247.85,252.11,249.18,258.80,231.23
2024-05-10 22:13:00.607000,L9,258.01,252.20,250.14,248.51,218.86,217.42,228.15,250.80,202.90,214.91,245.17,255.34,253.53,258.19,196.61,244.71,234.45,221.46,178.47,259.35,257.18,244.05,253.48,265.45,260.09,265.98,260.80,252.66,247.78,251.85,248.56,258.56,231.15
2024-05-11 22:06:27.762000,L8,257.79,255.93,254.69,252.65,239.10,248.80,241.34,254.64,213.88,253.89,252.27,260.03,261.72,267.85,262.90,254.85,262.21,290.71,291.77,293.58,291.48,254.30,266.78,274.11,272.35,272.39,268.21,257.09,254.00,259.45,257.37,263.16,242.62
2024-05-19 22:06:42.049000,L9,211.53,243.14,173.90,180.49,34.01,45.04,219.13,232.12,195.80,170.88,240.72,251.13,249.05,255.37,251.41,240.47,198.85,223.05,259.58,256.61,156.76,215.37,156.71,194.21,120.29,182.56,254.37,244.17,226.26,240.00,240.28,244.11,221.71
