dates,satname,nzd0281-0000,nzd0281-0001,nzd0281-0002,nzd0281-0003,nzd0281-0004,nzd0281-0005,nzd0281-0006,nzd0281-0007,nzd0281-0009,nzd0281-0010,nzd0281-0011,nzd0281-0012,nzd0281-0013,nzd0281-0014,nzd0281-0015,nzd0281-0016,nzd0281-0017,nzd0281-0018,nzd0281-0019,nzd0281-0020,nzd0281-0021,nzd0281-0022,nzd0281-0023,nzd0281-0024,nzd0281-0025,nzd0281-0026,nzd0281-0027,nzd0281-0028,nzd0281-0029,nzd0281-0033,nzd0281-0034,nzd0281-0035,nzd0281-0036,nzd0281-0037,nzd0281-0038,nzd0281-0039,nzd0281-0040,nzd0281-0041,nzd0281-0042,nzd0281-0044,nzd0281-0045,nzd0281-0046,nzd0281-0047,nzd0281-0049,nzd0281-0050,nzd0281-0051,nzd0281-0052,nzd0281-0053,nzd0281-0054,nzd0281-0055,nzd0281-0056,nzd0281-0057,nzd0281-0058,nzd0281-0059,nzd0281-0060,nzd0281-0061,nzd0281-0062,nzd0281-0063,nzd0281-0064,nzd0281-0065,nzd0281-0066,nzd0281-0067,nzd0281-0068,nzd0281-0069,nzd0281-0070,nzd0281-0071,nzd0281-0072,nzd0281-0073,nzd0281-0074,nzd0281-0075,nzd0281-0076,nzd0281-0077,nzd0281-0078,nzd0281-0079,nzd0281-0080,nzd0281-0081,nzd0281-0082,nzd0281-0083,nzd0281-0084,nzd0281-0085,nzd0281-0086,nzd0281-0087,nzd0281-0088,nzd0281-0089,nzd0281-0090,nzd0281-0091,nzd0281-0092,nzd0281-0093,nzd0281-0095,nzd0281-0096,nzd0281-0097,nzd0281-0098,nzd0281-0099,nzd0281-0100,nzd0281-0101,nzd0281-0102,nzd0281-0103,nzd0281-0104,nzd0281-0105,nzd0281-0106,nzd0281-0107,nzd0281-0108,nzd0281-0109,nzd0281-0110,nzd0281-0111,nzd0281-0112,nzd0281-0113,nzd0281-0114,nzd0281-0115,nzd0281-0116,nzd0281-0117,nzd0281-0118,nzd0281-0119,nzd0281-0120,nzd0281-0121,nzd0281-0122,nzd0281-0123,nzd0281-0124,nzd0281-0125,nzd0281-0126,nzd0281-0127,nzd0281-0128,nzd0281-0129,nzd0281-0130,nzd0281-0131,nzd0281-0132,nzd0281-0133,nzd0281-0134,nzd0281-0135,nzd0281-0136,nzd0281-0137,nzd0281-0138,nzd0281-0139,nzd0281-0140,nzd0281-0141,nzd0281-0149,nzd0281-0150,nzd0281-0151,nzd0281-0152,nzd0281-0153,nzd0281-0154,nzd0281-0155,nzd0281-0156,nzd0281-0157,nzd0281-0158,nzd0281-0159,nzd0281-0160,nzd0281-0161,nzd0281-0162,nzd0281-0163,nzd0281-0164,nzd0281-0165,nzd0281-0166,nzd0281-0167,nzd0281-0168,nzd0281-0008,nzd0281-0030,nzd0281-0031,nzd0281-0032,nzd0281-0043,nzd0281-0094,nzd0281-0144,nzd0281-0145,nzd0281-0146,nzd0281-0147,nzd0281-0148,nzd0281-0048,nzd0281-0142,nzd0281-0143
2014-11-10 21:54:18.528000,L8,349.81,348.21,344.83,341.05,341.35,335.39,336.41,339.48,325.30,324.51,331.99,340.56,340.00,340.54,343.94,341.99,341.18,338.48,334.07,351.71,344.37,360.12,354.62,353.08,358.34,357.47,350.71,346.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.35,270.22,280.42,295.03,308.52,298.10,312.89,321.36,318.48,332.23,327.93,323.71,329.57,334.60,331.56,331.78,332.34,327.26,327.94,329.56,324.94,326.47,324.43,321.52,327.56,320.09,274.47,281.19,274.79,271.11,,,326.30,344.05,332.74,335.43,339.22,334.49,339.39,323.44,333.61,326.79,336.65,337.30,350.89,337.06,333.14,330.89,336.17,342.82,344.50,345.03,335.60,303.35,294.83,,,,,,,,,,,,,,,,,,,,,306.69,321.02,325.14,327.20,328.02,334.89,309.94,331.86,338.59,348.38,337.73,344.12,356.02,355.90,355.75,353.74,359.48,358.63,361.72,364.33,342.46,,,,,327.77,,,,,301.64,,,
2015-04-03 21:53:26.876000,L8,331.53,356.64,320.57,307.75,355.10,316.28,313.03,335.35,334.48,326.60,332.77,342.80,343.23,344.61,344.75,345.76,345.16,347.69,349.08,363.40,348.41,372.67,372.03,377.25,367.48,382.52,360.42,346.68,374.25,,,398.85,395.69,369.50,388.63,378.87,379.52,380.66,,,,,,,,,,,,349.38,344.17,346.40,,,,,,,,,257.16,263.64,275.64,302.22,298.30,288.21,300.30,313.73,339.49,338.29,340.49,318.26,348.22,351.60,348.57,341.71,339.24,329.54,342.95,340.74,333.47,341.15,335.36,332.07,341.18,338.11,272.32,280.87,335.02,348.51,349.59,,332.64,348.51,356.78,351.05,346.69,350.63,350.72,341.22,346.46,344.96,351.78,338.70,353.59,360.35,362.05,363.59,362.74,369.03,356.92,360.05,346.78,301.40,304.69,364.60,358.45,,,,,,,,,,359.68,361.90,361.32,337.73,,,,,,,352.74,339.20,352.07,323.65,338.09,328.71,331.49,349.82,362.00,359.67,362.70,356.67,345.52,365.01,366.97,366.11,365.17,363.36,364.11,338.50,342.68,,,,314.65,,,,,,,,
2015-04-19 21:53:26.711000,L8,,,,,317.71,296.71,309.06,324.73,332.96,324.27,328.56,337.96,338.98,339.20,343.64,341.61,340.63,346.72,,360.12,336.97,365.48,360.72,366.85,363.76,365.36,353.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.34,265.62,298.01,301.63,291.52,300.62,304.00,334.04,320.64,316.44,314.55,324.28,340.95,328.52,318.58,333.34,327.26,330.57,327.53,322.72,320.45,329.24,319.80,316.41,320.48,267.18,276.31,,,,,323.56,328.56,314.31,333.84,332.36,328.90,335.12,288.55,304.50,324.58,326.35,341.48,329.77,329.42,334.14,332.46,329.22,343.47,339.11,346.90,336.42,302.82,299.50,,,,,,,,,,,,,,,,,,,,,283.39,303.84,313.52,316.12,321.15,322.96,314.66,317.25,317.60,325.74,316.74,335.72,330.86,335.48,339.93,334.25,351.29,350.53,347.30,354.91,328.94,,,,,285.49,,,,,287.25,,,
2015-05-05 21:53:12.716000,L8,,,,,289.88,292.06,299.32,327.39,337.59,327.57,335.73,341.93,344.62,346.90,402.81,402.15,405.82,349.47,353.06,375.92,375.04,386.34,385.22,386.12,392.75,398.25,411.19,404.09,386.16,394.13,371.60,371.03,383.18,,,,,,,,,,,,,,,,,,,,,,,,,,313.48,335.57,324.39,319.81,334.78,331.12,328.12,328.83,327.11,325.44,323.59,330.54,333.07,321.13,328.94,329.98,329.19,337.72,335.35,327.79,330.04,334.78,332.57,337.25,326.70,330.31,332.36,330.39,312.75,302.40,305.90,300.80,306.13,308.29,296.91,334.91,340.37,345.97,344.97,341.77,334.22,336.53,334.46,330.84,336.66,342.09,342.32,360.72,358.84,349.18,361.08,365.47,357.20,353.53,349.37,318.95,347.18,347.61,,,,,,,,,,,,,,,,,,,,,296.51,308.75,314.85,322.33,325.01,312.94,318.43,311.33,302.34,303.19,328.34,328.91,348.48,350.23,353.53,356.80,359.03,361.44,364.09,334.89,410.98,400.57,392.77,,295.02,,,,,,,,
2015-06-06 21:53:16.624000,L8,,,,,283.86,289.92,292.94,326.48,343.38,341.08,350.36,365.91,382.35,395.28,394.29,391.67,377.99,398.06,388.02,370.20,367.30,367.48,368.44,380.86,385.06,373.69,376.55,371.00,367.48,358.43,356.46,359.18,363.82,354.24,356.67,305.16,,,,333.01,335.46,341.17,336.83,,,309.54,319.80,311.64,290.31,302.05,311.57,307.92,289.40,313.90,303.65,312.44,324.47,308.79,310.23,306.40,313.16,304.07,304.45,324.24,309.64,314.91,312.56,316.48,326.08,322.44,319.98,320.73,312.71,322.04,319.92,316.81,323.88,330.47,330.69,314.69,321.52,317.74,314.19,308.02,315.93,318.55,283.45,318.31,316.75,316.02,310.92,,315.97,320.83,317.72,326.90,324.74,325.24,323.14,313.16,321.61,328.13,331.77,340.00,340.89,334.76,346.04,343.83,334.53,341.68,335.28,326.97,325.42,318.62,326.11,322.79,310.53,336.76,327.46,326.89,316.88,323.60,332.68,337.29,340.30,340.11,394.31,408.55,409.57,326.99,390.83,412.02,410.18,411.24,404.67,317.71,314.52,307.04,313.03,307.29,305.77,315.18,322.44,321.77,308.09,308.67,319.47,326.71,346.29,335.36,337.37,353.03,357.73,347.24,363.25,346.78,364.17,356.45,358.78,,315.73,308.56,301.93,312.49,308.78,312.32,,,
2015-08-25 21:53:51.592000,L8,,,,,310.95,301.28,310.09,332.82,336.92,331.43,387.49,399.00,404.42,415.06,414.65,413.58,418.18,414.79,412.94,414.89,414.07,369.88,377.13,381.97,374.50,383.59,373.04,371.92,372.73,339.12,328.99,361.21,,366.26,375.43,387.16,,,,,,,,,,,,,,,,315.45,329.63,325.60,315.82,325.95,339.45,,,,266.01,266.92,282.07,313.95,330.93,300.29,343.00,336.68,313.18,318.46,336.46,348.24,348.13,343.90,356.98,341.09,338.40,344.31,339.36,340.99,347.32,332.94,349.09,349.77,345.32,351.53,346.32,279.90,275.62,282.88,,,332.70,351.09,319.60,353.75,361.96,359.47,358.26,356.62,319.13,334.42,334.44,333.78,350.59,347.07,354.04,364.65,355.28,369.22,336.96,341.68,338.90,358.30,304.99,,,,,,,,,,,,358.85,357.23,357.87,354.31,354.17,,,,,292.95,310.90,328.77,408.51,385.41,386.15,377.22,381.77,381.24,383.12,385.57,406.63,414.52,352.26,347.18,357.75,410.55,419.69,439.58,435.35,337.21,367.14,337.28,369.24,,302.44,,,,,,,,
2015-10-12 21:54:05.008000,L8,346.69,357.72,345.55,341.13,351.24,347.44,348.43,331.32,327.62,317.33,327.36,333.51,332.30,335.01,340.36,321.94,338.67,,,,329.90,356.60,342.47,344.64,354.75,344.21,338.75,,,,,,,,,,,,,,,,,,,,,,,,,,332.04,328.95,336.38,328.50,341.33,,,,255.67,264.64,274.91,291.11,306.75,287.42,319.95,312.95,337.85,335.73,335.34,335.64,331.66,341.75,337.62,336.02,348.46,345.93,333.64,338.95,346.78,358.56,332.12,326.57,330.29,336.42,268.38,274.71,,,,,337.34,342.00,344.87,349.86,345.65,354.54,350.70,356.09,302.38,339.96,352.91,350.44,327.52,325.82,327.57,319.87,316.63,328.33,331.91,328.05,315.98,293.40,,,,,,,,,,,,,,,,,,,,,,,295.83,313.85,312.93,323.00,317.39,330.48,328.86,338.97,336.37,337.60,356.50,340.56,342.46,346.17,331.88,359.90,358.94,358.64,366.40,322.14,,,,,284.18,,,,,,,,
2015-10-28 21:54:10.619000,L8,365.00,354.50,344.03,348.16,355.75,346.43,345.35,356.41,363.07,365.41,370.51,378.95,390.45,393.50,395.61,400.62,381.16,407.12,396.78,397.04,397.64,390.04,391.91,401.23,395.27,398.01,403.42,410.86,399.78,392.69,384.59,366.96,384.07,388.73,318.00,,,,,,,,,,,,,,,,,,,,,,,,,266.37,273.86,321.29,328.49,316.83,313.48,308.46,314.30,316.98,332.43,326.58,330.21,333.39,346.29,342.49,331.66,341.12,334.02,330.75,340.44,337.20,332.14,352.49,351.40,342.97,335.80,335.31,334.19,336.19,333.95,340.14,332.60,328.30,349.08,337.34,346.93,350.98,354.21,353.97,347.88,339.25,348.01,341.04,344.01,349.05,348.79,352.75,357.59,366.50,370.69,372.16,370.98,375.65,377.12,357.18,361.91,352.86,344.64,342.99,342.81,344.35,341.34,346.22,353.09,343.29,348.24,282.42,286.04,,,,,333.45,346.04,346.52,338.26,341.31,332.88,333.85,347.48,342.06,335.48,325.87,330.89,331.69,335.00,330.45,332.54,336.92,343.56,335.94,348.68,351.98,355.81,349.91,373.30,361.46,406.33,405.14,398.74,,341.19,358.09,361.25,278.53,280.87,340.77,,329.98,292.14
2015-11-13 21:54:10.716000,L8,355.29,366.03,354.18,351.26,347.54,349.81,352.03,356.72,370.08,377.03,363.96,388.15,404.51,394.27,411.56,401.69,412.90,420.33,400.79,404.18,405.86,392.89,403.56,397.31,404.53,402.65,406.81,411.19,412.72,400.80,388.18,384.47,391.29,379.30,379.04,381.40,367.48,370.65,362.92,355.82,354.73,358.03,367.62,371.72,360.04,353.27,341.78,352.23,337.37,330.32,325.50,320.88,333.60,319.09,331.85,332.25,320.03,327.87,321.14,321.28,325.82,328.10,348.03,339.85,329.61,334.29,324.70,319.13,327.51,330.97,339.77,343.69,336.57,340.56,345.48,335.42,329.09,329.75,333.72,328.58,348.06,348.70,347.10,333.31,333.72,331.36,335.13,337.72,338.59,334.14,339.28,348.42,367.59,357.76,381.21,396.14,390.85,371.55,380.39,375.22,405.97,401.35,387.24,347.48,344.22,353.83,354.58,353.80,349.68,360.36,361.68,376.41,388.88,379.61,368.68,361.06,362.43,364.96,359.94,350.91,338.35,354.00,332.30,360.90,354.26,361.77,305.97,333.75,359.50,359.93,345.97,317.52,337.74,341.06,341.61,352.22,403.80,413.84,415.07,384.39,352.47,345.78,336.69,340.09,340.56,336.76,348.21,350.13,349.23,366.80,374.04,360.77,365.03,362.65,366.70,363.46,401.37,403.13,400.02,351.49,336.07,353.22,356.35,344.08,346.16,345.69,,346.06,352.31
2015-11-29 21:54:13.512000,L8,329.57,326.58,334.54,332.86,336.65,344.41,,,318.30,308.24,311.68,320.11,314.80,327.39,322.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.15,279.45,286.91,280.06,281.22,300.42,296.30,306.71,311.25,306.39,308.14,320.29,310.27,321.72,315.00,316.84,322.73,308.10,295.26,286.65,294.78,282.63,276.35,,,,,,,,,,,,,,,,299.27,315.09,323.66,320.32,324.49,322.94,315.77,328.92,314.20,326.75,327.58,329.60,302.19,291.50,,,,,,,,,,,,,,,,,,,,,,295.58,303.43,316.60,309.50,317.97,318.86,313.34,320.15,322.78,322.53,328.12,326.01,323.85,343.49,323.53,323.02,331.52,341.19,339.71,348.32,300.63,,,,,,,,285.53,289.93,292.48,,,
2015-12-15 21:54:12.402000,L8,350.66,344.32,344.08,338.61,339.67,334.54,341.45,352.85,349.05,355.19,363.25,379.67,390.57,395.45,394.96,404.47,405.05,398.14,411.17,462.36,449.42,450.07,453.67,378.27,360.24,349.57,350.90,344.71,361.73,,,,,,,,,,,,,,,,,,,,,318.22,329.13,319.68,315.49,,,,,323.13,320.12,322.14,319.78,325.56,330.34,326.11,326.23,309.54,310.70,312.92,320.60,332.96,342.21,327.20,334.07,335.35,330.89,329.21,334.55,330.35,333.41,336.64,330.36,341.49,339.26,334.18,340.90,336.03,332.82,330.75,331.98,330.21,,329.94,339.24,341.90,341.49,330.71,343.75,345.89,348.83,346.34,345.15,345.32,342.60,347.71,352.75,347.45,345.70,350.97,359.46,359.47,359.92,360.48,352.81,304.89,294.93,,,,,,,,,,,,,,,,,,,,,299.55,346.70,350.79,349.02,342.44,330.26,320.40,323.12,325.29,325.96,337.93,339.58,345.76,349.17,349.12,345.34,348.66,357.17,363.80,367.75,353.79,410.06,408.51,403.27,,339.57,,,,,288.65,,,
2016-01-16 21:54:09.540000,L8,350.15,343.38,343.05,329.56,345.40,335.85,347.58,348.72,353.39,355.59,358.74,382.97,329.17,333.67,337.31,328.64,340.26,,,,334.86,358.42,347.95,343.95,352.29,344.06,342.02,,,,387.12,386.01,388.11,373.82,,,,,,,,,,,,,,,,,322.51,315.44,311.54,312.94,327.38,,,,,,256.86,264.46,274.27,305.87,314.77,299.86,309.08,320.13,321.70,335.38,331.55,349.37,342.64,331.66,342.73,328.92,330.13,325.38,336.09,332.27,331.46,340.61,333.53,318.76,312.81,298.03,270.25,277.77,,,,,337.33,346.81,341.96,339.81,343.53,342.37,336.61,340.03,307.79,324.31,331.75,328.18,329.44,329.41,351.87,330.05,319.36,346.03,354.79,362.17,324.52,302.76,413.09,421.86,377.70,381.74,371.88,371.26,363.32,370.37,383.28,411.30,408.71,397.35,,,,,,,,,,293.36,301.14,320.44,350.43,346.65,329.99,318.82,327.15,334.88,329.92,334.62,339.79,341.00,345.56,347.39,351.41,353.06,357.98,359.46,363.32,344.26,,,,,288.56,,,,,284.26,,,
2016-02-01 21:54:07.333000,L8,332.23,330.44,340.85,324.34,338.55,334.52,328.03,316.67,318.27,308.18,310.83,324.01,316.07,330.39,331.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.16,285.46,306.65,323.32,316.97,325.67,314.54,311.44,304.05,329.82,316.37,322.82,322.81,317.03,324.82,326.23,304.98,334.91,301.19,299.03,330.89,295.30,265.68,,,,,,,,,301.48,334.23,339.39,311.82,346.46,,303.16,317.33,322.92,326.67,336.37,346.54,353.13,323.77,315.32,328.17,330.39,325.28,318.36,299.45,288.29,,,,,,,,,,,,,,,,,,,,,,297.70,313.58,312.66,318.85,318.49,308.74,318.61,330.78,328.24,329.67,338.65,328.00,327.39,322.01,327.59,346.94,358.01,345.54,360.45,316.20,,,,,,,,,,,,,
2016-02-17 21:53:58.323000,L8,352.36,339.24,334.40,340.36,338.29,334.68,339.02,342.11,332.92,325.22,332.04,362.57,344.67,337.38,347.01,346.02,347.80,354.05,356.04,361.74,354.90,362.95,360.88,366.07,363.03,367.30,359.00,368.39,364.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.35,266.92,267.16,291.54,313.29,292.70,307.33,313.10,311.06,317.63,312.35,312.21,314.68,324.72,321.42,322.85,323.98,325.08,327.75,320.07,330.79,320.73,320.95,323.93,315.21,320.81,280.00,287.61,275.87,327.87,,,329.07,333.56,326.39,338.19,340.04,336.59,335.75,299.31,402.11,,,357.97,392.70,380.17,343.43,344.15,,412.72,354.92,351.18,337.27,320.79,304.79,,,,,,,,,,,,,,,,,,,,,295.96,313.54,326.02,325.16,326.42,326.92,320.14,325.31,328.01,330.08,330.62,334.52,338.30,341.28,343.05,342.68,347.72,352.72,353.71,359.29,340.36,366.88,,,,303.32,,,,,288.98,,,
2016-03-04 21:53:57.602000,L8,333.41,329.97,350.93,348.29,343.92,320.60,310.60,367.94,358.82,312.28,317.18,328.00,322.27,332.02,336.79,,,,,,,,,,,,,,405.49,,,,,,,,,,,,,,,,,,,,,,,,,,327.76,330.06,338.81,,,,,336.73,254.21,274.29,288.87,271.70,272.94,314.48,301.60,334.23,331.04,305.93,326.85,321.50,331.41,332.47,337.66,333.35,332.93,336.69,333.11,341.47,349.83,332.32,340.59,336.01,266.77,272.73,,342.05,336.87,345.83,350.28,346.93,355.87,353.99,340.46,318.47,360.72,367.27,305.30,357.09,351.96,362.76,349.68,328.17,357.67,363.20,376.22,369.85,334.70,333.56,322.54,295.22,376.38,408.78,412.78,403.46,386.18,389.66,389.35,406.30,,,,,,,,,,,,,,283.36,297.26,312.94,337.59,355.22,341.46,323.09,330.22,326.89,334.81,339.00,338.48,335.11,335.13,362.09,330.58,356.77,353.28,345.93,363.36,321.62,399.85,398.75,,,282.69,,351.50,352.66,352.63,280.57,,,
2016-03-20 21:53:51.169000,L8,376.23,371.82,369.22,319.71,331.53,319.91,327.81,328.21,332.30,324.87,332.88,338.23,341.44,339.64,344.49,348.61,351.21,353.15,355.46,363.17,360.52,368.10,367.69,367.92,367.69,369.42,368.54,378.24,367.79,,,,,,,,374.89,378.13,377.49,378.34,367.54,366.82,367.78,,363.96,351.65,347.13,,,,,,,,,,,,,,264.85,313.17,344.57,338.31,319.77,322.84,313.60,320.41,315.87,334.10,322.61,347.89,344.24,323.66,341.56,348.36,346.36,341.69,335.07,325.55,327.58,355.03,352.62,324.10,318.93,318.10,281.71,293.11,317.14,339.82,340.39,,312.95,329.70,356.70,363.52,360.36,353.62,361.54,300.65,319.30,358.12,363.95,357.08,334.46,337.62,345.05,338.11,337.81,344.95,345.06,348.22,337.28,319.17,306.41,286.24,290.45,282.57,276.51,278.46,278.07,286.40,,,,,,,,,,,,,,295.90,311.26,315.49,323.48,324.70,328.91,317.88,326.20,327.86,327.11,329.58,336.62,337.57,338.27,344.61,340.93,347.17,355.99,354.94,360.42,357.54,361.90,420.19,,382.62,316.23,358.27,364.81,345.86,373.01,368.82,372.20,,
2016-04-21 21:53:36.277000,L8,301.94,290.07,304.47,303.02,312.13,304.67,305.09,304.89,316.37,303.82,309.07,309.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.20,299.70,268.91,307.37,323.49,299.71,300.79,343.42,339.93,337.73,331.32,314.35,325.12,293.73,298.05,282.50,288.52,283.48,293.84,314.60,,,,,,,,,,,,,,,,,,318.39,327.80,312.82,327.93,322.46,301.45,300.78,324.97,329.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.66,311.05,314.05,303.47,310.09,307.84,309.87,311.71,317.93,332.01,344.24,332.66,349.83,312.43,,,,,,,,,,,,,
2016-05-07 21:53:39.461000,L8,314.26,296.83,302.69,302.49,311.54,306.55,302.35,304.26,306.25,302.46,344.89,386.31,386.73,407.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.19,293.62,296.17,285.75,293.92,304.62,307.16,314.05,316.06,308.93,322.00,319.74,319.84,315.22,323.84,326.92,321.10,317.59,321.99,314.97,313.27,318.86,311.46,316.52,267.00,275.05,307.31,298.74,334.01,311.22,316.97,332.68,317.48,334.54,335.72,327.73,342.79,286.71,315.09,323.54,328.05,330.85,332.53,331.14,334.18,336.12,332.81,343.93,337.87,343.14,333.64,310.39,301.45,,,,,,,,,,,,,,,,,,,,,286.86,296.64,318.03,315.96,324.15,323.24,313.63,320.54,316.15,317.22,306.57,327.74,328.37,335.46,330.42,336.23,344.23,346.33,349.44,353.35,306.46,,,,,282.35,,,,,284.62,,,
2016-05-23 21:53:41.571000,L8,,,,,283.41,287.69,290.41,301.00,329.27,321.95,320.79,382.40,387.78,391.81,398.78,341.24,341.00,347.55,350.61,357.00,335.05,361.56,361.77,366.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.55,311.62,297.48,283.48,311.09,314.11,315.18,320.48,322.40,320.82,328.12,320.64,328.30,321.32,322.74,320.10,324.14,321.55,322.52,327.55,321.62,328.27,326.28,320.69,,,316.54,329.63,,318.83,338.19,332.60,318.48,337.83,344.46,337.32,344.25,286.35,308.79,329.98,336.29,336.97,335.64,340.42,340.24,347.48,334.70,341.59,336.57,341.15,332.80,311.49,300.02,,,,,,,,,,,,,,,,,,,,,288.20,297.56,347.26,318.80,327.34,323.27,314.96,327.81,305.68,300.77,303.37,329.35,343.08,345.24,329.55,348.61,352.91,348.89,357.04,356.44,323.12,,,,,323.48,,,,,283.96,,,
2016-06-08 21:53:45.728000,L8,,,,,290.89,292.67,295.06,300.50,324.00,317.93,305.61,308.15,310.80,334.78,340.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.70,312.42,298.23,277.05,275.58,294.10,291.94,309.32,300.96,311.24,320.93,311.09,323.65,324.16,326.06,313.32,317.02,273.84,273.54,314.18,321.76,314.95,291.02,311.25,,,,,,,,,,331.25,334.88,331.06,331.28,324.59,332.14,328.19,329.57,333.03,340.94,344.25,341.66,346.30,344.19,351.55,354.46,343.32,355.58,316.89,301.53,,,,,285.04,282.23,287.49,311.60,342.92,332.94,290.08,292.79,,,,,,,,,344.52,337.54,331.98,333.84,339.73,339.24,339.31,335.97,332.00,334.88,302.82,340.00,342.32,339.11,347.54,348.75,353.66,355.45,358.07,362.86,320.72,,,,,,,345.82,349.12,286.10,324.94,,,
2016-07-26 21:54:04.677000,L8,,,,,282.01,340.08,337.82,343.15,348.67,346.93,345.38,340.88,369.32,339.33,344.16,349.12,389.83,384.22,383.30,387.17,391.71,401.80,399.98,393.68,395.83,399.46,397.49,381.14,376.76,393.86,385.31,381.63,383.19,383.97,375.50,373.03,366.07,364.15,,,,,,,,336.93,324.19,324.27,319.58,,,,,312.28,316.22,312.71,312.15,,,316.15,318.23,324.92,308.49,328.78,320.39,300.80,311.22,312.37,319.51,322.70,327.37,319.07,327.83,332.10,330.62,329.24,323.87,330.98,326.98,322.93,326.39,326.35,321.22,325.96,330.37,327.03,337.72,329.84,337.58,330.22,324.89,332.39,274.29,337.75,335.68,334.19,342.11,333.70,342.75,344.43,334.86,333.16,337.07,341.03,347.38,341.40,343.62,355.59,350.70,360.99,361.60,346.84,353.08,345.77,344.09,339.30,313.19,341.80,319.59,334.68,330.70,337.65,339.05,333.59,334.25,,,,,,,,,,,291.63,318.79,331.85,316.88,335.46,326.65,315.85,337.15,323.51,305.88,334.07,340.72,345.80,346.89,349.31,351.33,351.72,358.69,360.49,360.38,349.89,395.35,391.70,386.54,,330.15,,,,,285.12,,,
2016-08-11 21:54:06.433000,L8,,,,,301.27,294.01,298.56,320.72,333.02,327.50,329.26,338.61,342.70,342.19,343.70,343.52,347.79,350.04,351.10,360.86,338.47,367.62,365.02,366.71,365.08,369.72,350.92,344.17,359.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.84,266.17,312.87,305.88,294.19,297.71,312.04,308.01,319.05,324.22,317.58,330.04,330.41,331.99,331.39,347.46,329.06,328.69,330.75,330.80,322.28,322.04,334.12,315.04,321.90,269.94,283.10,,,,,335.37,343.50,319.61,341.28,343.28,338.22,340.76,294.09,323.37,331.64,335.45,340.59,343.66,341.29,354.99,352.13,358.48,368.48,345.99,341.89,333.49,317.58,306.77,,,,,,,,,,,,353.47,362.11,352.11,352.79,,,,,,282.73,312.55,321.92,321.86,328.96,322.52,316.03,333.46,327.80,342.09,322.48,339.78,343.27,336.91,349.03,348.68,354.46,359.19,353.62,360.61,332.27,,,,,286.82,,,,,,,,
2016-08-27 21:54:14.090000,L8,329.36,296.39,312.15,,316.99,308.37,309.43,354.83,365.29,327.08,332.66,379.52,386.07,379.15,383.94,400.14,366.12,400.12,398.39,407.42,417.64,418.32,413.26,411.82,411.46,407.82,412.96,409.52,403.81,394.56,397.95,388.04,390.44,387.06,387.05,381.58,376.21,377.26,363.87,368.93,362.69,354.45,,,,,,352.46,334.97,344.62,343.46,319.85,334.56,313.78,325.76,325.99,,,305.83,332.00,261.32,264.40,282.51,332.31,329.18,326.74,324.86,322.90,338.65,332.33,331.39,320.92,331.45,331.24,340.67,338.51,346.45,336.08,337.92,339.78,333.75,333.44,333.91,333.60,339.60,337.03,335.20,329.04,335.82,340.33,338.12,343.79,338.90,348.76,326.52,359.40,348.54,348.37,363.60,359.02,349.20,349.63,349.90,349.03,355.32,350.04,358.41,351.84,357.10,367.92,358.65,366.27,366.30,363.35,356.12,353.20,332.07,348.31,,,,,,358.26,350.23,344.45,352.46,357.29,,,,,,,,289.76,346.30,347.64,353.95,348.15,354.36,350.84,345.35,353.26,355.03,353.49,345.23,356.07,355.54,350.89,357.03,355.45,370.92,369.03,363.23,359.22,405.32,398.76,407.44,365.45,331.54,,,,,282.69,,,
