dates,satname,nzd0029-0000,nzd0029-0001,nzd0029-0002,nzd0029-0003,nzd0029-0004,nzd0029-0005,nzd0029-0006,nzd0029-0007,nzd0029-0008,nzd0029-0009,nzd0029-0010,nzd0029-0011,nzd0029-0012,nzd0029-0013,nzd0029-0014,nzd0029-0015,nzd0029-0016,nzd0029-0017,nzd0029-0018,nzd0029-0019,nzd0029-0020,nzd0029-0021,nzd0029-0022,nzd0029-0023,nzd0029-0024,nzd0029-0025,nzd0029-0026,nzd0029-0027,nzd0029-0028,nzd0029-0029,nzd0029-0030,nzd0029-0031,nzd0029-0032,nzd0029-0033,nzd0029-0034,nzd0029-0035,nzd0029-0036,nzd0029-0037,nzd0029-0038,nzd0029-0039,nzd0029-0040,nzd0029-0041,nzd0029-0042,nzd0029-0043,nzd0029-0044,nzd0029-0045,nzd0029-0046,nzd0029-0047,nzd0029-0048,nzd0029-0049,nzd0029-0050,nzd0029-0051,nzd0029-0052,nzd0029-0053,nzd0029-0054,nzd0029-0055,nzd0029-0056,nzd0029-0057,nzd0029-0058,nzd0029-0059,nzd0029-0060,nzd0029-0061,nzd0029-0062,nzd0029-0063,nzd0029-0064,nzd0029-0065,nzd0029-0066,nzd0029-0067,nzd0029-0068,nzd0029-0069,nzd0029-0070,nzd0029-0071,nzd0029-0072,nzd0029-0073,nzd0029-0074,nzd0029-0075,nzd0029-0076,nzd0029-0077,nzd0029-0078,nzd0029-0079,nzd0029-0080,nzd0029-0081,nzd0029-0082,nzd0029-0083,nzd0029-0084,nzd0029-0085,nzd0029-0086,nzd0029-0087,nzd0029-0088,nzd0029-0089,nzd0029-0090,nzd0029-0091,nzd0029-0092,nzd0029-0093,nzd0029-0094,nzd0029-0095,nzd0029-0096,nzd0029-0097,nzd0029-0098,nzd0029-0099,nzd0029-0100,nzd0029-0101,nzd0029-0102,nzd0029-0103,nzd0029-0104,nzd0029-0105,nzd0029-0106,nzd0029-0107,nzd0029-0108,nzd0029-0109,nzd0029-0110,nzd0029-0111,nzd0029-0112,nzd0029-0113,nzd0029-0114,nzd0029-0115,nzd0029-0116,nzd0029-0117,nzd0029-0118,nzd0029-0119,nzd0029-0120,nzd0029-0121,nzd0029-0122,nzd0029-0123,nzd0029-0124,nzd0029-0125,nzd0029-0126,nzd0029-0127,nzd0029-0128,nzd0029-0129,nzd0029-0130,nzd0029-0131,nzd0029-0132,nzd0029-0133,nzd0029-0134,nzd0029-0135,nzd0029-0136,nzd0029-0137,nzd0029-0138,nzd0029-0139,nzd0029-0140,nzd0029-0141,nzd0029-0142,nzd0029-0143,nzd0029-0144,nzd0029-0145,nzd0029-0146,nzd0029-0147,nzd0029-0148,nzd0029-0149,nzd0029-0150,nzd0029-0151,nzd0029-0152,nzd0029-0153,nzd0029-0154,nzd0029-0155,nzd0029-0156,nzd0029-0157,nzd0029-0158,nzd0029-0159,nzd0029-0160,nzd0029-0161,nzd0029-0162,nzd0029-0163,nzd0029-0164,nzd0029-0165,nzd0029-0166,nzd0029-0167,nzd0029-0168,nzd0029-0169,nzd0029-0170,nzd0029-0171,nzd0029-0172,nzd0029-0173,nzd0029-0174,nzd0029-0175,nzd0029-0176,nzd0029-0177,nzd0029-0178
2020-04-12 22:17:12.700000,L8,494.90,471.83,450.78,407.52,375.87,360.04,335.26,372.46,362.93,371.94,402.55,387.79,379.92,388.79,395.28,373.14,370.87,387.19,379.19,384.98,382.33,439.39,370.59,350.71,335.50,365.86,363.29,385.89,386.22,387.42,399.86,395.47,403.81,391.15,384.57,297.34,369.55,373.41,357.16,370.57,377.07,345.87,405.37,372.32,382.22,382.00,394.30,399.76,395.70,382.71,358.97,370.12,385.34,373.01,367.75,393.92,397.57,389.40,323.91,324.91,367.81,368.99,382.03,371.02,376.72,362.81,346.37,371.48,381.85,342.93,378.41,374.11,372.97,373.46,355.51,352.34,350.72,345.11,344.38,374.47,359.19,323.05,359.29,355.77,357.47,365.93,353.29,348.93,318.23,322.83,329.09,313.12,315.50,308.43,304.19,314.90,320.06,221.08,264.24,233.61,281.25,270.39,298.57,,,,253.12,309.34,315.83,284.66,300.57,337.19,340.91,337.54,301.63,307.39,290.73,202.00,,212.77,248.62,288.02,315.90,296.52,307.84,292.58,295.95,268.38,266.46,293.40,291.81,312.36,328.55,320.53,325.62,317.51,303.81,298.21,297.55,311.54,294.21,315.97,314.33,322.57,311.00,334.03,336.60,342.56,347.89,345.35,353.68,354.58,341.70,341.99,341.44,316.88,,,,,,,,,222.90,227.64,315.86,326.29,380.20,424.54,420.66,428.81,417.36,378.45,354.51,,398.88,413.56,352.79
2020-04-28 22:17:04.952000,L8,491.62,493.04,448.03,405.36,355.66,297.62,322.85,341.68,349.01,365.37,234.43,379.93,373.34,389.00,395.47,371.85,376.54,380.52,357.36,,,,319.61,324.78,316.88,323.75,325.76,352.28,350.14,351.22,383.04,377.49,276.69,251.66,274.68,179.73,189.85,233.61,376.84,375.37,374.66,371.01,416.05,371.41,377.98,374.45,367.43,390.13,381.76,345.72,,,336.13,365.83,358.61,352.05,388.95,382.90,309.65,267.45,309.93,354.38,377.21,364.99,365.62,349.31,338.02,363.01,343.48,319.33,364.36,355.39,362.05,357.83,341.33,325.78,329.24,316.63,304.86,269.52,306.76,304.02,311.43,,,300.52,297.78,317.55,297.19,297.59,300.01,292.69,252.53,280.07,286.76,291.38,230.44,,,,295.78,297.87,327.88,212.40,268.08,272.44,313.18,314.36,309.49,279.95,291.90,333.63,334.18,329.06,296.94,308.47,287.01,272.30,285.53,210.58,262.79,282.07,309.56,297.19,313.41,305.94,268.70,264.47,261.77,291.59,290.87,315.63,333.48,329.27,330.35,325.74,320.34,314.35,309.50,317.94,289.76,315.73,299.43,315.09,299.00,333.23,339.50,344.09,347.82,347.14,355.13,357.81,354.64,347.56,356.01,355.82,365.92,367.18,360.12,366.23,364.35,356.14,345.39,347.17,341.85,325.20,335.80,329.00,383.13,422.81,411.42,418.92,421.91,400.21,388.90,404.62,417.31,433.54,439.40
2020-07-01 22:17:22.957000,L8,522.00,522.87,506.00,497.03,480.09,484.90,470.71,473.24,469.48,471.84,473.83,485.85,486.05,489.52,500.50,492.68,496.69,494.56,500.86,504.92,502.01,496.80,487.49,477.91,474.85,469.97,464.63,463.98,459.54,472.61,467.06,454.92,463.27,461.84,470.09,470.49,482.49,480.00,475.35,478.01,467.24,466.39,465.57,475.05,482.09,482.24,480.85,471.77,481.11,475.01,465.62,463.90,478.24,482.46,488.00,493.68,492.33,478.93,484.66,479.92,469.80,466.26,461.22,453.38,450.25,434.37,440.18,456.54,465.53,464.15,464.11,458.93,455.35,442.17,425.39,440.24,437.24,442.07,456.94,466.28,466.12,472.54,480.00,478.88,484.86,476.27,460.38,443.21,413.07,410.30,417.72,408.50,397.28,399.06,405.46,413.40,415.02,418.50,420.42,409.73,406.67,422.26,431.74,436.54,442.42,425.38,412.75,410.47,401.15,380.85,395.63,411.72,421.44,421.07,416.06,413.54,333.01,333.59,355.22,328.75,316.69,391.99,390.96,378.06,375.10,371.75,372.81,368.99,363.82,360.66,354.00,355.23,360.64,358.62,358.73,359.74,360.92,355.38,352.72,350.92,341.94,345.27,344.09,350.08,356.94,359.15,360.12,366.67,369.46,367.78,372.84,376.84,369.57,369.20,375.09,376.99,385.97,388.74,385.98,393.72,408.54,417.43,424.97,434.77,453.74,466.66,481.90,493.88,504.67,509.06,527.05,540.56,532.94,519.40,516.42,512.16,520.84,535.60,537.03
2020-08-02 22:17:33.048000,L8,506.08,510.58,481.86,448.96,423.58,367.09,342.99,383.87,344.31,328.22,253.79,,,,,,,402.57,372.66,,,,319.16,317.83,305.96,309.83,,,,,,,,,,376.43,377.80,175.94,203.65,312.78,368.92,383.47,426.73,438.45,437.04,437.56,437.18,439.90,434.88,430.84,432.35,420.19,431.62,437.05,445.96,445.01,440.07,417.02,403.63,429.05,420.22,421.54,410.52,410.03,408.83,392.46,406.08,409.59,440.31,414.47,411.60,403.49,419.58,398.20,361.09,343.60,370.09,340.84,308.22,323.79,352.88,319.48,409.18,397.90,360.44,362.81,327.83,187.93,,,251.21,287.28,303.07,317.55,355.81,361.30,334.73,330.55,333.87,326.42,327.26,343.86,348.81,346.87,347.24,231.12,315.36,313.84,330.88,322.39,347.32,365.41,348.63,342.35,300.54,299.36,288.14,274.21,246.60,198.79,206.04,217.51,300.77,307.43,339.98,353.44,344.73,335.52,322.97,317.86,309.41,327.98,339.09,337.40,334.08,330.40,329.79,313.94,308.53,294.28,234.48,233.57,317.86,330.94,331.96,335.60,345.09,345.29,324.46,350.18,355.09,358.23,356.26,349.94,356.79,357.61,370.10,369.69,363.55,371.43,382.32,385.41,371.95,404.38,399.56,375.13,405.56,413.38,419.80,445.22,442.02,449.57,434.48,412.51,410.20,415.36,431.57,443.53,455.10
2020-09-03 22:17:46.393000,L8,516.88,524.13,507.43,543.38,531.93,536.20,519.32,516.38,514.83,475.71,479.05,491.98,487.88,491.70,502.52,494.07,498.71,494.76,503.45,508.46,504.94,501.42,499.59,488.89,476.42,473.65,474.09,473.38,464.85,476.82,470.13,463.00,465.99,463.75,469.53,472.90,481.80,480.65,475.74,477.56,466.22,468.43,466.40,479.77,483.78,484.54,484.85,473.56,483.17,471.70,466.39,463.41,477.28,485.63,487.41,495.52,492.38,485.88,486.81,485.27,469.60,469.62,461.22,455.67,448.64,434.66,437.80,457.93,467.44,463.98,465.18,460.12,454.19,442.45,428.55,440.09,435.45,440.17,457.57,464.13,463.53,474.00,477.63,483.52,481.78,474.75,454.89,438.16,415.49,404.79,413.48,409.52,391.90,399.44,407.70,408.11,413.25,417.51,415.42,405.93,407.43,420.19,428.70,437.05,439.28,427.46,410.34,409.55,402.28,379.66,390.65,410.51,417.95,415.73,413.65,407.98,350.50,347.11,363.88,365.95,373.10,386.04,381.93,372.17,370.15,367.99,364.78,364.51,354.32,351.33,344.58,346.28,349.79,352.28,350.32,352.68,352.56,351.65,345.59,339.50,336.15,336.90,336.97,347.75,350.09,351.90,356.31,360.59,362.22,361.53,364.35,369.55,365.03,362.47,366.93,371.78,380.63,382.48,379.81,388.09,402.52,412.39,423.36,429.43,447.85,464.40,485.45,499.39,541.89,551.08,536.57,543.75,529.77,506.97,494.41,498.56,511.79,524.57,530.73
2020-09-19 22:17:52.015000,L8,512.57,516.82,502.84,495.18,476.81,486.27,459.54,469.42,467.39,466.62,471.42,484.31,483.47,487.52,498.42,491.04,495.26,494.50,498.00,506.87,522.32,494.78,493.38,482.29,470.63,468.11,468.52,481.23,494.65,483.65,479.76,211.67,290.71,444.95,422.70,469.24,477.15,476.13,484.98,475.21,462.16,463.02,460.47,471.30,475.89,477.65,477.54,469.48,472.78,469.02,456.38,456.65,471.10,474.17,483.10,490.10,485.06,470.50,476.30,485.45,531.51,530.47,503.47,282.10,,,,,,,,,,,,,,,,,439.82,442.04,315.72,,,351.84,453.11,431.15,405.84,403.24,406.55,398.95,387.26,388.49,393.05,357.81,247.50,239.19,284.31,312.49,200.32,,,,,376.60,378.87,396.51,385.89,370.83,326.85,343.95,215.49,,,,,,343.98,360.50,198.12,,,,,,343.96,343.47,349.86,358.25,,,,,,,,,281.19,335.89,328.82,328.14,329.85,347.46,262.46,262.36,260.63,,,,225.68,250.09,265.06,341.15,240.90,368.59,376.75,377.16,370.76,380.55,396.18,405.12,412.26,420.20,436.98,454.79,473.88,479.88,496.41,500.49,523.45,534.43,519.80,489.84,485.76,489.28,436.86,432.69,437.80
2021-01-25 22:17:44.203000,L8,513.71,517.76,501.45,490.56,475.26,479.14,445.59,442.73,463.03,462.85,471.55,476.28,480.22,487.27,496.90,490.39,492.07,488.74,496.57,502.00,499.23,494.18,494.93,483.73,471.93,469.99,469.10,468.01,465.20,472.89,467.05,455.95,461.64,463.64,468.32,471.84,480.97,480.85,473.62,480.02,464.73,468.37,463.91,477.03,481.85,484.57,481.18,475.19,480.40,477.75,465.20,466.86,478.65,484.99,489.88,495.94,495.11,480.36,489.76,484.31,470.49,469.45,462.82,456.18,450.95,437.06,443.75,455.88,467.48,468.56,462.45,462.71,454.40,446.40,424.99,442.32,442.72,439.79,460.13,467.03,463.88,477.77,483.09,481.40,489.99,474.98,465.65,440.74,415.64,412.85,413.90,413.35,398.48,395.04,410.10,416.02,413.00,421.88,423.25,406.23,412.32,428.95,429.05,442.68,441.54,430.94,417.13,410.12,405.90,385.55,393.42,410.84,425.34,420.61,415.33,414.91,327.15,342.11,364.18,362.68,334.12,393.68,388.92,373.77,375.02,372.91,365.69,367.35,363.76,359.70,352.49,353.77,356.23,354.57,357.54,361.25,357.81,351.58,348.33,345.87,335.95,344.44,346.66,348.44,352.28,359.24,361.70,363.66,368.56,368.99,366.81,373.69,369.09,367.51,369.75,373.68,384.47,386.46,380.83,394.67,411.33,414.91,423.35,432.62,453.54,467.42,484.69,500.22,509.50,518.66,534.47,543.68,536.36,517.49,500.47,493.75,511.76,533.80,537.73
2021-03-30 22:17:22.624000,L8,513.77,514.32,495.45,486.36,475.31,482.10,445.79,421.33,451.48,418.03,399.66,484.52,445.66,444.48,466.52,462.28,466.54,267.95,397.25,457.53,418.01,416.86,421.18,316.57,363.53,315.89,278.81,282.06,235.68,457.92,453.21,439.65,456.65,460.62,464.18,504.04,481.25,431.41,495.18,424.89,371.05,373.18,398.20,413.30,480.99,473.57,472.67,468.64,476.04,473.84,448.42,432.60,442.78,470.69,468.41,451.04,447.00,478.08,486.54,479.88,466.33,463.33,463.47,452.47,446.61,429.03,434.25,451.77,460.40,461.85,460.67,455.96,449.01,442.49,351.04,354.85,348.99,358.61,437.48,455.07,456.99,467.97,475.13,473.38,477.83,447.08,436.60,423.70,398.75,402.95,403.47,402.06,387.82,391.39,399.83,408.12,406.90,413.11,413.01,400.26,402.22,417.49,427.10,362.29,352.92,358.54,348.41,366.53,395.52,374.24,384.54,399.46,416.24,417.39,405.35,403.00,331.66,326.98,263.23,,,385.55,382.66,369.25,368.04,366.29,361.28,358.21,356.04,347.65,350.01,348.02,350.72,346.85,331.92,345.70,346.88,341.72,340.98,339.69,333.18,333.52,334.62,345.02,345.06,350.65,357.49,360.97,366.11,389.13,391.79,376.18,364.72,362.04,366.82,369.99,379.30,383.03,375.39,387.53,389.62,394.55,378.10,406.39,408.70,428.83,466.47,484.99,500.21,490.56,522.11,534.18,519.58,501.43,478.69,479.18,328.20,452.23,454.61
2021-04-15 22:17:16.883000,L8,504.48,510.36,480.32,437.77,451.28,414.18,383.62,389.52,401.15,401.37,438.30,432.99,436.13,306.57,252.95,351.13,398.29,408.00,464.56,,494.52,497.09,494.68,483.00,472.18,472.34,470.86,470.23,464.49,474.83,469.91,457.86,466.34,463.29,469.74,470.47,482.60,477.05,474.45,400.17,370.55,416.63,384.91,462.40,482.22,480.55,443.03,474.93,478.55,473.70,462.17,434.95,468.32,414.69,276.80,280.92,233.05,192.01,,,,,,,,,,,,,465.88,459.73,456.27,443.69,429.85,440.41,438.98,435.48,450.25,449.26,461.45,467.75,437.32,414.13,432.99,428.37,401.47,417.98,399.32,403.38,410.52,405.86,401.43,395.44,402.71,409.57,411.98,416.76,420.13,408.16,406.69,426.00,429.08,436.08,438.68,422.34,407.96,364.19,362.91,317.61,269.37,246.44,250.02,,,,227.48,252.16,277.66,288.00,262.86,351.79,363.00,366.25,361.55,364.56,360.97,360.43,358.17,351.12,344.78,345.06,,349.64,352.24,358.08,345.00,323.18,,282.97,292.52,,,320.86,328.72,,,,,,,295.60,329.60,368.26,368.89,367.64,377.43,376.11,369.67,379.54,386.47,394.31,359.04,405.91,352.00,370.67,401.67,407.34,489.84,509.14,521.51,535.32,340.92,339.37,355.35,303.84,,,
2021-05-01 22:17:07.841000,L8,515.47,518.91,502.99,494.14,480.67,487.70,453.19,417.66,465.02,454.21,470.69,481.42,482.82,483.87,496.17,490.24,491.87,489.36,496.94,501.07,500.29,495.67,496.45,483.36,470.75,473.18,469.70,467.95,465.27,472.24,468.81,456.70,465.44,463.51,469.81,471.97,483.87,479.31,475.81,479.13,464.73,467.85,464.93,476.38,482.84,484.06,482.49,476.33,476.84,474.61,463.17,464.40,478.26,483.54,490.79,494.99,495.36,480.27,491.22,485.55,475.06,468.04,464.61,454.98,452.19,434.16,442.85,454.70,465.26,469.13,463.82,462.76,454.87,445.12,427.40,441.83,439.98,442.24,459.12,467.13,463.80,478.06,484.95,482.11,489.78,474.92,464.25,439.69,416.15,413.93,413.36,410.58,397.11,391.83,408.54,413.91,411.01,419.73,422.62,407.75,412.59,429.73,431.57,442.48,441.45,429.40,418.34,410.76,404.98,385.97,392.16,409.47,424.43,418.93,412.96,412.18,326.52,339.18,353.51,321.17,324.89,390.92,385.72,371.84,372.44,372.26,364.08,362.62,358.99,352.84,347.05,351.43,352.55,352.98,354.37,359.52,357.08,352.67,347.22,343.49,334.89,340.86,343.49,348.32,348.99,354.98,359.26,363.07,367.84,365.74,367.33,371.06,368.89,364.02,369.61,371.80,382.13,384.52,380.09,393.86,404.63,412.28,421.40,430.78,448.32,468.65,483.46,501.04,513.54,521.62,536.27,543.23,529.69,508.41,494.21,496.89,511.35,531.20,534.75
2021-05-17 22:17:12.707000,L8,517.25,522.55,504.20,495.02,480.16,483.26,456.19,449.76,457.58,463.02,473.09,481.05,479.87,485.48,496.96,489.47,490.11,489.41,496.28,499.90,497.90,494.63,492.11,480.83,467.62,468.78,469.17,463.58,460.98,471.14,466.15,457.15,460.72,464.36,463.73,472.43,478.05,478.26,474.50,478.07,459.86,468.05,462.13,474.69,479.07,478.72,465.62,473.70,413.73,383.17,410.15,466.28,476.13,485.33,485.79,490.74,490.50,477.44,485.54,482.65,466.05,463.78,457.98,451.14,447.16,434.86,443.79,454.43,468.16,465.99,462.02,458.78,452.04,442.99,423.63,439.96,441.13,440.16,457.45,465.72,463.41,474.84,479.77,477.00,483.19,469.65,457.23,437.59,412.18,406.65,402.26,402.47,390.26,374.85,378.81,374.14,370.82,370.63,285.26,303.25,355.93,409.97,344.90,333.66,304.61,212.35,357.96,361.12,333.83,314.10,309.07,375.00,410.44,411.80,405.10,404.64,325.77,329.33,346.91,338.54,316.40,385.22,380.85,369.91,370.19,367.55,362.89,363.39,357.06,353.86,345.59,350.49,351.50,350.32,352.90,354.67,346.85,345.90,342.84,341.40,333.68,336.60,340.36,345.52,349.55,356.10,357.03,362.77,366.12,364.17,366.55,372.00,367.48,365.24,368.52,371.19,381.57,383.61,377.76,389.21,401.06,408.26,416.95,425.75,442.75,460.12,471.92,479.24,494.87,487.08,518.88,534.93,522.82,504.55,488.13,498.24,510.61,529.96,531.23
2021-06-18 22:17:27.030000,L8,520.92,524.90,509.64,496.49,484.82,491.36,483.85,485.60,475.94,469.59,475.09,484.36,483.15,487.07,495.91,486.17,491.39,489.27,497.45,502.54,500.40,496.29,493.92,483.24,470.10,469.54,469.32,465.76,460.12,469.17,464.62,459.02,458.04,459.57,461.70,469.20,476.57,479.66,474.05,478.34,462.91,468.54,466.15,479.88,483.18,485.36,482.44,478.19,481.05,475.32,467.84,469.82,480.06,490.57,493.11,499.81,495.52,488.28,490.80,486.97,475.75,502.30,508.05,500.63,460.89,449.56,454.11,463.95,472.14,469.03,469.80,465.98,457.44,449.31,430.38,445.37,445.52,446.81,465.66,468.93,471.54,482.61,487.91,485.63,490.55,471.55,466.44,444.95,423.43,415.48,414.06,412.43,393.93,396.23,409.41,412.90,414.20,416.40,418.27,406.82,418.39,428.67,436.25,445.59,447.40,434.00,418.52,408.10,404.29,383.05,386.11,405.43,417.67,415.49,410.45,399.75,325.92,316.41,305.65,317.27,324.49,381.47,354.92,360.50,356.61,367.44,362.64,360.12,355.67,350.20,337.24,332.64,339.93,338.99,285.22,331.16,299.13,294.63,219.42,340.25,333.95,338.17,339.33,345.71,347.47,356.45,359.65,360.23,360.92,363.38,363.22,369.69,366.14,364.31,367.43,372.41,382.65,383.62,378.84,391.24,402.99,400.84,390.83,402.56,395.12,355.29,392.78,324.90,333.24,473.97,477.77,434.90,436.30,393.11,442.20,428.77,442.03,460.89,533.15
2021-07-04 22:17:29.944000,L8,519.98,521.98,505.94,494.19,475.04,484.57,435.27,397.86,411.96,467.39,476.17,479.82,465.79,486.27,496.95,485.82,483.28,490.04,497.22,498.45,498.13,494.96,493.89,480.61,467.79,467.78,465.95,460.20,454.04,457.10,444.96,451.25,455.44,455.17,462.33,465.62,476.08,476.66,473.92,474.75,452.43,436.16,456.33,451.50,440.92,471.92,477.24,465.07,443.74,463.35,457.24,420.02,433.25,437.21,448.07,440.76,436.59,411.38,432.99,394.11,424.86,430.20,455.28,444.68,443.88,430.20,436.44,459.58,462.59,459.74,462.42,416.99,444.50,418.96,427.20,435.56,436.99,443.01,457.09,464.80,462.77,469.44,478.03,475.17,481.78,471.36,458.15,441.66,418.10,412.47,421.41,410.80,400.50,402.60,406.45,415.12,416.84,418.21,423.86,412.72,407.13,426.98,434.03,443.25,448.16,428.47,417.85,417.62,405.96,386.13,401.36,414.87,422.20,423.03,414.81,411.90,337.59,341.45,359.02,323.67,351.54,389.69,387.66,377.74,375.46,372.04,369.01,367.14,358.62,357.47,349.58,352.95,355.67,355.27,356.73,359.41,360.20,355.30,351.09,348.94,340.03,342.13,345.04,351.98,354.58,360.43,363.14,365.73,369.44,368.10,372.19,375.13,369.22,370.17,373.30,376.50,384.72,389.59,384.04,394.70,408.89,415.95,424.47,432.45,452.87,472.42,486.86,503.96,523.11,526.59,539.17,550.57,536.15,517.30,502.80,507.29,514.81,532.67,539.96
2021-10-24 22:18:01.850000,L8,332.63,371.36,535.39,486.85,435.79,336.58,291.94,389.18,366.62,308.74,284.14,237.04,410.33,,447.64,487.44,485.58,485.57,487.99,492.12,495.42,488.61,492.73,481.78,466.89,466.84,466.07,462.96,458.21,466.93,460.20,449.61,452.40,454.45,459.38,467.81,409.80,423.01,445.68,497.64,463.92,464.70,461.37,470.52,477.99,479.31,476.96,471.62,472.87,470.26,459.09,458.20,472.35,473.72,483.55,488.84,488.36,477.71,483.90,477.06,466.37,464.24,459.55,451.07,448.75,429.18,435.19,452.45,462.73,462.89,462.31,457.35,452.59,441.56,425.29,437.09,436.84,437.50,452.70,462.65,460.73,469.67,476.92,476.78,481.63,473.33,456.80,435.44,408.78,405.84,408.10,403.23,393.48,389.34,399.60,410.34,409.47,412.12,414.38,404.31,400.16,419.01,424.81,430.51,439.26,420.78,412.24,400.22,399.21,376.50,385.70,406.34,408.28,408.64,402.36,385.17,329.38,322.80,344.02,361.99,291.89,381.14,387.78,413.22,415.05,369.97,357.49,301.50,293.58,312.23,341.54,342.15,348.21,343.69,270.13,266.03,326.38,339.06,330.55,269.64,,,268.69,210.52,350.18,356.02,358.89,361.81,366.57,360.59,362.54,367.28,357.16,345.25,222.39,,,321.64,286.61,264.74,226.55,,,,,,,,,,,,,,,,,247.43,475.12
2021-11-09 22:17:58.951000,L8,515.32,522.10,508.69,499.85,484.67,489.16,475.86,473.22,472.89,473.22,478.38,485.93,483.62,487.49,497.98,488.29,488.86,487.86,495.81,497.95,496.45,494.20,493.01,480.56,469.09,468.00,464.35,464.15,457.45,467.79,463.10,452.49,455.15,454.21,460.47,464.08,474.96,474.93,474.54,472.83,460.73,463.44,463.52,475.46,480.89,480.09,479.36,471.14,476.47,469.36,464.82,462.12,475.82,483.85,487.14,492.81,491.95,481.98,487.08,482.81,469.77,467.99,462.05,452.45,448.87,433.57,435.55,456.11,465.65,462.68,465.74,458.08,455.51,442.85,429.48,440.78,437.19,442.04,458.24,465.04,465.91,473.16,480.25,483.88,485.04,477.14,456.73,440.44,416.13,406.98,413.89,407.92,392.63,397.84,405.35,409.26,413.18,416.21,417.88,407.81,407.10,422.62,428.42,436.05,440.57,426.98,412.30,410.62,402.20,382.23,394.01,411.82,418.40,419.87,413.30,406.05,336.03,336.99,346.22,369.30,372.51,379.83,382.54,373.52,370.06,368.01,364.81,366.06,354.68,352.37,347.68,346.10,349.94,352.09,350.50,352.78,352.29,349.69,344.34,342.45,335.51,338.24,339.55,347.51,349.85,353.48,358.63,363.49,364.96,363.15,366.02,369.66,365.62,363.29,367.46,370.55,380.81,382.76,379.23,391.03,404.51,412.77,420.55,426.70,445.92,463.44,477.51,489.78,506.93,492.70,517.89,499.27,489.86,481.27,472.78,474.97,483.40,485.76,502.24
2021-11-25 22:17:57.047000,L8,514.70,519.37,506.19,495.72,477.82,485.88,445.31,453.53,471.24,468.83,475.74,483.12,481.22,485.01,497.14,487.76,487.14,487.01,493.61,496.13,496.17,492.70,491.78,479.12,466.12,466.24,465.30,460.18,458.11,465.38,463.10,453.51,453.42,455.74,459.15,465.06,472.47,475.19,471.80,474.05,459.50,465.39,463.52,475.75,481.53,481.82,478.91,472.81,473.37,472.71,462.05,464.61,476.59,485.47,490.58,492.90,494.54,479.81,489.15,481.53,470.90,467.91,463.79,455.57,452.12,434.73,440.78,456.66,468.04,468.94,465.19,461.72,454.95,445.48,431.30,442.93,440.58,443.45,461.85,468.92,465.28,478.52,483.28,481.67,488.98,476.70,463.61,440.86,416.82,409.72,414.27,409.88,398.29,396.53,408.33,415.04,413.53,420.01,422.76,409.28,407.65,409.15,424.04,437.39,453.31,397.95,,,,,,,,,,,,,253.56,371.68,337.63,380.78,382.93,368.36,367.91,370.20,359.70,318.00,301.32,314.05,292.08,333.66,,,,,359.85,262.56,345.85,321.30,313.84,275.94,239.65,183.26,351.36,356.95,362.57,363.61,367.98,366.38,367.21,372.45,371.78,326.06,369.50,372.99,384.67,385.60,381.70,396.77,407.58,415.51,425.01,416.98,383.80,382.41,354.90,395.88,512.76,510.57,531.13,539.65,527.59,501.06,491.92,493.35,499.12,518.64,512.94
2021-12-19 22:17:52.616000,L9,505.80,512.82,493.48,468.30,456.47,435.98,439.99,399.95,413.31,443.69,465.04,462.58,456.11,455.59,477.62,473.02,475.62,461.96,467.45,467.86,476.90,479.26,463.20,451.08,428.58,436.80,436.00,450.46,434.91,448.05,442.57,438.58,443.11,434.42,437.18,448.15,446.26,444.78,437.96,441.99,434.15,436.85,441.90,454.92,443.70,453.12,446.15,447.95,445.48,444.39,444.36,436.35,440.46,447.14,452.10,451.38,445.34,457.63,440.54,439.84,427.46,426.89,417.26,412.47,419.64,403.16,416.47,419.18,449.94,423.74,414.22,421.64,438.77,417.09,400.57,423.89,422.13,404.75,430.49,442.18,442.29,450.55,453.43,455.92,457.97,447.25,433.86,417.87,391.50,387.74,385.35,370.87,363.17,369.51,364.46,367.70,365.73,370.15,376.60,356.77,357.70,353.67,382.81,385.29,388.44,378.38,367.56,360.09,357.48,337.92,349.22,372.02,398.93,396.83,385.42,342.63,309.97,303.67,329.48,311.87,287.04,372.09,370.77,355.48,353.39,357.91,347.95,339.85,344.96,328.38,333.91,335.95,343.77,339.12,340.07,342.49,337.41,332.34,334.49,335.56,327.52,327.78,331.95,341.40,340.05,344.08,354.16,356.47,360.83,360.06,362.09,365.39,361.41,357.68,362.81,363.89,375.18,375.36,370.04,378.82,388.22,393.02,380.48,409.15,412.56,421.34,453.27,413.95,485.31,459.12,440.88,450.26,481.91,480.30,477.60,482.77,483.49,480.91,458.56
