dates,satname,nzd0204-0000,nzd0204-0001,nzd0204-0002,nzd0204-0003,nzd0204-0004,nzd0204-0005,nzd0204-0006,nzd0204-0007,nzd0204-0008,nzd0204-0009,nzd0204-0010,nzd0204-0011,nzd0204-0012,nzd0204-0013,nzd0204-0014,nzd0204-0015,nzd0204-0016,nzd0204-0017,nzd0204-0018,nzd0204-0019,nzd0204-0020,nzd0204-0021,nzd0204-0022,nzd0204-0023,nzd0204-0024,nzd0204-0025,nzd0204-0026,nzd0204-0027,nzd0204-0028,nzd0204-0029,nzd0204-0030,nzd0204-0031,nzd0204-0032,nzd0204-0033,nzd0204-0034,nzd0204-0035,nzd0204-0036,nzd0204-0037,nzd0204-0038,nzd0204-0039,nzd0204-0040,nzd0204-0041,nzd0204-0042,nzd0204-0043,nzd0204-0044,nzd0204-0045,nzd0204-0046,nzd0204-0047,nzd0204-0048,nzd0204-0049,nzd0204-0050,nzd0204-0051,nzd0204-0052,nzd0204-0053,nzd0204-0054,nzd0204-0055,nzd0204-0056,nzd0204-0057,nzd0204-0058,nzd0204-0059,nzd0204-0060,nzd0204-0061,nzd0204-0062,nzd0204-0063,nzd0204-0064,nzd0204-0065,nzd0204-0066,nzd0204-0067,nzd0204-0068,nzd0204-0069,nzd0204-0070,nzd0204-0071,nzd0204-0072,nzd0204-0073,nzd0204-0074,nzd0204-0075,nzd0204-0076,nzd0204-0077,nzd0204-0078,nzd0204-0079,nzd0204-0080,nzd0204-0081,nzd0204-0082,nzd0204-0083,nzd0204-0084,nzd0204-0085,nzd0204-0086,nzd0204-0087,nzd0204-0088,nzd0204-0089,nzd0204-0090,nzd0204-0091,nzd0204-0092,nzd0204-0093,nzd0204-0094,nzd0204-0095,nzd0204-0096,nzd0204-0097,nzd0204-0098,nzd0204-0099,nzd0204-0100,nzd0204-0101,nzd0204-0102,nzd0204-0103,nzd0204-0104,nzd0204-0105,nzd0204-0106,nzd0204-0107,nzd0204-0108,nzd0204-0109,nzd0204-0110,nzd0204-0111
2001-01-12 21:56:30.696000,L7,205.50,205.38,162.86,171.65,184.83,213.27,255.34,299.23,355.72,390.62,432.49,459.33,479.27,,,,,,,,,195.65,320.66,,,,,,,,,,,455.97,397.18,369.62,481.04,,,,,,,,,,,332.29,339.73,351.70,466.82,396.96,361.75,327.15,342.66,390.48,522.40,544.32,449.73,502.46,494.37,399.88,323.64,,528.10,323.64,313.07,471.18,,429.48,496.71,295.05,354.20,286.30,281.74,278.42,287.15,281.84,284.19,289.32,299.38,274.81,313.72,300.27,330.24,348.28,419.05,394.09,332.44,310.37,310.19,324.38,330.86,323.13,314.38,290.15,229.75,203.34,298.19,315.64,327.80,491.14,503.59,496.07,487.39,400.71,329.80,343.15,317.05,288.34,424.82,353.03
2001-03-10 21:50:10.732000,L7,356.11,284.98,269.12,259.41,250.38,255.57,354.04,361.34,330.15,295.67,322.20,315.74,292.28,305.13,306.74,309.96,309.63,349.62,317.65,327.37,324.01,325.33,336.30,326.37,360.41,394.88,383.25,370.82,258.90,297.22,377.86,325.77,337.83,330.95,319.70,338.33,306.52,259.41,263.97,294.50,320.47,309.39,349.86,321.29,304.66,345.44,310.12,306.38,382.19,308.10,304.69,402.59,379.62,357.89,291.57,290.44,287.19,298.47,293.30,293.58,291.00,293.05,324.25,281.64,288.34,294.32,293.96,297.29,310.63,297.47,301.17,298.63,334.56,292.15,307.70,306.34,307.83,293.05,287.20,305.44,312.34,298.11,290.20,297.96,265.79,304.58,338.76,297.99,311.30,287.13,305.38,279.11,268.01,302.30,309.15,311.80,323.34,328.07,330.06,329.59,325.30,324.30,331.69,333.98,337.40,343.65,335.98,305.69,316.69,312.88,312.52,303.85
2001-03-26 21:50:01.268000,L7,491.97,279.52,492.86,447.13,378.24,365.79,,373.79,355.06,459.93,484.17,517.59,431.53,371.39,,,,,,,,,,,,,292.64,311.42,336.96,355.39,393.43,345.82,304.61,286.81,,,,,,,,,528.14,424.15,430.73,320.58,297.01,335.67,329.46,326.13,309.10,322.66,539.14,476.67,427.59,362.14,322.71,427.76,502.74,386.67,383.26,,309.59,316.12,313.04,288.35,292.88,318.24,321.40,312.96,309.96,288.78,292.01,300.40,308.43,322.85,315.27,321.67,298.57,323.47,329.22,318.54,309.64,287.16,321.26,322.54,320.74,317.35,323.73,330.75,319.43,316.13,321.49,325.22,329.24,272.24,334.26,347.03,358.79,325.59,330.53,363.57,368.58,370.21,373.92,367.26,360.68,352.82,340.38,333.72,327.14,325.15
2001-06-21 21:55:29.297000,L7,509.54,407.30,381.80,384.86,390.51,377.30,363.00,368.95,363.63,380.57,394.21,377.55,366.86,364.58,425.83,401.15,459.90,455.42,390.71,389.42,377.34,379.04,408.25,408.17,369.38,376.59,406.08,428.29,411.26,452.08,428.76,445.04,386.63,383.14,371.44,414.69,416.57,408.34,424.95,386.80,395.76,378.93,379.03,373.32,375.45,373.24,371.17,370.50,409.46,429.03,391.24,385.63,385.92,412.45,424.98,377.53,376.40,388.32,369.68,402.58,401.62,363.32,352.32,387.32,361.66,393.96,388.62,406.95,404.53,378.42,393.42,403.00,384.98,385.02,370.57,381.39,370.05,353.15,385.07,424.65,378.46,409.80,437.85,381.78,380.87,401.66,398.47,397.87,412.16,407.53,405.42,424.30,390.34,369.44,389.67,403.13,434.55,420.70,444.29,396.78,422.44,413.88,445.07,413.03,428.15,428.06,435.78,387.54,375.40,397.13,363.61,369.26
2001-06-30 21:49:12.248000,L7,253.92,379.11,299.22,321.99,314.25,254.97,307.49,306.14,280.54,335.34,333.54,330.95,333.32,336.84,325.61,325.81,299.53,294.63,296.11,352.00,339.18,348.45,356.55,350.85,336.07,340.60,326.78,270.27,271.82,282.51,392.56,399.56,445.62,424.04,314.10,338.06,330.40,340.59,307.66,308.78,314.27,300.59,349.56,335.11,335.22,286.72,311.43,287.61,339.51,363.33,385.57,338.34,353.70,347.21,333.78,300.89,336.99,339.22,320.33,323.72,329.97,317.57,349.61,285.38,334.07,298.03,302.04,302.93,299.46,299.98,291.86,293.52,294.69,292.87,283.15,291.72,295.14,307.27,263.11,292.49,299.19,295.56,283.42,257.56,298.51,306.08,303.13,302.73,299.11,303.69,299.05,299.53,308.78,304.38,304.80,301.44,318.30,325.88,325.96,327.41,327.82,335.98,343.96,352.48,360.13,354.81,342.90,332.58,327.90,310.22,306.21,306.85
2001-08-24 21:54:48.593000,L7,,519.21,537.18,420.97,440.43,445.17,481.52,354.67,362.26,375.09,365.52,237.19,213.26,189.09,,,,,,,,525.82,204.12,,,,,,,,,,,,,,,481.32,395.26,391.06,381.92,327.42,329.53,366.41,394.81,423.10,391.25,401.72,437.93,340.29,292.72,330.78,395.43,393.56,402.68,401.29,416.07,380.67,386.16,339.33,320.55,398.43,320.72,280.08,415.27,375.16,483.57,371.03,385.48,456.62,538.84,435.42,406.70,390.31,300.22,380.16,382.94,397.08,418.06,389.23,410.16,434.46,337.77,348.97,372.85,370.31,369.28,401.92,478.66,278.23,306.70,257.00,,,,540.60,448.35,398.46,413.46,393.75,386.31,231.46,225.23,321.55,340.78,328.97,193.25,,,,272.61,538.60
2001-09-09 21:54:36.880000,L7,298.84,266.18,277.22,243.91,226.74,226.85,260.03,296.87,255.98,273.34,268.03,262.71,265.51,274.66,271.65,315.46,282.40,287.48,328.46,383.39,345.17,275.28,333.11,327.59,329.21,324.73,309.24,249.73,251.50,272.94,282.66,356.96,371.19,378.24,329.00,328.38,330.81,264.55,269.38,280.60,299.36,291.93,290.04,295.34,294.20,330.55,343.04,330.46,329.01,331.87,329.37,341.55,333.20,333.83,332.13,337.64,318.18,293.90,266.02,259.68,257.77,314.09,321.99,347.49,327.92,339.87,346.98,320.20,313.58,310.83,326.45,295.68,340.37,328.37,318.58,339.71,314.49,325.56,320.30,326.13,325.33,322.42,289.93,319.27,383.97,359.67,357.68,359.18,322.28,351.72,344.20,334.72,344.56,391.00,309.20,345.01,347.90,355.37,318.51,360.06,322.78,363.12,383.20,357.71,350.35,325.81,311.10,346.82,342.88,303.48,315.22,309.71
2001-09-18 21:48:17.356000,L7,,,,,,375.70,358.48,548.49,,,505.12,328.94,375.17,358.51,355.31,366.09,370.31,458.38,365.10,346.74,409.01,376.67,436.22,333.25,383.55,371.60,356.62,352.68,347.31,330.97,339.47,347.68,330.66,293.57,289.70,,,,,,285.80,294.70,331.79,330.91,293.91,332.41,328.33,295.86,357.93,302.80,288.52,277.73,214.33,264.85,,222.46,256.07,238.57,266.19,272.14,300.51,337.96,330.44,375.26,402.33,420.61,544.41,479.30,452.01,438.28,495.42,450.94,352.10,299.27,351.19,285.70,267.06,286.95,276.47,270.10,267.95,241.75,169.61,541.54,486.42,183.21,,,,,,,,273.98,294.90,316.86,342.51,340.05,342.36,345.01,347.04,324.88,335.50,218.36,259.92,371.44,319.46,343.85,349.25,286.00,277.34,274.86
2001-10-11 21:54:09.862000,L7,503.00,314.76,248.05,235.66,225.04,254.18,258.43,272.82,265.97,278.01,271.01,269.23,286.11,281.13,256.77,286.03,279.76,292.61,314.10,314.40,339.25,372.34,336.60,334.29,330.52,309.83,256.38,251.94,257.83,273.64,287.15,298.60,404.29,410.62,405.39,399.10,484.61,509.86,541.34,487.45,316.08,305.48,296.04,297.75,320.10,333.74,397.42,407.75,343.82,332.85,328.41,277.60,385.85,324.77,272.96,312.90,266.44,281.58,294.17,280.62,267.37,262.70,260.25,261.49,266.06,318.29,282.26,265.71,262.36,263.78,263.85,260.09,258.95,252.52,254.69,265.90,317.39,327.06,349.96,374.22,381.09,352.08,351.02,319.89,355.25,326.85,320.13,312.26,311.63,320.18,333.79,438.01,435.43,332.70,340.00,338.98,316.16,356.09,342.40,519.76,319.70,,,,,,,,,,,376.43
2001-10-20 21:48:09.707000,L7,360.31,298.95,305.94,485.80,440.52,307.41,279.01,280.52,285.21,292.53,308.17,321.38,297.27,300.84,288.94,304.05,302.74,310.59,317.60,314.70,314.53,320.55,324.03,327.29,318.99,313.41,241.31,265.11,264.97,276.92,311.40,327.11,330.15,316.36,350.22,319.26,302.19,404.02,481.04,477.34,489.47,466.07,480.33,410.73,394.97,388.45,343.37,338.50,387.19,385.06,356.66,357.23,344.53,367.76,399.02,352.44,428.11,370.72,347.68,310.36,316.64,317.28,292.83,298.56,300.56,300.94,312.62,308.35,300.15,302.89,307.82,298.79,296.81,298.34,316.81,299.86,293.86,293.67,284.53,295.21,297.12,296.61,300.22,298.74,305.00,300.36,309.52,305.91,305.99,311.05,285.38,271.21,284.06,312.21,322.48,322.22,335.11,306.59,326.38,320.52,325.96,326.21,332.08,343.18,343.32,359.20,337.47,323.55,317.40,309.64,318.65,291.32
2001-11-05 21:48:14.934000,L7,529.74,281.95,242.40,232.32,221.75,208.60,258.03,278.44,267.48,282.52,300.86,402.89,373.29,386.50,289.99,309.16,302.27,325.10,396.14,306.47,294.54,255.87,280.60,285.31,267.34,315.17,231.87,249.80,253.66,269.03,275.93,297.87,333.88,296.57,295.74,305.37,305.83,277.43,240.82,286.93,325.36,310.73,322.59,309.41,305.62,296.92,295.03,302.73,297.08,296.71,298.56,269.08,272.33,269.23,268.19,292.14,244.86,284.12,284.73,291.39,296.02,293.07,287.85,283.62,277.91,272.01,297.66,275.67,281.75,280.14,287.08,284.20,260.36,253.01,252.23,256.18,266.86,273.24,270.94,285.17,282.51,265.24,252.50,251.72,269.65,287.89,270.76,267.22,264.00,258.16,257.99,260.83,253.35,254.99,433.25,436.51,458.90,450.37,271.56,285.90,282.68,288.95,301.24,325.39,331.50,321.78,297.02,285.43,282.18,300.97,269.87,294.08
2001-12-30 21:54:37.254000,L7,477.80,329.03,309.15,305.89,301.68,288.99,302.04,314.35,300.74,312.04,320.98,308.90,305.70,312.33,310.35,312.16,320.93,329.15,329.56,319.70,334.58,350.35,333.52,329.39,331.21,334.18,329.90,319.79,309.47,323.25,334.03,346.14,357.31,340.11,341.62,351.10,341.24,334.68,340.85,360.30,405.70,412.56,382.59,343.12,342.72,,,480.47,454.32,445.57,387.07,426.35,545.68,503.16,377.81,375.82,278.15,379.34,466.88,514.51,497.91,321.00,310.41,314.13,317.54,319.67,323.07,330.34,326.85,322.29,320.16,319.38,312.47,308.77,312.80,322.14,327.09,324.81,328.11,326.45,322.28,319.93,314.28,309.11,326.77,332.95,326.38,328.22,325.74,326.20,331.90,338.32,337.49,333.19,338.29,334.65,335.78,336.70,337.84,354.44,346.46,358.35,354.53,356.43,363.48,373.42,375.20,368.15,358.30,349.75,353.35,350.74
2002-01-24 21:48:42.967000,L7,,542.67,432.95,428.56,440.10,449.20,445.26,453.85,433.19,412.44,415.12,392.54,393.91,395.99,396.63,421.96,397.32,398.11,405.35,427.31,415.99,416.42,423.83,426.00,424.70,420.56,417.87,413.12,436.52,439.78,445.73,455.79,429.25,413.40,400.25,424.82,433.52,441.51,408.48,425.27,443.92,448.07,439.67,436.30,407.96,416.81,420.03,420.74,403.25,389.84,390.13,402.23,431.36,415.64,399.25,406.11,409.22,393.38,380.49,372.17,370.38,383.21,425.30,430.47,394.31,393.66,402.59,393.01,398.05,399.31,418.20,386.84,379.34,410.58,422.32,389.35,417.70,383.20,436.68,415.24,394.78,394.70,393.21,389.21,391.79,414.64,412.61,404.42,397.47,413.36,430.19,436.46,452.92,440.52,455.25,396.81,437.53,435.76,406.00,425.10,455.79,395.68,433.81,429.91,446.87,463.31,448.20,397.24,392.18,385.97,396.66,388.64
2002-01-31 21:54:50.570000,L7,530.80,272.26,234.85,166.32,218.51,207.05,245.34,279.31,248.00,288.43,316.15,276.18,282.44,336.67,289.10,297.14,297.12,302.43,297.93,298.48,260.91,255.36,276.17,256.71,262.89,281.71,240.91,239.68,244.28,269.99,275.88,324.42,350.55,299.97,302.13,241.94,295.75,264.81,231.99,297.48,259.39,298.64,290.70,302.06,310.70,287.27,278.97,278.22,285.62,312.07,301.45,277.64,274.10,271.93,266.93,268.42,234.92,255.96,277.32,269.59,256.08,259.09,258.33,249.66,249.67,278.10,271.79,266.76,271.83,260.23,266.16,277.76,266.48,253.21,251.96,248.77,255.51,261.02,261.64,259.20,263.16,257.10,248.24,247.40,260.63,264.88,259.31,258.75,254.47,255.16,252.17,255.05,250.21,255.08,258.68,258.05,240.47,275.68,223.23,278.05,276.90,307.02,293.43,316.09,313.82,311.23,290.78,276.46,273.68,273.43,260.98,
2002-02-16 21:54:54.191000,L7,365.42,280.12,234.90,218.06,213.83,254.84,261.82,292.36,244.59,317.49,272.53,270.18,279.54,292.98,292.10,300.39,303.98,304.84,367.87,359.94,331.47,381.77,420.24,474.13,546.16,440.03,422.08,408.29,532.17,392.21,379.47,287.86,389.37,395.28,394.26,370.63,294.17,261.51,276.31,280.38,296.49,287.16,284.93,285.10,386.33,412.31,375.19,294.87,302.77,290.50,274.70,268.17,268.38,265.32,263.91,263.60,231.55,251.55,252.51,248.79,247.26,251.25,249.65,249.21,251.52,258.01,262.46,259.41,257.54,255.47,257.11,254.30,249.75,246.99,245.95,244.19,249.50,250.14,252.35,254.49,251.75,250.33,243.85,244.26,255.07,259.79,258.13,255.79,253.65,248.74,250.13,253.43,251.08,254.02,258.36,259.15,230.16,267.45,262.63,275.31,272.69,282.00,284.09,296.72,300.73,302.64,285.52,275.30,275.42,266.48,262.38,259.37
2002-02-25 21:48:47.943000,L7,426.52,368.67,337.58,336.83,334.70,321.74,330.29,328.64,325.60,329.92,325.28,329.68,321.25,324.19,327.34,333.08,333.09,334.34,335.93,333.21,335.77,337.85,340.69,342.19,338.98,337.93,352.30,341.89,347.99,348.18,350.26,355.03,350.65,352.43,360.76,339.54,336.24,342.08,337.49,347.74,353.70,354.18,356.17,362.33,342.98,343.44,339.86,341.31,336.09,338.13,338.68,296.21,297.81,287.39,294.75,293.61,289.12,286.01,285.58,282.10,281.35,285.47,282.63,288.29,289.68,292.94,293.99,293.08,290.85,287.31,284.85,279.93,278.11,278.66,283.59,256.38,284.56,288.81,290.75,292.01,295.73,290.92,284.21,281.17,290.71,290.12,292.93,294.38,268.18,301.02,301.74,306.83,305.99,262.56,301.11,292.74,301.79,309.96,313.90,305.95,315.59,317.13,321.24,332.83,337.88,340.28,333.17,329.03,322.51,279.05,311.26,304.98
2002-03-20 21:54:48.224000,L7,402.79,428.69,449.66,205.44,,168.09,251.98,310.77,419.54,,494.34,354.69,524.49,443.62,511.59,508.92,,,,,360.62,332.81,332.95,341.62,329.78,328.33,328.14,320.15,320.13,337.53,337.11,344.37,351.22,329.70,325.02,309.83,324.80,317.80,299.82,302.96,310.55,279.29,281.09,297.38,294.65,311.83,305.12,299.28,288.01,294.57,273.22,,,,,,,,,,,,,,,,,,,241.86,247.54,256.44,251.25,283.48,302.83,316.65,522.78,289.08,295.23,299.54,298.78,330.00,457.11,278.95,287.27,367.64,410.70,412.55,336.19,324.38,304.14,294.40,189.54,218.65,195.28,215.86,227.07,304.85,238.31,228.79,,,,,,,191.02,350.34,380.54,333.68,336.54,317.97
2002-03-29 21:48:39.145000,L7,484.40,429.89,425.24,504.17,384.68,465.07,463.59,356.18,345.40,311.04,310.60,393.96,312.15,316.74,358.13,312.60,310.44,312.16,302.32,545.93,,515.99,464.57,424.73,328.36,352.66,,494.11,483.85,,,,,,,,,,521.86,404.21,312.20,,,400.56,369.17,379.23,266.38,,,,,,,,,,,,194.34,257.24,327.17,343.21,382.26,401.38,231.44,280.90,315.16,281.62,351.28,339.27,349.74,381.16,406.77,413.40,420.86,391.46,370.36,314.77,309.91,374.48,358.66,324.60,318.99,318.47,339.19,329.10,,325.47,373.30,333.58,281.44,204.34,,,,,,284.99,386.51,380.94,369.02,487.20,,,463.69,412.07,416.00,457.27,406.10,483.71,418.62,370.74
2002-06-01 21:48:28.245000,L7,253.53,275.39,267.81,268.40,261.52,269.62,273.25,278.02,269.74,283.99,278.47,288.63,298.48,307.50,290.49,305.39,305.13,325.83,322.29,302.71,307.34,333.61,328.38,316.42,321.41,287.45,280.96,261.45,268.78,284.08,328.51,346.92,342.85,336.52,299.39,298.50,286.22,286.45,265.60,297.92,307.92,299.03,295.25,299.03,296.16,313.04,329.45,334.91,336.17,289.26,292.57,291.85,316.64,284.76,278.80,276.85,304.16,275.45,272.66,268.60,267.67,265.79,265.58,264.12,273.11,277.01,279.27,273.26,271.84,269.20,267.86,267.27,263.32,260.66,264.87,257.96,262.53,266.69,264.62,265.50,265.66,260.53,259.12,256.53,266.99,271.58,268.33,270.19,271.79,268.35,269.29,267.60,269.40,268.84,275.64,274.48,277.41,287.84,292.19,299.33,291.57,294.52,304.45,312.29,318.04,316.29,315.36,299.79,295.72,280.11,274.32,308.67
2002-08-27 21:54:00.253000,L7,,377.45,341.28,346.37,344.95,340.58,347.04,336.92,359.02,349.16,353.77,352.93,349.33,346.65,346.58,340.23,343.08,348.67,355.64,348.82,354.87,366.58,376.94,369.57,363.07,344.60,350.83,357.09,344.21,353.76,357.43,366.33,370.37,357.71,364.32,360.17,351.40,351.87,341.93,347.54,366.45,370.42,365.22,376.25,358.75,387.49,492.74,431.37,351.41,349.72,352.25,350.94,356.06,349.29,349.02,344.36,352.66,347.18,345.94,366.49,339.88,354.14,342.70,338.32,341.49,342.23,342.18,338.70,331.17,336.81,348.58,340.42,337.02,349.14,344.86,329.25,345.76,375.84,355.57,394.06,367.38,345.15,342.41,346.90,353.25,369.88,359.31,357.05,351.15,370.57,384.91,361.09,370.56,369.43,365.74,357.18,371.89,377.86,368.20,361.01,398.51,376.24,384.31,377.58,388.63,399.96,391.06,391.91,399.09,382.75,381.21,382.90
2002-10-07 21:47:33.100000,L7,440.31,351.92,337.45,342.81,345.88,333.83,339.41,359.53,349.87,344.91,357.23,362.23,350.37,340.96,355.00,343.15,363.73,353.08,353.23,345.81,346.72,350.58,360.78,367.85,360.76,358.57,354.35,343.46,348.72,345.55,357.44,353.96,358.27,352.03,353.46,353.32,340.85,343.01,362.55,371.90,390.12,366.41,364.45,369.58,355.81,356.47,353.88,348.55,356.51,342.95,339.24,343.31,340.68,340.12,335.60,344.29,344.98,357.00,346.52,350.04,343.94,342.11,338.05,345.03,357.41,354.49,359.68,377.05,449.09,531.74,,,491.05,439.95,394.09,352.62,346.34,351.79,359.12,351.52,353.18,361.12,351.63,352.93,359.38,356.64,352.51,350.50,353.75,356.48,360.86,363.40,363.29,365.67,369.33,358.78,368.67,371.01,345.84,360.09,371.86,365.32,377.39,388.28,395.12,400.48,411.17,405.45,409.42,394.22,383.79,368.88
2002-10-14 21:53:43.769000,L7,,378.98,363.24,376.30,374.72,383.79,384.48,375.54,353.68,354.32,358.75,363.80,362.47,372.80,375.85,367.53,379.19,389.30,372.73,381.14,376.25,370.78,379.02,384.01,380.24,371.52,384.92,385.96,396.35,393.44,397.05,391.38,409.49,402.16,398.72,383.22,367.24,368.73,378.69,377.66,391.56,389.62,390.25,383.07,372.20,378.62,377.89,388.96,376.67,396.44,381.61,381.32,387.48,366.05,375.77,368.25,376.92,393.00,376.63,377.21,378.62,376.60,373.41,367.42,412.90,383.89,375.42,374.42,372.96,387.74,380.76,376.17,379.11,374.96,379.85,381.01,554.88,,,,,,,,,,,,,487.72,414.58,538.56,,517.99,532.92,532.40,529.74,,,,,,,,,,,,,,,
2002-10-23 21:47:39.211000,L7,,339.69,326.18,320.82,325.65,322.49,318.46,323.36,325.45,317.17,330.48,330.73,338.02,345.39,343.31,342.07,338.74,342.25,343.61,333.26,348.02,342.98,339.83,337.64,333.95,342.09,352.05,338.49,336.94,341.31,348.87,347.05,352.26,354.47,354.14,343.87,338.30,341.61,354.10,357.67,351.24,350.15,357.47,345.47,348.28,349.77,344.38,342.33,340.70,333.51,331.80,328.52,328.61,330.72,328.70,326.91,326.89,330.89,350.74,348.47,338.94,346.69,352.86,354.26,343.24,348.86,345.48,340.13,331.66,340.38,332.50,331.78,330.04,324.37,325.47,334.29,351.37,339.40,343.22,356.68,352.00,347.81,338.86,347.98,362.13,372.83,357.56,352.28,349.85,351.60,348.28,347.98,349.88,357.58,359.66,352.86,352.34,357.25,346.43,345.19,352.57,369.57,380.73,389.79,373.27,381.90,377.02,375.48,382.81,383.14,357.91,356.45
2002-11-24 21:48:02.112000,L7,242.26,204.45,218.66,157.91,271.74,236.45,215.72,229.50,157.23,,,207.16,239.78,182.26,546.08,479.20,332.20,412.44,532.06,345.90,344.13,329.52,332.94,305.94,326.32,324.12,336.65,325.94,,445.65,371.83,513.96,,362.01,369.41,351.13,279.52,270.67,257.78,294.61,319.25,284.17,288.98,289.69,287.44,275.32,274.12,280.89,276.15,282.83,266.52,267.72,271.91,273.77,271.98,265.40,230.96,259.45,254.57,248.78,248.62,251.39,249.17,246.44,251.03,250.91,258.90,258.00,254.00,252.91,255.23,251.88,245.18,245.78,245.34,244.55,248.68,250.57,250.15,251.91,251.06,248.53,245.45,246.31,254.91,264.46,251.95,252.93,246.55,241.09,237.91,256.79,244.28,246.08,252.66,255.81,239.80,272.73,222.41,274.41,277.23,280.80,282.46,290.76,303.93,301.77,284.57,277.20,270.23,271.81,261.42,
2002-12-01 21:54:16.937000,L7,476.71,253.88,269.37,220.63,244.55,223.15,256.86,286.58,290.67,283.49,294.82,295.67,291.25,289.49,291.00,299.29,295.50,313.27,314.70,308.30,315.01,317.86,336.63,334.15,317.52,314.50,248.89,266.16,265.97,282.69,301.69,324.03,319.85,319.85,311.34,309.37,294.34,288.46,277.14,302.83,314.52,291.92,284.63,289.19,289.38,281.27,283.41,310.51,310.44,309.66,298.48,298.94,286.08,283.83,278.56,303.83,267.98,256.26,253.24,251.17,253.06,252.62,252.06,247.19,250.42,260.87,467.27,448.50,455.69,462.92,466.11,473.75,247.19,245.40,245.59,244.68,243.91,248.22,251.47,251.56,247.87,246.72,239.58,240.93,249.02,257.97,251.40,249.66,319.65,294.08,319.66,320.58,321.66,324.27,327.92,324.44,327.61,337.44,329.46,333.50,335.60,336.01,349.64,354.84,357.48,337.50,359.85,325.86,282.22,272.79,267.22,271.76
2002-12-26 21:48:11.926000,L7,418.45,354.44,340.49,414.24,335.67,324.61,327.79,337.15,344.61,385.61,415.76,402.55,344.59,341.42,346.01,345.99,347.56,340.84,344.04,336.40,336.86,337.42,355.71,357.92,398.68,375.80,369.07,484.43,486.40,509.81,489.04,,,,,,,,,,,,,,,,,,,,,298.71,299.63,283.22,295.94,291.95,271.28,289.72,289.42,282.31,289.55,357.90,378.77,377.42,368.42,391.06,371.36,383.54,362.63,276.45,285.27,288.36,286.94,283.29,280.58,278.29,287.33,296.58,298.51,300.66,294.01,289.88,285.77,285.81,294.21,360.73,379.22,366.11,352.65,380.99,378.82,389.67,398.81,397.79,388.83,388.77,370.17,434.93,,,,315.48,325.10,314.77,335.61,394.63,394.07,395.77,387.67,384.66,387.89,385.13
2003-01-11 21:48:14.464000,L7,464.87,426.93,418.91,447.21,456.24,518.25,475.25,455.75,257.74,292.02,283.28,286.04,277.95,280.11,278.27,317.40,326.65,379.15,374.20,317.04,318.52,355.01,359.41,327.80,323.46,324.08,274.48,266.73,281.08,293.27,330.31,340.28,401.73,322.25,313.03,313.56,317.16,305.87,269.03,287.82,335.36,304.75,299.76,298.04,298.84,303.41,302.69,288.85,284.43,282.69,331.21,345.76,310.43,338.59,326.74,324.80,319.81,318.05,290.10,384.83,387.60,383.83,413.84,399.57,311.96,279.13,279.16,279.49,267.66,266.35,264.16,258.06,304.81,303.16,301.62,310.38,319.60,320.22,319.53,334.58,326.88,319.72,424.46,449.93,491.07,400.90,407.59,440.19,443.94,432.17,440.46,342.35,328.51,328.36,318.31,310.85,307.36,322.09,319.53,309.92,314.14,324.16,480.47,484.32,500.45,472.42,497.19,441.06,339.92,309.10,312.46,338.50
2003-01-18 21:54:30.278000,L7,,362.11,346.03,377.11,362.24,354.19,365.79,342.43,337.24,371.52,394.23,412.69,409.56,391.39,392.06,421.37,360.69,380.49,365.02,391.85,384.27,366.11,379.24,373.11,370.12,399.13,412.86,393.07,403.25,365.53,421.81,360.48,365.45,397.57,399.10,417.62,353.65,356.67,417.74,433.19,435.31,400.06,385.38,376.19,406.58,410.44,377.79,360.96,405.15,366.45,371.03,385.34,385.76,369.19,382.35,367.86,354.52,366.08,358.91,363.19,355.69,383.42,354.66,348.49,356.17,356.99,360.23,351.25,340.63,342.04,349.33,385.27,358.68,356.08,370.62,377.65,399.74,399.56,375.36,358.26,355.65,366.31,371.81,368.71,402.78,359.01,355.70,358.29,396.85,365.54,378.64,373.34,389.87,410.66,401.22,410.86,386.65,387.93,411.09,366.69,370.12,377.03,401.34,428.07,417.41,402.65,383.59,382.89,395.26,400.09,383.26,373.43
2003-05-03 21:48:37.175000,L7,262.86,265.13,231.03,228.53,234.85,223.26,250.08,279.63,250.55,270.28,269.25,255.78,259.34,271.72,265.24,260.31,271.65,269.05,310.49,320.91,313.68,325.97,291.92,292.25,270.81,353.60,230.07,251.50,252.84,295.82,302.93,308.65,297.63,317.49,293.90,303.49,284.91,266.55,237.04,293.87,313.59,294.72,300.83,290.80,283.77,280.07,273.80,274.04,277.58,277.02,281.60,320.35,316.05,317.71,294.71,296.33,293.13,287.68,290.53,280.18,294.49,294.79,286.33,281.90,281.85,291.44,276.41,271.64,262.48,275.96,263.84,260.18,250.42,249.55,249.32,248.09,253.33,258.42,261.85,299.69,264.06,259.98,279.35,285.83,261.00,262.41,267.56,266.20,261.19,267.22,262.62,261.84,262.37,259.45,267.68,269.53,270.20,276.28,274.75,374.36,381.82,369.92,306.71,312.76,314.39,330.50,332.12,466.02,449.62,408.89,405.34,388.97
