dates,satname,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0003,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0068,nzd0211-0069,nzd0211-0070,nzd0211-0071,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0078,nzd0211-0047,nzd0211-0048,nzd0211-0060,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0032,nzd0211-0061,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0033,nzd0211-0034,nzd0211-0035,nzd0211-0036
2020-01-27 21:53:47.263000,L8,338.26,347.81,343.21,341.78,335.70,336.70,338.11,339.96,343.93,343.27,344.49,341.71,342.14,341.52,341.78,346.20,344.48,340.92,332.45,326.02,298.67,298.94,301.36,250.97,240.50,229.67,231.85,242.81,248.86,250.36,252.40,334.63,,,303.89,310.69,326.36,352.48,352.98,361.07,363.24,364.82,372.94,372.18,375.86,376.99,375.77,371.28,376.55,387.05,359.77,351.16,354.23,354.70,352.32,350.09,343.21,329.86,338.90,321.91,301.80,341.28,357.79,390.53,381.91,380.72,365.24,374.38,370.94,369.77,271.64,386.84,370.50,376.42,377.24,280.75,264.08,,
2020-02-12 21:53:42.905000,L8,341.22,376.65,345.80,341.61,344.52,341.54,340.06,356.08,344.66,346.51,345.94,344.22,346.23,343.43,345.95,347.07,346.09,337.60,336.83,329.46,317.53,300.42,326.27,267.84,242.17,237.67,231.17,240.99,250.43,258.33,337.25,343.07,332.97,315.25,310.42,314.01,330.35,344.38,356.42,356.14,355.11,356.23,369.41,368.81,376.29,370.98,371.37,377.24,380.34,389.26,353.39,352.22,354.15,347.21,342.88,346.40,337.66,334.40,343.39,327.42,300.03,357.82,364.34,384.73,384.49,368.89,376.98,372.66,374.02,366.09,336.93,383.53,362.85,358.82,365.05,274.50,267.60,341.25,291.97
2020-03-31 21:53:22.236000,L8,370.63,363.84,,,,,,,,,,,,,,,355.92,356.98,344.50,337.80,309.42,308.33,308.11,269.55,253.55,241.99,254.86,266.13,269.94,265.47,265.05,345.02,342.59,327.59,380.27,373.49,368.53,371.69,372.12,375.91,379.87,370.49,384.03,379.19,378.83,383.91,386.76,378.61,393.29,394.10,370.94,360.05,356.41,351.06,351.56,354.08,356.32,339.73,345.10,330.93,309.54,378.52,383.21,397.60,394.90,388.86,382.79,379.03,379.40,384.17,345.71,399.50,392.58,,389.63,340.20,349.84,352.74,344.64
2020-05-18 21:53:06.441000,L8,348.28,357.38,351.68,347.65,346.90,348.60,345.71,348.77,348.94,350.64,350.61,354.95,356.87,357.59,357.81,361.28,357.35,357.58,338.30,321.93,304.86,304.86,306.08,254.15,248.86,237.83,241.21,243.50,251.45,254.00,254.11,333.75,357.30,330.66,297.13,320.91,341.88,360.83,373.79,371.32,378.47,376.42,388.48,386.81,397.92,399.13,395.74,405.42,403.39,414.18,368.68,371.08,364.65,361.50,347.17,349.99,359.81,347.71,357.28,344.14,317.08,386.37,367.80,404.11,,402.62,397.31,391.48,389.52,384.89,277.60,407.72,386.92,,386.60,288.22,275.25,295.76,349.57
2020-06-03 21:53:12.345000,L8,348.80,359.64,354.30,350.98,347.26,347.90,345.38,348.52,349.92,350.56,351.38,355.88,356.67,356.51,,361.18,357.40,356.28,336.36,312.63,298.32,297.05,300.76,266.09,,,,,,,,,,,,286.19,334.72,348.43,369.00,367.02,352.29,372.20,390.09,383.75,332.55,400.17,405.28,371.17,401.68,407.10,354.39,362.99,361.00,349.98,346.80,349.69,345.97,348.63,343.39,317.27,312.96,359.41,375.09,414.34,406.26,390.76,388.33,390.32,385.54,374.14,,408.52,380.72,391.72,366.28,,,,
2020-07-05 21:53:29.345000,L8,,,,,,,,,,,,302.40,310.87,308.61,319.06,328.69,337.91,293.72,262.04,,,,,,,,,,,,,,,,,,,,,,,348.91,,,,,,,,,340.35,353.21,329.41,336.66,337.04,,,,,,,284.96,342.72,,381.86,366.57,370.80,360.90,321.83,317.66,,335.81,343.16,364.99,325.50,,,,
2020-10-25 21:54:00.296000,L8,342.31,356.69,348.80,346.01,343.10,344.08,339.39,343.28,344.15,344.58,346.60,350.69,350.91,349.89,351.22,353.17,355.74,345.34,336.19,328.27,298.76,298.84,288.86,246.85,239.56,230.73,239.10,245.99,248.62,254.53,260.71,338.91,326.46,315.96,306.01,311.46,330.64,345.96,349.63,353.70,346.60,349.42,380.57,364.20,363.12,388.55,368.69,388.60,395.23,376.06,356.81,346.56,340.92,338.92,327.78,326.39,333.64,329.49,339.72,325.27,,351.31,366.72,397.03,380.72,374.74,366.14,370.89,365.38,373.89,276.29,396.32,364.24,381.19,376.05,280.89,257.52,,291.89
2020-11-10 21:53:57.133000,L8,341.25,355.81,348.39,347.04,344.35,346.28,344.89,349.46,348.47,351.63,353.61,354.94,357.55,355.60,,360.98,360.22,351.32,344.33,329.57,304.31,300.65,296.01,253.23,242.86,237.35,241.92,249.82,254.36,253.04,295.61,328.08,,291.68,293.22,314.71,333.70,346.73,368.15,354.34,355.40,356.87,379.20,363.72,380.09,374.46,379.16,389.79,374.26,385.54,355.68,357.61,343.53,353.84,,,,,,,,362.92,365.70,384.27,385.51,395.49,384.02,363.23,368.99,360.93,265.01,379.87,381.24,368.46,359.92,280.45,256.13,,
2020-12-12 21:54:01.522000,L8,345.09,355.08,347.59,345.82,343.79,343.29,341.57,344.28,345.81,346.97,348.34,350.04,350.70,350.27,351.76,352.55,353.70,344.51,336.45,325.17,301.96,292.38,288.53,251.60,238.91,236.91,236.02,245.24,244.64,256.86,262.10,337.64,328.17,297.27,304.95,307.53,329.90,339.52,345.36,369.39,345.31,345.31,353.40,357.73,359.67,378.90,387.97,362.07,382.68,377.22,346.58,345.08,338.52,333.98,326.99,325.28,344.21,329.26,339.21,323.36,,349.88,349.72,373.81,364.19,362.91,365.40,360.52,359.31,351.49,315.29,373.79,374.69,378.76,373.12,284.23,259.22,330.22,331.74
2021-01-29 21:53:48.540000,L8,331.63,341.27,334.99,332.17,329.95,331.28,330.15,333.76,335.95,337.56,338.91,336.27,339.68,338.34,336.79,342.34,342.07,330.41,314.86,307.84,296.61,290.22,280.90,240.07,236.16,226.14,,232.91,240.68,243.52,257.00,307.03,,,,275.57,307.15,321.91,334.60,341.53,338.30,340.74,325.91,341.12,344.20,349.93,351.34,347.39,343.41,341.56,,,,,307.58,315.36,315.47,316.51,325.15,314.34,,344.29,346.66,357.27,349.68,340.17,320.87,272.23,,,252.39,362.44,346.89,345.65,346.92,269.36,,,
2021-03-02 21:53:38.693000,L8,333.89,319.15,,342.63,332.62,342.11,329.58,342.01,325.79,336.11,344.20,366.83,,,,,,,,,,,,,,,,,,,,,364.09,,,,353.35,334.53,355.69,354.18,349.26,356.06,375.54,346.55,367.00,370.58,373.79,373.14,376.92,376.48,354.41,346.10,346.29,343.02,331.43,328.67,333.83,325.84,338.32,320.02,,362.53,360.50,384.73,382.10,369.84,363.61,371.44,369.01,365.38,317.98,383.52,345.41,301.71,327.63,306.81,369.74,367.97,374.83
2021-04-03 21:53:26.137000,L8,348.49,358.45,352.92,348.32,345.74,346.75,344.98,347.52,350.89,350.99,353.04,352.23,352.97,353.20,357.74,358.20,355.04,347.73,343.21,336.25,312.03,302.81,294.19,256.43,248.39,237.97,236.55,243.51,250.34,254.25,295.92,,347.19,322.19,313.51,316.47,336.85,346.66,353.97,355.48,361.25,357.74,362.75,363.26,366.68,369.45,372.81,373.22,381.60,385.59,357.68,350.40,344.00,347.88,342.19,350.59,342.26,330.55,341.01,322.05,,357.65,361.35,394.76,373.41,370.97,365.24,369.65,364.59,358.41,,380.26,360.43,372.30,372.15,,,344.48,340.86
2021-04-19 21:53:19.654000,L8,336.89,339.92,330.69,306.29,320.67,332.59,305.00,293.39,334.43,350.12,283.26,277.09,293.66,334.09,353.60,338.14,291.26,254.73,270.40,305.96,304.76,313.62,282.18,247.29,241.13,235.74,246.60,249.38,250.50,251.61,254.12,340.21,332.85,293.05,295.23,309.56,321.78,337.02,343.62,344.54,341.62,345.20,355.04,355.53,357.54,362.89,364.75,368.72,373.46,383.95,354.14,351.21,342.73,341.86,331.38,324.25,331.97,329.87,339.40,325.45,,347.78,353.90,381.02,371.37,365.03,366.90,362.96,358.82,355.28,272.55,375.01,359.42,356.59,358.80,282.73,266.73,,309.60
2021-05-05 21:53:09.749000,L8,349.89,367.13,359.50,355.95,353.75,353.20,,,,,,,,,,362.83,358.82,355.96,343.59,336.10,305.73,299.71,294.72,262.99,253.22,238.10,249.00,254.87,256.41,263.61,315.89,,357.34,328.28,311.53,319.96,340.39,347.51,353.39,355.20,352.89,380.24,364.54,367.90,368.61,370.36,370.19,371.65,375.58,379.92,364.28,359.23,360.78,345.21,341.98,344.30,335.69,334.87,344.91,330.62,283.65,383.15,386.56,385.26,386.59,372.19,366.55,365.46,366.44,380.00,,401.39,357.97,360.44,363.27,,,341.09,347.67
2021-06-22 21:53:32.717000,L8,344.37,351.62,348.50,346.30,341.82,344.25,343.45,345.68,350.42,349.88,353.32,351.38,353.11,353.77,355.78,359.01,357.03,349.67,338.37,307.00,294.90,285.59,281.39,245.90,239.64,229.08,230.97,241.10,249.96,246.90,239.14,244.81,,,,,325.83,330.74,335.92,337.53,339.72,340.15,,,,,,,,,,,,,,,,,,,,321.70,327.29,,,,,,,,252.25,,317.58,284.77,326.30,273.30,,,
2021-07-08 21:53:34.932000,L8,319.69,329.07,323.81,314.06,311.30,311.02,314.49,312.22,315.23,323.66,320.62,312.98,331.59,325.70,328.32,331.96,333.12,316.53,312.74,288.75,279.06,259.21,247.42,,,,,,,,,,,,,,,,,,,,325.84,323.29,329.99,333.47,333.99,335.19,345.18,350.85,328.86,327.79,325.60,321.89,,,,,,,,303.22,314.40,356.49,339.01,338.98,330.49,337.95,337.61,329.78,,351.71,302.22,275.43,326.77,,,,
2021-08-09 21:53:47.526000,L8,,,,,,,,,,,,,,,,,,,,329.80,306.68,293.04,296.10,257.72,245.70,238.81,237.72,253.64,255.93,256.28,302.31,326.85,,288.34,288.63,317.14,352.94,379.49,369.41,362.01,361.91,372.79,378.06,382.68,379.81,386.25,380.09,386.82,394.28,389.53,373.75,357.37,356.58,352.49,338.13,339.31,343.72,335.21,353.60,342.41,326.56,372.31,367.71,398.11,388.67,385.22,377.76,381.63,375.95,366.31,268.45,391.27,375.55,381.88,379.51,267.36,,,
2021-09-10 21:53:56.812000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.51,381.60,378.68,370.58,368.14,405.16,390.26,386.54,,,,,,,,,,,,,,,,,,
2021-10-12 21:54:05.415000,L8,,,,,,,,,,328.51,323.63,317.68,312.96,316.75,300.39,,,,,263.29,279.68,272.21,258.04,232.37,225.26,,,,,,,,,,,,,,,,,309.35,334.66,340.85,350.62,353.30,361.19,364.78,362.75,345.03,,,,323.06,325.99,321.27,320.05,318.93,327.60,315.33,,341.82,338.87,346.30,,,,,,,,,344.70,344.90,348.51,,,,
2021-12-23 21:53:57.848000,L9,314.69,330.05,326.26,322.56,318.35,320.29,322.33,322.52,327.76,329.05,329.18,272.76,289.38,250.39,256.79,253.81,269.07,258.01,304.94,289.73,276.69,261.37,236.12,228.07,,,,,,,,,,,,272.82,298.76,314.37,312.25,312.82,303.75,305.41,329.41,337.45,347.42,343.46,333.20,307.37,,,315.03,329.44,325.67,325.17,292.24,,,,,,,303.51,313.44,,,,336.12,343.47,339.05,323.98,,,300.83,,339.39,,,,
2021-12-31 21:53:55.291000,L8,340.38,353.50,349.89,347.57,343.20,343.88,340.78,343.21,348.33,347.88,349.73,347.05,345.62,347.02,351.07,355.97,352.40,346.52,324.02,306.92,291.38,283.60,283.10,246.10,240.45,230.10,234.24,232.81,241.96,248.39,254.97,330.59,,297.10,301.27,306.54,331.70,374.60,365.90,366.68,361.65,372.14,355.60,355.40,382.05,369.93,369.50,363.20,384.96,383.39,362.78,356.33,354.64,353.94,344.37,331.05,329.75,329.12,338.99,356.52,,349.62,348.44,395.44,365.01,380.12,364.94,369.62,377.29,365.06,245.72,383.64,377.69,355.27,351.83,,,,
2022-01-08 21:53:55.798000,L9,340.37,355.27,348.09,346.09,342.04,343.38,341.57,342.96,347.02,346.50,349.18,347.13,344.91,345.56,349.38,353.17,352.35,343.21,329.68,306.83,295.30,290.80,284.78,245.42,239.26,227.95,229.50,235.09,242.27,247.45,256.43,330.65,,,293.35,303.73,330.30,341.66,360.19,354.49,344.43,345.42,369.59,363.66,372.99,364.79,372.62,374.04,374.66,376.30,352.57,347.76,346.06,339.49,330.72,330.91,327.44,327.47,339.01,331.15,,348.44,357.43,376.92,371.62,366.43,368.26,359.45,360.31,356.55,243.07,373.67,351.87,363.14,363.00,,,,
2022-02-17 21:53:43.465000,L8,343.51,355.51,349.24,348.22,344.45,344.64,345.02,347.11,352.85,352.73,355.00,352.12,352.58,352.96,356.09,357.76,355.53,346.83,375.29,308.12,296.03,288.26,286.10,248.63,241.02,231.63,233.08,240.75,244.24,250.18,254.19,331.69,,,290.15,312.30,340.30,345.19,353.40,368.71,358.30,349.99,374.41,363.55,369.67,377.96,368.84,370.15,373.99,382.61,352.25,351.24,343.21,341.07,337.86,333.50,329.46,327.98,339.44,325.31,284.52,354.79,364.64,391.20,373.73,370.01,363.71,360.93,357.33,354.03,242.86,385.39,373.83,362.97,368.77,,,,
2022-04-14 21:53:31.437000,L9,343.77,356.11,351.72,347.81,345.47,345.73,,,,,,,,,,,367.44,347.12,335.83,308.02,297.64,287.63,287.08,255.32,246.77,238.59,241.73,249.40,250.35,250.69,293.74,327.53,,,286.00,289.40,332.42,344.92,370.15,367.88,368.36,351.35,,,,,,,364.38,369.53,363.17,361.84,363.52,340.14,302.44,301.42,350.63,334.81,331.81,289.18,,350.70,,392.80,386.52,363.70,382.96,372.59,366.32,362.36,245.50,381.21,310.29,390.30,,,,,
2022-04-22 21:53:28.835000,L8,,,,,,,,,,,,,,,,,,,,310.87,296.56,292.47,291.44,254.79,246.09,238.22,247.12,258.50,257.63,253.55,314.89,346.83,403.87,397.77,392.37,386.49,383.46,365.71,370.69,367.26,371.23,385.47,376.82,378.35,376.02,373.58,386.58,379.66,380.44,386.99,366.87,364.57,352.96,353.52,340.03,341.63,336.31,336.11,359.89,347.04,316.79,375.65,386.08,389.01,385.27,382.14,373.53,371.23,377.49,369.56,,386.56,,392.79,370.83,,,372.60,399.87
2022-04-30 21:53:24.906000,L9,333.41,345.27,343.15,305.76,341.12,,,,,,,364.21,365.13,352.47,356.32,345.94,297.90,,,,,,,,,,,,,,,,,,,,,,,,,,385.84,386.81,388.36,372.82,378.94,379.64,385.19,389.67,362.61,365.96,351.01,332.00,323.10,331.85,321.22,333.56,338.66,318.14,,,,393.31,386.51,378.74,380.71,377.34,375.28,368.37,,388.20,,,373.89,,,,
2022-05-16 21:53:14.305000,L9,,,,,,,,,,,,,,,,361.98,363.99,354.65,337.95,312.56,298.48,291.51,290.49,253.12,246.81,235.30,239.37,242.08,246.63,253.39,251.76,336.84,276.52,293.85,290.25,306.99,340.10,350.69,356.13,355.83,353.61,356.19,365.12,365.05,369.08,371.31,374.50,377.29,373.15,379.49,360.83,353.35,350.63,347.72,335.24,333.93,334.44,334.96,348.61,333.69,300.97,355.89,360.07,385.78,380.99,370.84,368.61,366.56,369.66,368.44,245.01,385.50,361.56,364.75,361.87,,,,
2022-05-24 21:53:36.556000,L8,277.41,287.33,328.86,322.24,321.73,321.25,320.31,323.82,328.46,333.38,325.91,307.14,315.16,319.75,315.51,339.96,340.43,323.73,310.58,292.09,278.34,255.81,241.84,,,,,,,,,,,,,272.66,306.49,319.03,314.26,316.29,311.64,315.99,330.56,333.62,336.85,346.90,353.02,351.34,354.49,359.17,338.35,333.85,331.64,327.48,,,,,,,,317.42,330.31,356.66,349.01,349.11,347.31,349.53,348.11,344.97,,363.99,331.21,339.14,341.52,,,,
2022-06-25 21:53:54.601000,L8,365.96,373.59,370.68,,,,,,,,,,,,,,,367.58,350.97,324.20,304.15,298.02,297.25,261.39,253.44,239.79,245.53,250.78,255.69,257.58,258.09,328.45,283.01,294.12,292.66,310.87,360.11,364.76,385.97,,,,400.63,391.28,397.41,391.47,393.45,397.79,401.61,397.36,364.53,369.30,365.78,361.47,361.35,351.29,352.11,358.66,355.66,341.75,315.70,,,407.66,405.76,403.08,396.29,382.69,384.61,378.65,248.47,405.83,,,,,,,
2022-07-03 21:53:32.375000,L9,324.48,333.67,330.27,325.56,325.09,322.44,323.20,327.79,335.51,334.82,331.36,319.71,322.50,328.31,332.26,344.17,343.24,331.15,314.54,295.03,284.00,271.61,252.43,229.00,,,,,,,,,,,,,,,,,311.39,311.13,333.96,327.59,340.25,346.06,347.11,346.64,355.25,352.79,340.62,335.60,330.63,327.11,,,,,,,,317.03,328.02,361.57,350.29,350.75,348.34,346.82,352.58,346.67,,364.35,333.57,333.31,341.21,,,,
2022-08-04 21:53:47.033000,L9,345.86,357.98,356.09,353.14,350.36,352.59,352.05,,,,,,,,,,364.02,358.08,336.05,309.69,296.66,290.28,290.74,253.55,244.56,237.94,248.58,252.60,253.94,253.33,254.20,325.89,277.69,289.93,286.24,294.01,348.73,356.67,382.16,383.96,374.51,367.70,372.34,370.61,376.19,378.74,379.22,381.03,383.30,385.23,360.05,358.01,351.34,352.46,348.25,347.74,348.25,345.38,358.08,332.20,305.32,368.74,383.54,389.53,378.32,383.76,381.72,381.12,372.79,368.00,239.48,385.77,384.52,383.87,378.52,,,,
2022-08-12 21:54:11.286000,L8,343.84,356.19,354.06,350.62,346.67,348.35,347.75,350.13,355.60,356.30,357.84,355.52,355.03,357.33,,361.45,358.07,353.19,339.13,315.73,299.69,291.72,289.27,253.99,248.88,236.43,243.31,241.42,245.21,251.30,251.79,332.23,,287.37,286.85,289.60,339.24,379.28,389.50,376.90,376.44,372.80,376.29,369.84,371.45,378.30,370.20,384.89,386.43,387.93,359.19,356.29,358.80,356.13,344.20,340.38,335.37,335.33,349.27,332.57,304.45,371.25,381.09,389.15,389.47,381.83,374.77,369.19,366.09,366.79,,395.22,358.98,384.96,374.82,,,,
2022-08-20 21:53:53.868000,L9,338.00,351.76,349.47,347.56,345.59,345.23,345.35,348.45,353.20,352.88,354.71,352.92,351.70,352.66,,359.15,356.91,349.84,328.67,308.12,296.10,287.90,286.55,250.46,241.84,231.60,241.17,249.56,246.82,249.16,244.42,322.63,,289.28,282.70,297.37,370.72,383.99,374.30,379.92,352.43,353.09,,,,,,,,340.47,364.85,364.24,381.22,359.05,358.66,346.67,332.26,331.72,344.19,329.08,300.24,317.10,359.67,388.20,401.73,387.49,376.35,377.72,376.45,379.24,231.01,398.61,,,,,,,
2022-08-28 21:54:12.589000,L8,340.57,355.18,354.03,351.52,347.38,347.46,345.16,350.70,352.72,353.12,354.29,352.30,346.58,354.20,,,368.05,365.43,348.82,306.12,301.97,282.30,,,,,,,,,,,,,282.52,281.17,330.17,346.12,356.85,353.54,349.42,348.45,349.07,352.41,353.86,354.58,342.88,338.77,361.70,362.74,,,,,,,,,,,,354.50,347.69,340.72,343.03,,,,,,,368.19,326.19,336.51,347.10,,,,
2022-09-05 21:53:54.124000,L9,356.31,364.85,360.72,359.47,356.08,,,,,,,,,,,,,361.26,349.26,317.51,303.43,291.87,289.95,255.11,244.26,241.53,244.05,253.33,253.01,258.90,299.13,325.22,,392.09,392.83,384.18,354.44,357.84,368.12,363.85,367.25,370.74,383.15,395.23,391.27,388.16,381.97,386.01,394.56,393.85,373.48,370.50,365.81,368.43,365.84,356.25,349.28,340.25,371.61,339.62,322.06,389.56,357.74,404.61,406.70,404.24,383.71,385.42,395.05,373.90,238.66,409.44,370.28,371.47,373.36,,,,
2022-10-23 21:54:07.910000,L9,364.53,367.90,360.26,362.56,353.43,,348.55,350.33,355.55,357.42,358.45,357.85,356.95,356.22,,360.90,360.44,352.04,330.91,329.48,298.10,293.91,288.87,247.14,240.56,228.11,233.13,236.97,243.60,244.61,252.45,328.56,,296.22,300.97,314.92,346.06,350.76,351.99,350.92,351.97,353.47,361.79,361.41,368.04,377.88,368.10,369.90,370.77,382.83,351.97,346.97,345.07,346.47,333.81,335.28,331.99,344.60,347.19,333.83,320.14,361.95,355.38,380.68,381.87,370.06,368.67,361.36,363.17,367.53,308.88,384.56,357.48,357.33,357.36,,,,
2022-11-24 21:54:07.607000,L9,346.56,360.39,355.68,354.41,347.98,349.48,347.21,350.38,353.86,354.89,355.60,352.77,353.59,353.93,358.07,360.16,357.47,349.08,327.72,309.96,295.85,286.27,285.55,249.11,238.48,235.54,236.59,249.63,246.10,245.91,300.01,327.60,,,,,,,,,,362.58,367.06,365.44,368.95,376.81,371.44,371.82,332.94,,,,,,,,,,,,,368.92,378.18,,,,,,,,,,,,379.47,,,,
2022-12-26 21:54:05.616000,L9,334.38,351.40,344.46,345.56,339.14,338.68,338.07,342.92,346.25,346.90,348.62,344.99,346.36,346.78,353.48,,,341.24,327.81,318.15,285.82,276.62,279.72,246.29,235.18,230.54,234.43,232.12,235.75,234.96,262.53,,,290.80,294.68,300.69,325.46,337.63,346.80,346.15,341.94,344.49,351.13,354.28,357.79,359.91,357.73,359.58,361.76,367.47,341.42,337.12,335.66,332.11,320.89,322.40,318.61,317.67,337.02,322.10,288.35,344.12,348.29,368.85,358.78,358.02,356.75,353.68,354.23,349.85,,364.07,350.83,352.83,350.75,,,,
2023-01-19 21:53:58.846000,L8,,,,,,,,,,,,,,,,,,,370.57,322.25,302.56,295.79,303.18,321.39,322.35,321.51,324.22,311.00,317.75,305.99,,,,,,,,,,,,,387.08,390.01,390.89,387.92,394.79,391.52,393.98,397.40,,393.46,368.28,364.73,348.17,342.47,351.78,351.35,381.07,416.18,,,,390.03,390.00,388.68,386.72,391.56,387.72,373.82,,395.28,,,,,,,
2023-02-20 21:53:49.750000,L8,374.22,,,,,,,,,,,,,,,,,,337.13,305.19,295.52,292.88,285.70,247.73,240.85,230.81,235.14,249.24,249.79,248.14,243.65,323.58,,,289.33,314.04,349.66,379.87,371.52,362.89,369.50,365.77,375.96,373.22,384.34,375.65,377.47,375.95,380.04,382.39,370.07,361.65,354.13,356.14,345.96,342.29,351.50,360.73,394.87,359.79,332.99,371.37,378.83,381.49,378.82,372.13,368.61,371.41,371.76,374.01,232.61,384.30,374.46,381.96,375.39,,,,
2023-02-28 21:53:56.178000,L9,348.86,360.99,354.59,351.33,348.23,352.08,347.56,351.51,354.98,352.12,359.16,360.16,363.60,366.18,351.56,359.52,318.54,353.60,326.24,298.40,284.04,283.01,279.90,242.03,233.98,223.71,235.16,241.73,241.96,238.81,237.68,248.14,406.85,291.89,296.93,309.40,338.99,361.36,362.74,361.24,,380.74,376.38,380.58,379.58,371.64,381.22,377.58,378.80,384.12,359.00,364.22,348.54,356.80,339.23,333.65,339.12,345.14,350.34,338.54,313.32,379.97,384.60,385.68,378.38,374.74,375.67,368.75,373.83,379.02,,384.40,374.22,367.44,369.42,,,,
2023-03-08 21:53:38.861000,L8,,,,,,,,,,,,,,,,,,,355.09,306.60,293.07,291.55,290.53,249.77,241.72,228.32,235.35,240.76,244.70,247.10,244.98,330.82,368.99,358.43,334.97,356.62,,375.82,373.12,374.81,371.20,377.14,373.28,370.18,369.23,382.41,377.48,374.30,383.60,381.40,376.88,366.83,364.35,361.95,345.42,343.50,347.56,343.81,382.37,362.11,327.09,380.49,379.10,389.43,385.99,385.65,374.87,373.71,377.05,367.06,231.82,391.54,380.74,373.17,378.57,,,,383.56
2023-03-24 21:53:30.443000,L8,342.33,355.18,349.70,346.49,344.00,345.70,342.71,347.83,351.74,350.64,353.13,353.91,356.18,354.74,,358.76,355.02,347.27,323.51,299.55,288.51,285.70,285.50,249.11,241.47,233.11,233.60,238.11,240.17,253.38,257.12,326.24,,,286.17,309.96,380.20,365.61,368.34,362.27,351.98,356.54,364.50,362.65,370.10,369.41,367.44,370.32,377.71,375.06,359.02,354.24,344.84,344.06,342.87,332.44,336.38,332.76,347.66,334.54,305.52,365.51,360.88,376.85,373.32,373.73,366.98,367.87,366.29,360.39,,376.41,369.34,363.30,366.36,,,,
2023-04-25 21:53:11.221000,L8,,,,,,,,,,,,,,,,,,,,319.41,304.59,304.20,314.73,265.48,253.45,246.77,261.28,266.24,264.61,263.53,308.34,342.42,,,,,386.74,378.90,373.83,376.29,375.17,380.59,380.67,379.91,375.51,379.94,373.10,375.32,380.58,388.34,370.67,369.90,365.47,355.22,358.19,354.27,353.30,351.46,375.35,358.54,332.44,376.98,371.76,396.07,382.07,376.71,377.69,381.78,384.94,383.78,245.60,397.04,377.46,383.36,379.17,,,,
2023-05-11 21:52:58.358000,L8,,,,,,,,,,,,,,,,,,,343.33,305.52,342.86,339.26,329.54,262.99,331.17,330.25,337.78,330.25,329.32,337.06,,,367.24,339.71,324.57,,,,,,,,,,,,397.04,391.08,390.65,404.27,379.51,370.73,371.73,,396.22,369.70,369.42,355.25,372.70,364.23,341.43,,,405.51,397.39,396.50,391.12,381.85,385.53,375.64,300.82,410.19,,,,345.36,367.82,371.52,365.38
2023-05-27 21:52:59.216000,L8,360.14,372.06,360.46,360.83,354.52,,,,,,,,,,,,364.02,356.95,335.44,307.45,296.11,296.60,293.77,257.30,246.40,237.29,247.32,255.30,252.74,262.47,266.72,341.89,,289.72,289.13,300.54,366.24,,371.10,384.09,381.87,379.60,380.18,387.28,385.12,392.98,383.83,388.79,392.22,401.96,377.95,375.61,374.17,367.56,371.93,366.38,356.93,358.61,373.93,353.70,319.96,375.43,380.02,407.29,390.40,384.25,381.00,381.78,386.27,384.90,237.41,397.08,378.70,386.47,378.49,,,,
2023-06-12 21:53:07.226000,L8,368.28,373.24,370.27,,,,,,,,,,,,,,,360.66,330.23,302.25,293.21,290.41,288.37,255.28,245.09,239.30,245.06,254.49,253.60,257.79,316.80,333.59,,289.26,284.75,302.48,345.30,356.02,364.61,359.89,358.05,362.44,366.05,369.54,371.10,372.29,374.41,374.86,378.20,381.26,359.34,355.80,351.28,352.65,344.58,340.65,339.55,340.38,354.85,340.43,316.70,361.32,363.74,386.55,379.42,373.09,371.60,374.87,370.15,366.87,234.96,385.02,368.79,366.58,367.12,,,,
2023-07-14 21:53:22.893000,L8,,,,,,,,,,,,,,,,,363.18,357.89,339.17,310.05,296.85,292.74,290.34,257.88,253.37,237.86,246.97,254.01,253.92,261.30,316.32,342.78,,287.96,283.52,292.68,353.03,361.44,362.79,360.96,359.84,360.66,369.59,370.57,372.90,375.21,375.92,376.01,379.46,381.86,364.13,364.63,353.16,348.19,343.96,341.16,340.20,341.87,355.18,338.28,317.44,361.02,363.24,388.48,378.95,375.60,374.31,371.89,368.23,363.89,239.82,387.40,367.35,367.42,368.94,,,,
