dates,satname,nzd0343-0000,nzd0343-0001,nzd0343-0002,nzd0343-0003,nzd0343-0004,nzd0343-0005,nzd0343-0006,nzd0343-0007,nzd0343-0008,nzd0343-0009,nzd0343-0010,nzd0343-0011,nzd0343-0012,nzd0343-0014,nzd0343-0015,nzd0343-0016,nzd0343-0017,nzd0343-0018,nzd0343-0019,nzd0343-0020,nzd0343-0021,nzd0343-0022,nzd0343-0023,nzd0343-0024,nzd0343-0025,nzd0343-0026,nzd0343-0027,nzd0343-0028,nzd0343-0029,nzd0343-0030,nzd0343-0031,nzd0343-0032,nzd0343-0033,nzd0343-0034,nzd0343-0035,nzd0343-0036,nzd0343-0037,nzd0343-0038,nzd0343-0039,nzd0343-0040,nzd0343-0041,nzd0343-0042,nzd0343-0043,nzd0343-0013
2025-08-28 21:54:59.399000,L9,,,,,,260.97,258.53,275.92,303.41,299.40,306.78,306.58,,305.65,312.87,305.39,292.14,286.16,296.99,304.19,305.32,302.86,303.95,293.11,294.56,289.55,299.09,300.60,310.57,312.33,293.40,284.08,294.25,305.22,308.58,299.04,283.62,286.92,289.20,290.91,299.72,302.02,302.00,
2025-09-29 21:55:08.904000,L9,279.74,256.75,251.79,256.68,254.70,267.90,272.36,286.91,314.87,311.19,316.17,315.94,283.01,314.02,324.70,325.99,322.21,306.76,315.10,308.55,311.96,313.39,320.10,306.00,308.47,300.90,316.23,306.56,319.04,327.26,298.76,292.03,302.20,320.52,316.76,305.23,290.98,296.09,297.36,303.19,307.33,304.36,307.88,294.49
2025-10-06 22:00:58.125000,L9,,,,,,,,,,,,,,,,,,,,,304.13,290.40,291.91,272.98,282.68,286.61,286.79,293.99,297.51,307.97,283.97,276.62,286.77,297.07,297.85,291.45,280.90,296.41,324.39,292.53,314.09,324.10,322.32,
2025-10-07 21:55:07.944000,L8,280.45,256.01,257.82,259.60,252.29,268.99,270.58,289.14,313.60,311.83,315.28,315.08,281.94,312.62,321.43,315.60,315.28,311.38,311.79,307.84,307.75,310.26,313.73,300.06,306.92,304.42,305.83,303.14,315.42,316.95,297.86,290.43,298.45,312.43,310.44,302.56,289.58,293.64,294.80,298.28,305.14,309.64,314.12,276.44
2025-10-14 22:00:55.575000,L8,,,,,,,,,,,,,,,,271.99,305.96,298.23,289.24,292.44,285.17,289.43,301.62,290.86,297.53,291.54,295.31,291.83,308.67,309.08,289.79,279.25,295.63,292.73,,,275.29,288.45,288.22,288.92,295.63,298.21,301.03,
2025-10-14 22:01:19.534000,L8,,,,,,,,,,,,,,,,323.16,306.56,299.11,289.87,292.98,285.93,289.92,302.04,291.23,298.27,291.82,295.90,292.21,309.05,309.50,290.35,279.64,296.17,293.49,,,276.02,288.89,288.85,289.23,296.16,299.48,301.58,
2025-10-23 21:55:05.782000,L8,283.04,264.13,261.43,262.70,259.68,272.28,277.30,291.28,317.98,311.76,317.65,317.33,282.70,316.39,324.45,333.04,323.92,322.50,317.96,316.27,318.22,318.41,323.84,310.64,306.38,307.76,322.12,307.13,319.61,323.38,301.77,290.37,304.01,322.99,307.72,327.32,292.84,297.84,298.71,315.61,316.32,316.63,311.39,294.80
2025-10-30 22:00:56.704000,L8,354.38,329.59,322.27,340.91,332.68,335.16,330.26,339.49,335.25,332.48,366.18,369.20,358.64,350.89,351.51,331.18,326.60,326.18,330.38,320.70,316.94,320.64,327.08,327.02,319.62,318.91,333.67,340.23,342.53,340.63,335.36,314.41,319.49,323.26,325.16,313.62,313.95,327.07,328.69,312.92,311.92,310.78,319.81,310.30
2025-10-30 22:01:20.659000,L8,353.86,328.90,321.58,340.82,332.51,293.63,294.93,327.60,333.04,326.66,365.91,369.05,357.50,350.19,351.13,330.91,326.15,325.80,330.15,320.36,316.58,320.01,326.53,326.57,319.29,318.36,331.71,339.85,341.95,340.41,335.20,313.59,318.88,323.02,324.99,313.03,313.16,326.89,328.51,312.33,311.65,310.91,319.84,309.48
2025-11-07 22:01:01.730000,L9,,,,,,262.43,260.52,277.46,303.35,301.27,308.23,309.23,,308.57,314.02,332.48,323.87,315.27,316.76,316.44,300.71,302.23,314.44,290.20,305.60,298.26,301.45,296.25,305.11,306.06,290.21,280.16,292.22,315.18,301.93,309.30,281.67,284.32,286.60,289.09,304.48,307.02,305.29,292.09
2025-11-16 21:55:13.483000,L9,282.18,262.80,265.18,260.72,261.94,271.18,280.84,291.30,317.44,312.36,316.24,316.54,275.71,316.39,329.37,341.50,332.65,334.94,328.84,309.05,308.73,307.45,318.91,309.26,334.89,325.21,331.50,311.61,317.00,317.51,301.40,291.25,301.48,317.83,312.88,308.85,294.56,298.43,298.00,312.91,312.09,312.43,324.72,300.01
